 S0C    S1C    S0U    S1U      EC       EU        OC         OU       PC     PU    YGC     YGCT    FGC    FGCT     GCT   
189312.0 198528.0  0.0   59576.1 7285184.0 7167022.4 15379136.0 2755586.9  49664.0 49646.6     53    5.176   0      0.000    5.176
175616.0 182784.0  0.0   85872.2 7317440.0 2364212.6 15379136.0 2840067.0  49664.0 49646.9     55    5.434   0      0.000    5.434
175616.0 173952.0 29600.0  0.0   7339968.0 5318950.5 15379136.0 2868995.0  49664.0 49647.4     56    5.640   0      0.000    5.640
163904.0 168512.0 109772.5  0.0   7352512.0 141052.4 15379136.0 2954183.7  49664.0 49647.7     58    5.994   0      0.000    5.994
161472.0 168512.0  0.0   82098.3 7352512.0 3226575.9 15379136.0 3001724.4  49664.0 49648.2     59    6.160   0      0.000    6.160
161472.0 153088.0 76357.1  0.0   7374976.0 6388233.1 15379136.0 3081516.1  49664.0 49650.5     60    6.280   0      0.000    6.280
152448.0 156352.0 104721.0  0.0   7376832.0 658621.7 15379136.0 3211946.2  49664.0 49651.9     62    6.563   0      0.000    6.563
150848.0 156352.0  0.0   61001.0 7376832.0 3120898.6 15379136.0 3274744.7  49664.0 49652.6     63    6.702   0      0.000    6.702
150848.0 149952.0 92727.9  0.0   7388736.0 6164990.9 15379136.0 3309273.7  49664.0 49656.9     64    6.808   0      0.000    6.808
143744.0 142976.0 40289.8  0.0   7402816.0 1021311.1 15379136.0 3419576.9  49664.0 49657.1     66    7.030   0      0.000    7.030
141504.0 142976.0  0.0   38816.0 7402816.0 3858452.9 15379136.0 3459754.7  49664.0 49657.9     67    7.138   0      0.000    7.138
141504.0 138624.0 42912.0  0.0   7409408.0 6888254.8 15379136.0 3498490.7  49664.0 49658.0     68    7.245   0      0.000    7.245
136704.0 132032.0 70298.6  0.0   7420800.0 216715.2 15379136.0 3575962.8  49664.0 49658.0     70    7.528   0      0.000    7.528
136704.0 132032.0 70298.6  0.0   7420800.0 6984647.6 15379136.0 3575962.8  49664.0 49658.7     70    7.528   0      0.000    7.528
136704.0 132032.0 70298.6  0.0   7420800.0 7044286.4 15379136.0 3575962.8  49856.0 49743.4     70    7.528   0      0.000    7.528
136704.0 132032.0 70298.6  0.0   7420800.0 7044925.2 15379136.0 3575962.8  49856.0 49743.4     70    7.528   0      0.000    7.528
136704.0 132032.0 70298.6  0.0   7420800.0 7045460.5 15379136.0 3575962.8  49856.0 49743.8     70    7.528   0      0.000    7.528
136704.0 132032.0 70298.6  0.0   7420800.0 7045481.4 15379136.0 3575962.8  49856.0 49743.8     70    7.528   0      0.000    7.528
136704.0 132032.0 70298.6  0.0   7420800.0 7045504.2 15379136.0 3575962.8  49856.0 49743.8     70    7.528   0      0.000    7.528
136704.0 132032.0 70298.6  0.0   7420800.0 7045523.0 15379136.0 3575962.8  49856.0 49744.1     70    7.528   0      0.000    7.528
136704.0 132032.0 70298.6  0.0   7420800.0 7045545.9 15379136.0 3575962.8  49856.0 49744.1     70    7.528   0      0.000    7.528
134016.0 132032.0  0.0   87491.3 7420800.0 495012.6 15379136.0 3646181.4  49856.0 49822.0     71    7.657   0      0.000    7.657
134016.0 132032.0  0.0   87491.3 7420800.0 4662504.2 15379136.0 3646181.4  49856.0 49827.8     71    7.657   0      0.000    7.657
134016.0 151872.0 132634.5  0.0   7385792.0 3197482.2 15379136.0 3741523.1  49856.0 49829.4     72    7.755   0      0.000    7.755
159424.0 144320.0  0.0   144263.2 7385792.0 6065148.8 15379136.0 3843905.8  49856.0 49833.2     73    7.819   0      0.000    7.819
163584.0 166336.0  0.0   40839.5 7356864.0 2691819.8 15379136.0 4058665.8  49856.0 49834.2     75    7.922   0      0.000    7.922
163584.0 166976.0 288.0   0.0   7355584.0 7355584.0 15379136.0 4099289.2  49856.0 49834.5     77    7.957   0      0.000    7.957
157568.0 161152.0 100113.4  0.0   7367232.0 3958469.0 15379136.0 4141395.8  49856.0 49835.9     78    8.041   0      0.000    8.041
154304.0 161152.0  0.0   75423.6 7367232.0 7328996.7 15379136.0 4192042.9  49856.0 49838.0     80    8.091   0      0.000    8.091
150400.0 146176.0  0.0   288.0  7389056.0 3906806.4 15379136.0 4262865.9  49856.0 49845.1     81    8.165   0      0.000    8.165
142080.0 146496.0  0.0   41540.8 7392640.0 852579.0 15379136.0 4363458.2  49856.0 49845.1     83    8.258   0      0.000    8.258
142080.0 136320.0 68013.6  0.0   7411136.0 4775740.6 15379136.0 4363530.2  49856.0 49846.2     84    8.295   0      0.000    8.295
135168.0 133248.0 25417.1  0.0   7421120.0 135382.5 15379136.0 4440524.3  49856.0 49847.1     86    8.370   0      0.000    8.370
134848.0 133248.0  0.0   352.0  7421120.0 1833622.5 15379136.0 4490782.5  49856.0 49847.1     87    8.413   0      0.000    8.413
134848.0 133248.0  0.0   352.0  7421120.0 6824132.4 15379136.0 4490782.5  49856.0 49847.1     87    8.413   0      0.000    8.413
134848.0 134784.0 320.0   0.0   7419904.0 1956190.0 15379136.0 4490846.5  49856.0 49847.1     88    8.449   0      0.000    8.449
134848.0 134784.0 320.0   0.0   7419904.0 1956875.2 15379136.0 4490846.5  49856.0 49847.1     88    8.449   0      0.000    8.449
134848.0 134784.0 320.0   0.0   7419904.0 1957075.7 15379136.0 4490846.5  49856.0 49847.6     88    8.449   0      0.000    8.449
134848.0 134784.0 320.0   0.0   7419904.0 1957094.7 15379136.0 4490846.5  49856.0 49847.6     88    8.449   0      0.000    8.449
134848.0 134784.0 320.0   0.0   7419904.0 1957115.8 15379136.0 4490846.5  49856.0 49847.6     88    8.449   0      0.000    8.449
134848.0 134784.0 320.0   0.0   7419904.0 3112793.2 15379136.0 4490846.5  50048.0 49875.2     88    8.449   0      0.000    8.449
134848.0 134784.0 320.0   0.0   7419904.0 3496032.2 15379136.0 4490846.5  50048.0 49878.6     88    8.449   0      0.000    8.449
134848.0 134784.0 320.0   0.0   7419904.0 3722194.4 15379136.0 4490846.5  50048.0 49878.6     88    8.449   0      0.000    8.449
134848.0 134784.0  0.0   134763.1 7419904.0 5460705.6 15379136.0 4769516.2  50048.0 49879.0     89    8.563   0      0.000    8.563
231552.0 246272.0  0.0   69792.1 7196992.0 477559.4 15379136.0 4932525.1  50048.0 49879.5     91    8.831   0      0.000    8.831
231552.0 218816.0 86080.1  0.0   7239168.0 3855798.7 15379136.0 4992037.2  50048.0 49879.5     92    8.997   0      0.000    8.997
206720.0 207360.0 224.0   0.0   7274816.0 6054126.0 15379136.0 5147903.0  50048.0 49938.9     94    9.314   0      0.000    9.314
