procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 18836504   6168 3419092    0    0  3980    20 3576 3063 75  4 21  0  0
11  0      0 18783464   6168 3421024    0    0  1024     0 3119 3217 72  4 24  0  0
 4  0      0 18781264   6172 3423064    0    0  1026     8 2883 3053 60  3 36  0  0
 0  0      0 18778916   6172 3425744    0    0  1280     6 1732 2093 25  1 75  0  0
 0  0      0 18776308   6184 3429188    0    0  1798     0  852 1005  0  0 99  0  0
 0  0      0 18774240   6188 3431368    0    0  1026     0  727  959  0  0 100  0  0
 1  0      0 18772264   6192 3433404    0    0  1026     0  670  932  0  0 100  0  0
 0  0      0 18770296   6200 3435332    0    0  1024    42  766  980  0  0 100  0  0
15  0      0 18548928   6228 3442992    0    0  3788    10 3399 3496 42  1 56  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 18118996   6228 3445176    0    0  1088     0 13083 2944 91  6  3  0  0
18  0      0 17825320   6268 3473528    0    0 14356     0 11103 2477 93  5  2  0  0
18  0      0 17755460   6316 3522592    0    0 24856     0 11195 2445 94  6  0  0  0
14  0      0 17361396   6416 3615284    0    0 46134     0 8377 2645 91  6  2  0  0
16  0      0 17127060   6524 3726704    0    0 55484     0 5256 2940 94  6  0  0  0
10  0      0 17006260   6640 3825312    0    0 49336    98 6322 3207 93  4  2  0  0
12  0      0 16783664   6756 3949572    0    0 62010    48 8075 3097 93  6  1  0  0
12  5      0 16603168   6888 4082688    0    0 66520     0 6527 3239 85  5  5  5  0
11  4      0 16472480   7012 4214992    0    0 65960     0 4232 2971 84  4  7  6  0
 9  1      0 16259084   7140 4342556    0    0 64066    40 6733 3287 80  6 12  3  0
 3  0      0 16132216   7256 4468400    0    0 62140     0 2906 2740 46  2 49  3  0
 2  0      0 16002248   7360 4577516    0    0 54452    14 1827 1940 24  1 75  1  0
 1  0      0 15945140   7412 4633748    0    0 28058     0 1389 1511 12  0 88  0  0
 0  0      0 15929956   7444 4649372    0    0  7820    42  992 1145  3  0 96  0  0
 1  0      0 15928220   7444 4651552    0    0  1024     0  725  991  0  0 100  0  0
 0  0      0 15927044   7448 4653596    0    0  1026     0  747  976  0  0 100  0  0
 0  0      0 15923992   7448 4656228    0    0  1280    12  728  962  0  0 100  0  0
 0  0      0 15922460   7452 4658260    0    0  1026     0  718  988  0  0 100  0  0
 1  0      0 15921088   7452 4660176    0    0  1024     0  740  986  0  0 100  0  0
 0  0      0 15919112   7456 4662204    0    0  1026     0  730  967  0  0 100  0  0
 0  0      0 15917500   7456 4664264    0    0  1024     0  720 1010  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 15909728   7468 4666960    0    0  1282    42  758  980  0  0 99  0  0
 0  0      0 15907744   7468 4668888    0    0  1024     0  716  991  0  0 100  0  0
 0  0      0 15905628   7472 4671068    0    0  1026     0  726  984  0  0 100  0  0
 0  0      0 15903788   7472 4673376    0    0  1154    12  702  952  0  0 100  0  0
 7  0      0 15898552   7500 4678536    0    0  2708     0 2041 2955  5  0 94  0  0
10  0      0 15836040   7504 4681400    0    0  1268    78 22860 11470 64  3 33  0  0
13  0      0 15747224   7508 4683464    0    0  1026     0 23892 8268 92  6  2  0  0
16  0      0 15681616   7516 4686824    0    0  1792    64 20256 10281 92  6  2  0  0
15  0      0 15490016   7532 4696576    0    0  4872    44 11303 6229 93  5  1  0  0
16  0      0 15295760   7548 4713920    0    0  8712     0 9611 5254 93  5  2  0  0
10  0      0 15166940   7572 4733040    0    0  9484     4 4953 2656 94  4  2  0  0
13  0      0 14981916   7588 4754972    0    0 10890     0 6684 2654 94  5  2  0  0
14  0      0 14930744   7608 4773840    0    0  9482     0 4551 2580 93  4  3  0  0
13  0      0 14858720   7628 4794252    0    0 10380     8 4713 2695 93  4  2  0  0
12  0      0 14806052   7648 4814260    0    0  9738     0 4441 2616 93  4  3  0  0
12  0      0 14762760   7672 4832616    0    0  9224    48 3574 2656 93  4  3  0  0
12  0      0 14684112   7696 4853392    0    0 10252     0 3556 2798 93  4  2  0  0
17  0      0 14635848   7708 4871488    0    0  8966     0 3871 2410 92  4  4  0  0
15  0      0 14593900   7736 4888300    0    0  8460     0 5991 2510 92  3  4  0  0
13  0      0 14495788   7764 4906584    0    0  9226     0 13514 5706 91  5  5  0  0
14  0      0 14376996   7784 4927908    0    0 10760    10 20038 9822 90  6  4  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0      0 14143960   7828 4959888    0    0 15636     0 9791 5244 91  5  4  0  0
10  0      0 13997612   7868 4990792    0    0 15500    98 8500 4039 88  4  8  0  0
 8  0      0 13917808   7896 5015692    0    0 12558    16 6563 2584 77  3 20  0  0
 6  0      0 13832348   7920 5035340    0    0  9736     0 2688 2746 51  2 48  0  0
 6  0      0 13766288   7940 5054576    0    0  9738     6 2493 2701 50  2 48  0  0
 6  0      0 13713108   7960 5073548    0    0  9482     0 2606 2692 52  2 46  0  0
 6  0      0 13652488   7980 5093440    0    0  9738     0 2531 2666 52  1 47  0  0
 4  0      0 13599376   8004 5112432    0    0  9480     2 2335 2228 42  1 57  0  0
 2  0      0 13533532   8020 5124980    0    0  6278     0 2026 2055 31  1 68  0  0
 0  0      0 13531696   8036 5127048    0    0  1024   140 1336 1479 12  0 88  0  0
 0  0      0 13530148   8040 5129100    0    0  1026     0  687  966  0  0 100  0  0
 0  0      0 13528676   8040 5131156    0    0  1024     0  729 1012  0  0 100  0  0
 0  0      0 13526948   8044 5133204    0    0  1026     0  694  961  0  0 100  0  0
 0  0      0 13525472   8044 5135248    0    0  1024     0  728 1012  0  0 100  0  0
15  0      0 13519744   8056 5137428    0    0  1038     6 12019 9810 47  2 50  0  0
12  0      0 13386452   8056 5139480    0    0  1024     0 29111 18397 84  7  9  0  0
14  1      0 13363148   8068 5141528    0    0  1026   102 17936 11031 86  6  7  0  0
15  0      0 13154792   8068 5143588    0    0  1024    10 7950 5356 94  5  1  0  0
13  0      0 12982572   8072 5145632    0    0  1026     0 9382 3971 93  5  2  0  0
12  0      0 12953184   8072 5148072    0    0  1280    16 7574 3592 93  6  1  0  0
14  0      0 12834840   8076 5151300    0    0  1538     0 11580 6040 87  5  8  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  0      0 12863600   8084 5159612    0    0  4130     0 11937 6173 92  5  2  0  0
12  0      0 12617696   8104 5178632    0    0  9482     6 16249 10409 90  6  4  0  0
11  0      0 12560292   8140 5213572    0    0 17556     0 8603 6004 90  5  5  0  0
10  0      0 12467008   8188 5253084    0    0 19862    68 7138 4710 86  5  9  0  0
11  0      0 12351928   8228 5296728    0    0 21524     0 3375 2943 80  4 16  0  0
 9  0      0 12294648   8280 5344848    0    0 24090     0 3581 3052 73  3 24  0  0
 4  0      0 12236208   8332 5404152    0    0 29466     8 2739 2596 50  1 48  0  0
 1  0      0 12211580   8356 5428588    0    0 12300     0 1660 1792 22  1 77  0  0
 0  0      0 12210356   8356 5430252    0    0   768     2  859 1081  2  0 98  0  0
 0  0      0 12210368   8356 5431012    0    0   384     0  748  970  0  0 100  0  0
 0  0      0 12210508   8356 5431020    0    0     0     0  765 1009  0  0 100  0  0
13  0      0 12211508   8376 5431020    0    0     0    74 1431 1877  9  0 90  0  0
14  0      0 12208176   8376 5431152    0    0     0     0 26931 13238 91  6  3  0  0
13  0      0 12065124   8376 5431156    0    0     0    10 13117 6317 92  6  2  0  0
15  0      0 11827952   8376 5431160    0    0     0     0 8316 2625 94  5  1  0  0
14  0      0 11677728   8376 5431156    0    0     0     0 6512 2748 93  5  1  0  0
10  0      0 11546776   8380 5431204    0    0     2    64 4942 2550 92  4  4  0  0
16  0      0 11440264   8392 5433908    0    0     2     0 4283 2770 93  4  2  0  0
11  0      0 11308428   8488 5505712    0    0     0     6 4891 3095 85  4 11  0  0
10  0      0 11171176   8572 5561744    0    0     2 46252 6687 7085 57  2 35  5  0
 3  0      0 11097392   8664 5632564    0    0  1796     0 7292 6414 59  1 39  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 10903740   8728 5681420    0    0 14350     2 7004 5853 61  2 36  0  0
13  0      0 10661056   8760 5713436    0    0 14480     0 12490 11655 84  5 11  0  0
11  0      0 10451400   8816 5758832    0    0 14608     8 3905 3007 91  4  4  0  0
22  0      0 10310164   8896 5829512    0    0     0     0 2216 1880 43  1 56  0  0
12  0      0 10219476   8920 5859876    0    0 13836     0 3819 2916 94  4  1  0  0
10  1      0 10128956   8940 5876316    0    0  6534 56740 3813 2900 89  4  5  2  0
10  0      0 10049344   8984 5900728    0    0     0 46342 5651 3946 79  3 12  6  0
 7  0      0 9934296   8984 5900540    0    0     0   250 3248 2550 69  2 29  0  0
 4  0      0 9797300   9028 5926724    0    0     2     0 3004 2382 53  1 46  0  0
 3  0      0 9686312   9028 5926732    0    0     0     0 1894 1787 33  1 67  0  0
 1  0      0 9685560   9032 5926696    0    0     0    10 1336 1405 13  0 87  0  0
 0  0      0 9685800   9032 5926704    0    0     0     0  946 1130  4  0 96  0  0
 0  0      0 9686204   9032 5926676    0    0     0    26  672  984  0  0 100  0  0
 0  0      0 9687840   9040 5925480    0    0     0 27106  784  947  0  0 97  3  0
 0  0      0 9687976   9040 5925476    0    0     0     0  732  944  0  0 100  0  0
 0  0      0 9687976   9040 5925252    0    0     0     6  664  948  0  0 100  0  0
 0  0      0 9688852   9040 5925236    0    0     0     0  695  921  0  0 100  0  0
 0  0      0 9689116   9040 5925216    0    0     0    12  715  965  0  0 99  0  0
 0  0      0 9688992   9040 5925208    0    0     0     0  661  959  0  0 100  0  0
13  0      0 9917384   9044 5696204    0    0  1280     0 1536 2238  7  1 92  0  0
15  0      0 9826740   9084 5718296    0    0 11022   140 15016 6441 92  6  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  0      0 9729660   9100 5737388    0    0  9610     0 8802 3847 92  5  3  0  0
13  0      0 9531812   9124 5761360    0    0 12044     0 5680 2853 92  6  2  0  0
13  0      0 9378272   9144 5781536    0    0 10250     0 4241 2734 92  5  3  0  0
13  0      0 9294812   9164 5800688    0    0  9482     0 5031 3063 93  5  2  0  0
14  0      0 9167572   9184 5822600    0    0 11018    10 5947 2939 93  5  2  0  0
13  0      0 9130424   9184 5824580    0    0   896     0 6404 3603 89  4  7  0  0
14  0      0 9085528   9184 5824584    0    0     0    10 6077 2812 93  5  2  0  0
13  0      0 8857000   9192 5824580    0    0     0    46 6679 3109 92  6  2  0  0
13  0      0 8735952   9192 5824592    0    0     0     0 4222 2853 93  5  1  0  0
11  0      0 8728880   9192 5824596    0    0     0    88 3651 3015 89  5  7  0  0
13  0      0 8723028   9192 5824596    0    0     0     0 6294 4605 90  5  5  0  0
12  0      0 8713744   9192 5824608    0    0     0     8 4133 2910 94  4  1  0  0
13  0      0 8653720   9192 5824628    0    0     0     0 14623 4068 92  6  2  0  0
13  0      0 8631564   9192 5824632    0    0     0     0 6814 2615 93  5  2  0  0
10  0      0 8545772   9192 5824640    0    0     0    38 6303 2427 84  4 12  0  0
 8  0      0 8537652   9200 5824628    0    0     0    46 3206 2858 73  3 24  0  0
 5  0      0 8537536   9200 5824628    0    0     0     0 4313 3916 57  2 41  0  0
 2  0      0 8530088   9200 5824612    0    0     0     0 1940 2117 33  1 66  0  0
 1  0      0 8529608   9208 5824676    0    0    44     0 1275 1383 10  0 90  0  0
 1  0      0 8529736   9208 5824676    0    0     0     2 1055 1253  9  0 91  0  0
 0  0      0 8530124   9208 5824672    0    0     0     0  862 1115  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 8529660   9208 5824648    0    0     0    10  682  979  0  0 100  0  0
 0  0      0 8530048   9208 5824640    0    0     0     0  659  931  0  0 100  0  0
 0  0      0 8530444   9216 5824612    0    0     0    40  741 1005  0  0 99  0  0
 0  0      0 8530320   9216 5824612    0    0     0    10  639  996  0  0 100  0  0
 0  0      0 8531236   9216 5824608    0    0     0     0  684  955  0  0 100  0  0
 0  0      0 8531112   9216 5824604    0    0     0    12  672  973  0  0 100  0  0
 0  0      0 8531616   9216 5824604    0    0     0     0  654  968  0  0 100  0  0
 0  0      0 8532176   9216 5824604    0    0     0     0  706  952  0  0 100  0  0
 0  0      0 8531960   9216 5824616    0    0     0     6  660  987  0  0 100  0  0
 3  0      0 8532324   9224 5824612    0    0     0     0 1249 1748  6  0 93  0  0
 0  0      0 8512704   9232 5824704    0    0     2   112 13868 12650 11  1 88  0  0
12  0      0 8512704   9232 5824712    0    0     0     0 9269 7167 68  3 29  0  0
 9  0      0 8289560   9248 5835424    0    0     0     0 14593 9813 90  6  3  0  0
13  0      0 8231160   9276 5877244    0    0     0     2 6367 2266 61  3 36  0  0
12  0      0 8076376   9276 5877236    0    0     0     0 4389 3047 94  4  2  0  0
12  0      0 8022440   9276 5877236    0    0     0     0 3497 2589 93  4  4  0  0
10  0      0 7916948   9316 5888712    0    0     0     0 3759 2766 95  3  2  0  0
15  0      0 7693376   9516 6039488    0    0     4     0 6290 1996 96  2  2  0  0
14  1      0 7533788   9652 6132912    0    0    10 109878 4842 1956 95  2  2  0  0
11  0      0 7494224   9708 6173660    0    0     4   236 8002 2233 96  2  2  0  0
 7  0      0 7421072   9724 6184420    0    0     0    10 5398 4163 73  2 25  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 7386508   9732 6191592    0    0     0     0 4024 2688 61  2 37  0  0
 5  0      0 7208960   9756 6198572    0    0     6    22 2611 2253 50  1 49  0  0
 1  0      0 7036732   9880 6275400    0    0    18     0 2153 1582 33  1 66  0  0
 6  0      0 6958124  10008 6351996    0    0    18     0 2091 1135  9  1 90  0  0
 2  1      0 6957600  10008 6352532    0    0     0 76104 3435 1737 22  1 74  4  0
 2  1      0 6957112  10012 6352532    0    0     0 66508 1502 1515 11  0 78 10  0
 1  0      0 6834412  10020 6345044    0    0     0   814 2112 1318 18  1 79  3  0
 0  0      0 6834676  10020 6345004    0    0     0     0 1043 1238  8  0 92  0  0
 0  0      0 6834892  10020 6345004    0    0     0     0  706 1003  0  0 100  0  0
 0  0      0 6834668  10020 6344916    0    0     0     0  716  989  0  0 100  0  0
 0  0      0 6834948  10020 6344892    0    0     0     0 1484 1003  0  0 99  0  0
 0  0      0 6835336  10020 6344840    0    0     0    12  797  986  0  0 99  0  0
 0  0      0 6835816  10028 6344844    0    0     0    54  654  953  0  0 99  0  0
 0  0      0 6836396  10028 6344812    0    0     0     0  640  911  0  0 100  0  0
 0  0      0 6836636  10028 6344764    0    0     0     8  681  946  0  0 100  0  0
 0  0      0 6836512  10028 6344712    0    0     0     0  717  991  0  0 100  0  0
 0  0      0 6837128  10028 6344656    0    0     0    12  758  952  0  0 100  0  0
 0  0      0 6837004  10028 6344584    0    0     0     0  749  996  0  0 100  0  0
 0  0      0 6837376  10028 6344536    0    0     0     0  694  992  0  0 100  0  0
 0  0      0 6837552  10028 6344448    0    0     0     6  729  949  0  0 100  0  0
 0  0      0 6837808  10036 6344432    0    0     0    28  737  996  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 6837472  10036 6344400    0    0     0     0  729  997  0  0 100  0  0
 0  0      0 6838376  10036 6344396    0    0     0     0  738  948  0  0 100  0  0
 0  0      0 6838128  10036 6344280    0    0     0     0  760  976  0  0 100  0  0
 0  0      0 6838384  10036 6344280    0    0     0     2  712  974  0  0 100  0  0
 0  0      0 6838640  10036 6344196    0    0     0     0  680  919  0  0 100  0  0
10  0      0 7120724  10036 6061640    0    0     0     0 1120 1628  1  0 99  0  0
13  0      0 6923264  10036 6035392    0    0     0     0 6102 2672 95  2  4  0  0
15  0      0 6727716  10048 6035108    0    0     0   172 18058 10650 91  7  3  0  0
16  0      0 6523156  10048 6035032    0    0     0   126 8101 4458 92  6  2  0  0
13  0      0 6412948  10048 6035032    0    0     0     0 5069 2829 92  6  2  0  0
14  0      0 6373136  10048 6034952    0    0     0    10 4015 2691 93  5  2  0  0
15  0      0 6267040  10048 6034952    0    0     0     0 4128 2805 93  5  2  0  0
11  0      0 6215224  10048 6034924    0    0     0     0 9519 6807 86  6  8  0  0
 6  1      0 6158400  10072 6034928    0    0    26    20 6378 5849 77  4 19  0  0
 9  0      0 6171308  10172 6036400    0    0   752     0 20183 25604 55  3 40  1  0
 9  0      0 6100664  10184 6036420    0    0     0   106 8785 8673 60  3 37  0  0
12  0      0 5946084  10184 6036432    0    0     0     0 19755 24638 77  5 18  0  0
20  0      0 5704304  10184 6036432    0    0     0     0 6461 4977 89  4  7  0  0
13  0      0 5608044  10184 6036420    0    0     0     0 4718 3321 94  4  2  0  0
11  0      0 5605672  10184 6036420    0    0     0     0 9500 2442 95  4  1  0  0
 6  0      0 5501792  10184 6036392    0    0     0     0 7710 2532 79  3 18  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 5502216  10184 6036400    0    0     0     0 2389 2343 51  1 48  0  0
 1  0      0 5501368  10184 6036388    0    0     0     0 1793 1798 28  1 71  0  0
 0  0      0 5500824  10192 6036392    0    0     0    52 1140 1279 10  0 90  0  0
 0  0      0 5500832  10192 6036392    0    0     0     0  734  964  0  0 100  0  0
 0  0      0 5500740  10192 6036388    0    0     0    10  687  904  0  0 100  0  0
 0  0      0 5501244  10192 6036380    0    0     0     0  667  938  0  0 100  0  0
 0  0      0 5501748  10192 6036376    0    0     0     0  692  953  0  0 100  0  0
 0  0      0 5501500  10192 6036372    0    0     0    14  619  894  0  0 100  0  0
 0  0      0 5501748  10192 6036364    0    0     0     0  647  931  0  0 100  0  0
 0  0      0 5501408  10200 6036368    0    0     0    94  752  950  0  0 100  0  0
 0  0      0 5501192  10200 6036352    0    0     0     0  673  919  0  0 100  0  0
 0  0      0 5501504  10200 6036344    0    0     0     0  653  973  0  0 100  0  0
 0  0      0 5502264  10200 6036348    0    0     0     8  683  970  0  0 100  0  0
 0  0      0 5501760  10200 6036348    0    0     0     0  642  898  0  0 100  0  0
 0  0      0 5502264  10200 6036344    0    0     0     0  729  984  0  0 100  0  0
 0  0      0 5502808  10200 6036344    0    0     0     0  663  982  0  0 100  0  0
 0  0      0 5503056  10200 6036340    0    0     0     0  700  955  0  0 100  0  0
 0  0      0 5502560  10208 6036340    0    0     0    26  675 1019  0  0 99  0  0
 0  0      0 5502816  10208 6036340    0    0     0     0  691  995  0  0 100  0  0
 0  0      0 5502816  10208 6036344    0    0     0     2  659  953  0  0 100  0  0
14  0      0 5505312  10212 6036460    0    0     0     0 3411 3269 54  2 44  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  0      0 5501096  10212 6036472    0    0     0     0 16117 8948 93  5  2  0  0
11  0      0 5375116  10212 6036472    0    0     0    10 15492 7699 91  7  2  0  0
13  0      0 5069408  10212 6036460    0    0     0     0 6755 3087 91  5  4  0  0
13  0      0 5071424  10212 6036464    0    0     0    16 4948 2583 94  4  3  0  0
12  0      0 4941836  10220 6036464    0    0     0   104 4295 2601 92  4  4  0  0
10  0      0 4745172  10336 6072040    0    0    28     0 3622 2557 93  4  3  0  0
13  0      0 4535232  10580 6259580    0    0    18     6 3411 1581 97  2  1  0  0
13  0      0 4460136  10676 6334136    0    0     0     0 6246 1657 97  1  1  0  0
10  0      0 4397376  10684 6343420    0    0     0     6 4498 2557 91  2  7  0  0
11  0      0 4368560  10692 6352504    0    0     0     0 9180 9219 85  4 11  0  0
10  0      0 4256588  10700 6356564    0    0     0     0 3851 2819 86  3 11  0  0
 8  0      0 4096116  10700 6356532    0    0     0     0 3196 2721 70  3 27  0  0
 6  1      0 3951808  10724 6356512    0    0    12 105196 3900 3822 58  3 27 12  0
 2  1      0 3949916  10724 6356548    0    0     0 46370 5233 6163 34  1 62  3  0
 3  0      0 3860488  10736 6348244    0    0     2   346 7418 10370 32  1 66  1  0
 3  0      0 3860412  10736 6348232    0    0     0     0 1694 1776 25  0 75  0  0
 4  0      0 3765832  10736 6348196    0    0     0     8 2414 1897 33  1 66  0  0
 3  0      0 3764608  10736 6348204    0    0     0     0 1764 1926 28  1 71  0  0
 2  0      0 3652768  10736 6348156    0    0     0    10 1742 1550 28  1 71  0  0
 1  0      0 3651428  10748 6348164    0    0     0   116 1323 1370 11  0 88  0  0
 0  0      0 3652404  10748 6348120    0    0     0     0 1071 1190  7  0 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3652480  10748 6348116    0    0     0    18  683  973  0  0 100  0  0
 0  1      0 3649860  11232 6349536    0    0   390     0  984 1105  0  0 96  3  0
 0  1      0 3648156  12056 6351088    0    0   740     8 1481 1418  0  0 91  8  0
 0  0      0 3645004  12700 6353688    0    0   414     0 1061 1230  0  0 97  3  0
 0  0      0 3645188  12700 6353692    0    0     0     0  705  955  0  0 100  0  0
 0  0      0 3645148  12700 6353684    0    0     0     6  706  983  0  0 100  0  0
 0  0      0 3645516  12708 6353668    0    0     0    34  699  980  0  0 100  0  0
 0  0      0 3646092  12708 6353620    0    0     0     0  693  929  0  0 100  0  0
 0  0      0 3645844  12708 6353620    0    0     0     0  743  995  0  0 100  0  0
 0  0      0 3646204  12708 6353592    0    0     0     0  741 1001  0  0 100  0  0
13  0      0 3812776  12708 6068612    0    0     0   330 6954 3672 73  3 24  0  0
13  0      0 3694116  12708 6068540    0    0     0     0 15476 7488 88  7  5  0  0
11  0      0 3512324  12708 6068492    0    0     0    62 8052 4267 87  5  8  0  0
12  0      0 3422940  12708 6068460    0    0     0     0 3697 2964 86  5  9  0  0
 2  0      0 3401836  12720 6068424    0    0     0   116 5917 3263 93  5  2  0  0
12  0      0 3256940  12720 6068384    0    0     0    18 3914 2822 90  4  6  0  0
10  0      0 3189868  12720 6068364    0    0     0     0 4587 3180 86  4 10  0  0
 7  0      0 3081880  12720 6068280    0    0     0     0 4987 4117 62  3 36  0  0
 8  0      0 3079980  12720 6068224    0    0     0     0 5311 4448 68  3 29  0  0
10  0      0 3033032  12720 6068124    0    0     0     0 3126 2956 66  2 32  0  0
 9  0      0 2990528  12720 6068076    0    0     0    10 6696 5099 66  3 30  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 2949988  12720 6068056    0    0     0     0 9904 9872 70  4 26  0  0
 8  0      0 2898076  12728 6068024    0    0     0    88 7652 9472 70  3 27  0  0
10  0      0 2873448  12728 6068028    0    0     0     0 7997 8833 72  4 25  0  0
10  0      0 2771184  12728 6068012    0    0     0     0 9268 7018 84  5 11  0  0
 8  0      0 2621388  12728 6068004    0    0     0     0 5922 3743 68  3 29  0  0
 7  0      0 2599496  12728 6067984    0    0     0     0 2879 2825 64  2 34  0  0
 5  0      0 2598148  12728 6067976    0    0     0     0 2401 2491 50  1 49  0  0
 5  0      0 2598376  12728 6067972    0    0     0     0 2127 2135 36  0 64  0  0
 0  0      0 2598376  12728 6067972    0    0     0     0 1283 1430 13  0 87  0  0
 0  0      0 2597700  12736 6067968    0    0     0   162  758 1003  0  0 99  0  0
 0  0      0 2598252  12736 6067960    0    0     0     0  665  984  0  0 100  0  0
 0  0      0 2598564  12736 6067948    0    0     0    18  749  952  0  0 100  0  0
 0  0      0 2598308  12736 6067944    0    0     0     0  713  999  0  0 100  0  0
 0  0      0 2598340  12736 6067940    0    0     0     0  700  993  0  0 100  0  0
 0  0      0 2598496  12736 6067940    0    0     0     0  706  975  0  0 100  0  0
 0  0      0 2598248  12736 6067944    0    0     0     0  714 1020  0  0 100  0  0
