procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  2 18481144  98312  10808 5055164   32 3792 17890  3850 5093 5463 87  9  2  2  0
13  4 18481144 113512  10540 5027260   16 2332 23218  2332 6696 7989 87  8  3  2  0
18  2 18481144  95328   9788 4953260    0 1594 26912  1716 1737 5112 78  9  6  7  0
20  0 18481144  96908   9412 4913716   16   36 20270    36 4382 6986 86  6  6  2  0
15  0 18481144 140860   8932 4842840   10   10  6856   398 9396 9006 82  9  8  1  0
12  1 18481088 119924   8944 4847012   32    0  2204     0 8477 7340 93  5  2  0  0
16  0 18481144  87588   7540 4767284   24  386  6920   470 5907 7840 77 10 11  1  0
10  0 18481144  94676   7500 4718004   16  178  7128   178 7342 8049 79  8 13  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0 18481144  92120   7476 4661488   16  170  6238   170 8292 10590 69  7 23  1  0
 8  2 18481136 109684   7460 4617828    0   90  8492   178 9427 11671 64  5 30  1  0
 6  2 18481144  96836   7396 4585184   16   22 23912    22 5800 8599 59  6 27  8  0
 6  1 18481144  94220   7408 4523400   22  104 23330   202 1380 4511 46  7 40  7  0
 3  0 18481144  96728   7436 4520040    0   50 14510   154 1162 4292 41  2 56  1  0
 2  1 18481144  92788   7464 4523664   16  188 25450   188 1453 4104 22  1 73  4  0
 1  0 18481144  92612   7308 4523420   32  142 18498   512 1277 3578  9  1 89  1  0
 0  0 18481120  95284   7320 4521364   32   10  8170    10 1127 3207  4  0 95  0  0
 0  0 18481100  96096   7328 4521332   16    0    16    50 1030 2988  0  0 100  0  0
 0  0 18481088  96720   7336 4521352   14    0    28     0 1031 2944  0  0 100  0  0
 0  0 18481056  96864   7336 4521336   32    0    32     0 1050 2917  0  0 100  0  0
 0  0 18481052  96972   7344 4521364    0    0     0    78 1029 3066  0  0 100  0  0
 0  0 18481012  97032   7344 4521352   16    0    16     0 1021 3172  0  0 100  0  0
 0  0 18480984  97340   7352 4521488   16    0    80    64 1055 3164  0  0 100  0  0
 0  0 18480980  97388   7352 4521492    0    0     0    24 1019 3139  0  0 100  0  0
 0  0 18480956  97656   7352 4521496   16    0    16     0 1018 3189  0  0 100  0  0
 0  0 18480952  97340   7360 4521492    0    0     0    70 1025 3233  0  0 100  0  0
 0  0 18480912  98012   7360 4521480   32    0    32     0 1016 3213  0  0 100  0  0
 0  0 18480888  97664   7368 4521492   16    0    16    52 1027 3152  0  0 100  0  0
12  1 18481144  95956   7392 4517892   34  148  8388   148 5288 7302 36  2 60  2  0
 9  0 18481144  94052   7352 4448472   16   32 10778    32 11392 9599 82  9  9  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0 18481144  90216   7288 4354856    0   92 12916   200 18555 15851 68 11 20  1  0
10  0 18481144  98748   7204 4160180   16  434 22690   434 7293 7809 73 21  5  1  0
14  4 18481144  95964   6916 4027900   16   12 27274    76 1298 4588 87 11  1  1  0
 8  3 18481144  90084   5260 3945392    0 2144 21986  2200 1459 4133 69  6 12 13  0
 2 18 18481144  88804   5328 3911812   44 2744 21160  2744 4548 4672 77  5  9 10  0
13  7 18481132  90520   5404 3889800   36 2860 11796 18608 4065 4658 34  2 17 47  0
 0 17 18481144  85240   5236 3868308   32 2344 29374 20218 3256 4273 60  5  7 28  0
 9  4 18481144  91392   5116 3807792   16  950 22288  6058 3693 3967 40 20 30 11  0
 0 12 18481140  94616   5140 3762892   16 2142 22796  2142 5447 6584 46  2 25 26  0
 0  3 18481136  96584   5188 3733756   52 3374 20616 29276 3351 4349 49  3 35 13  0
 8  6 18481144  93680   5272 3744108 1460 1014 12152  1142 1736 3921 18  1 69 11  0
11  6 18481144  93348   5140 3608148   80  900 32472  1644 4674 7334 52 14 19 15  0
 4  9 18481144  93564   5152 3508348   16   54 35588   696 5441 7854 56  4 21 19  0
14  2 18481144  91164   5116 3300320   32  172 15794 14642 1759 3449 29 53 10  7  0
 8  4 18481144  91732   5016 3279212   64   34 20598  1194 4581 6355 35 45 13  7  0
 4  8 18481124 1456936   5020 1914952   16    8 35172     8 1347 4542 47  4 32 17  0
 3  8 18481028 1389480   5144 1982548   62    0 31768     0 1380 4442 33  1 47 19  0
 4  5 18480904 1145764   5336 2095120  168    0 29464  6986 1367 4251 39  1 48 11  0
 1  0 18480884 1013964   5364 2169680   30    0 35334     0 1553 4520 41  1 43 15  0
 1  1 18480780 1011664   5364 2169880  118    0   174 26474 1105 2801  8  0 91  1  0
 1  0 18480572 1012656   5372 2170876  162    0   650   118 1142 2777  8  0 91  1  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 18480512 1013580   5372 2171092   36    0    36     0 1013 2622  8  0 92  0  0
 6  1 18480432 1001708   5424 2182352   74    0 17938    96 1298 3774 27  1 67  4  0
 5  1 18480412 918600   5448 2249492   32    0 33646     0 5429 8023 36  1 56  7  0
 4  0 18480356 819484   5540 2344400    0    0 27542 14430 1262 4098 29  1 65  6  0
 3  0 18480316 770744   5604 2394432   16    0 19950  6074 5218 7023 32  1 63  4  0
 0  1 18480116 745060   5628 2419756  336    0 12828     0 1171 3718 23  0 76  1  0
 2  0 18479808 743504   5636 2419700  588    0   588  5300 1084 3581 15  0 83  1  0
 1  0 18479788 743760   5636 2419728    0    0     0     0 1019 3381 20  0 80  0  0
 0  0 18479728 744128   5644 2419680   48    0    52     0 1102 3231  6  0 93  0  0
 0  0 18479704 744924   5652 2419756    0    0     0   368 1070 3183  0  0 100  0  0
 0  0 18479660 745692   5652 2419736   16    0    16     0 1016 3207  0  0 100  0  0
 0  0 18479620 745692   5660 2419740    0    0     0    78 1033 3116  0  0 100  0  0
 0  0 18479600 745668   5664 2420320   32    0   354     0 1040 3150  0  0 100  0  0
 0  0 18479540 745784   5680 2420376   16    0    28     0 1019 3218  0  0 100  0  0
 0  0 18479504 751072   5840 2420416   16    0    66   296 1047 3417  0  0 99  1  0
 0  0 18479448 751240   5840 2420436   32    0    32     0 1012 3234  0  0 100  0  0
 3  9 18479300 919744   6212 2250316  254    0 26044   198 3294 5334 24  1 61 14  0
 3  9 18479256 851812   6300 2317172   72    0 33700     0 4852 6945 29  1 52 18  0
 3  9 18479200 783584   6348 2386148   32    0 34248     0 5588 8404 21  1 68 11  0
 3 10 18479120 710576   6408 2458892   56    0 36522    62 1380 4324 28  1 56 15  0
 3 11 18479060 627480   6472 2541744   96    0 42024     0 2438 4345 30  1 53 15  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 12 18478952 551340   6544 2615132  114    0 36540   178 2277 4383 24  1 51 24  0
 2 11 18478880 481180   6592 2684076  102    0 34618     0 4043 4868 28  1 44 27  0
 2 10 18478824 414408   6668 2753368   16    0 34422   212 6021 7401 19  1 66 14  0
 2 11 18478776 340800   6724 2826480   36    0 36736     0 1401 4159 28  1 63  9  0
 2 10 18478412 277040   6760 2888296  704    0 31594     0 1355 4210 18  1 66 14  0
 3 10 18478368 208740   6820 2955940   32    0 34018   338 2275 4119 35  1 51 13  0
 4 11 18478348 142100   6888 3022876    0    0 33518     0 7611 3976 31  1 36 32  0
16  9 18481144  98024   6916 3064768   32 1430 29538  1626 6957 5541 16 21 48 14  0
 1 13 18481144  88692   6944 3071924  206  182 30484   564 3976 5510 27 36 20 17  0
11  9 18481144  85776   6804 3079744  374  352 21318   884 5032 5467 18 51 12 19  0
 7 15 18481144  87396   6800 3078644   58   22 33364   312 3176 4026 25 14 32 29  0
 3 12 18481144  89280   6492 3076352   94   88 37118   262 3459 4169 30  9 30 30  0
 6  9 18481144  92264   6464 3074712   18  626 27120  1224 2565 3929 27 44 11 17  0
 6  8 18481144  97656   6464 3068648  178  436 31560   436 6052 5836 51  3 23 23  0
 7  7 18481144  97380   6448 3071392   16   26 33392    26 5640 5270 57  3 24 16  0
 9  6 18481144  91508   6508 3077692   48   20 32740    90 15491 15757 52  4 25 19  0
 0  1 18480988 136560   6448 3099208  286    4 33392     4 8833 9452 59  4 23 13  0
 6  7 18481144  93672   6524 3140388  630  272 34424   354 4505 5736 53  3 28 16  0
 5  6 18481144  95100   6560 3140324   64   18 33568    18 4933 5571 44  2 43 10  0
 3  4 18481140  96456   6568 3138808  108   44 32736    44 3043 4938 35  2 49 14  0
 4  2 18481144  93920   6576 3142316   48   34 32770    92 2798 4910 34  2 46 18  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 18481132  95980   6584 3140500   16    8 18196     8 2897 4343 23  1 69  7  0
 0  0 18481068  96960   6660 3141164   16    0   160   190 2185 3712  9  0 91  0  0
 0  0 18481012  97612   6660 3141104   48    0    48     0 1597 3223  0  0 100  0  0
 0  0 18480940  97624   6660 3141064   48    0    48     0 1018 3172  0  0 100  0  0
 0  0 18480888  98656   6668 3141120   16    0    16    64 1029 3205  0  0 100  0  0
 0  0 18480860  98200   6668 3141116   16    0    16     0 1018 3003  0  0 100  0  0
 0  0 18480804  98288   6676 3141680   48    0   372     0 1054 2983  0  0 100  0  0
 0  0 18480748  98676   6684 3141784   16    0    16   186 1034 3204  0  0 100  0  0
10  0 18480668 165960   6916 3070256   22    0  2470     0 1830 4783 21  1 76  2  0
19  1 18480616  99876   6960 3091252   16    0 10242   296 20987 22653 70  6 24  0  0
14  5 18481144  94684   6996 3095068  804  494 36496   494 1801 5426 73  4 18  5  0
11  5 18481032  96184   7048 3091504  226   48 40978   156 2406 5261 92  5  2  1  0
12  3 18481144  96984   7020 3092708   96  112 43324   112 3758 5327 91  5  3  1  0
12  5 18481144  91248   6880 3096436   48   34 42316    34 1894 5378 91  5  1  3  0
 6  6 18481140  91836   6540 3097172   32   32 45646   140 4376 4876 57  7 27  9  0
 4 10 18481144  85636   6376 3104964   12 5948 19842  6224 10203 11048 20  6 35 40  0
 4 10 18481144 107104   6100 3095092   58  190 31568   658 5664 5614 41 18 25 16  0
 3 10 18481144  95128   6076 3106692   32   26 32098    30 1336 4515 36  2 33 29  0
 3 11 18481144  94432   6100 3107956   60  412 31238   412 2685 4452 34  1 34 30  0
 3 13 18481144  96572   6120 3099084 1104  272 24762   336 2380 5026 20  2 48 30  0
 2  8 18481112  97236   6172 3100500   16   14 35364    14 7439 9817 27  2 44 27  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  8 18481144  96460   5732 3103360   16   34 32080   160 1316 4235 30  1 45 24  0
 4  5 18481144  91804   5780 3109840   64   22 31302    22 1318 4448 33  1 44 22  0
 4  7 18481144  96456   5732 3104516  144   60 33142    60 1321 4215 26  1 56 17  0
 2  5 18481136  92104   5628 3110748    0   16 31214   100 1387 4067 20  1 67 12  0
 4  3 18481144  93636   5588 3109288   80   40 34874    40 1332 4350 30  1 56 13  0
 2  4 18481140  92100   5616 3111340    0   14 32736   102 1281 4155 27  1 54 18  0
 1  1 18481144  91232   5584 3112784   32   26 31666    26 1444 4054 18  1 69 12  0
 2  1 18481144  98020   5616 3105676   48   48 31706    48 1290 3921 14  1 77  8  0
 1  0 18481144  93180   5656 3111196    0   12 25384   102 1341 3709 11  0 83  5  0
 0  0 18481072  96280   5656 3109132   48    0  1904     0 1066 3091  1  0 99  0  0
 0  0 18481032  99856   5848 3109084   16    0    94   512 1082 3209  0  0 99  1  0
 0  0 18480980 100624   5848 3109288   32    0    32     0 1015 3016  0  0 100  0  0
 0  0 18480892 101036   5848 3109284   48    0    48     0 1017 3191  0  0 100  0  0
 0  0 18480868 101548   5856 3109276    0    0     0    96 1023 3221  0  0 100  0  0
 0  0 18480796 101872   5856 3109284   32    0    32     0 1015 3181  0  0 100  0  0
 0  0 18480768 101368   5872 3109748   32    0   336    56 1049 3161  0  0 100  0  0
 0  0 18480712 101480   5872 3109880   48    0    48     0 1016 3175  0  0 100  0  0
 0  0 18480604  99316   5976 3111376   98    0  1264     0 1289 3937  1  0 97  1  0
 3  1 18480564  95312   6040 3113960   16    0  1206   174 1216 4314  3  0 94  2  0
10  0 18481096  92704   6076 3110652   16  298  5252   298 11069 9560 77  5 18  0  0
 4  1 18481140  93752   6152 3109092  886  228 16672   228 9590 10465 67  5 27  2  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
15  3 18481144  94120   6196 3111084   16   30 39072   284 2973 5249 92  7  1  1  0
15  5 18481144  94820   5984 3112940   96   62 40212    76 2841 5794 91  9  0  0  0
17  3 18481140  93564   5972 3113344   32   24 33046   170 1333 5364 90  8  0  2  0
 7  4 18481144  92764   5964 3110360   16   40 34292    40 8136 7790 79  8  9  4  0
11  4 18481140  93628   6028 3110596    0   34 37546   242 15294 15165 77  8  9  6  0
14  5 18481144  93604   6040 3106012   80   30 44802    30 7897 9030 82  7  4  7  0
10  2 18481144  93204   6048 3109760 1200  422 26664   422 1933 5040 51  4 35 10  0
 9  5 18481136  87772   6052 3112516   36   22 32554   690 8292 9716 73 12  6  8  0
 3 10 18481144  88812   6076 3113028   48  166 34894   352 1530 4967 55  9 15 20  0
 4 11 18481144  89348   6084 3111016   16   12 32164   166 1336 4340 30  3 30 37  0
 3 10 18481144  91748   5956 3109732   16   34 38648   122 1398 4458 37  3 37 23  0
 5  8 18481144  93264   5908 3108116   48   42 38930    42 1387 4278 29  4 42 25  0
 3 10 18481144  92052   5932 3110740   16   18 38022   150 1368 4205 21  1 55 22  0
 2  7 18481136  91896   5924 3108884 1462  382 40658   382 1621 4375 20  2 58 20  0
 2  4 18481144  91504   5708 3109048   24   74 35510   210 1368 4129 17  1 67 15  0
 2  4 18481140  91548   5724 3110104   48   52 34480    52 1392 4217 16  1 68 15  0
 1  1 18481140  92348   5756 3110100   32   50 27214    50 1463 4041 12  1 84  4  0
 1  0 18481144  96452   5796 3106060   32   18 22078   168 1203 3684  9  0 89  1  0
 0  0 18481092  94464   5796 3108852   48    4  5060     4 1139 3228  2  0 97  0  0
 0  0 18481044  96432   5916 3108884   44    0    94   246 1041 3169  0  0 99  1  0
 0  0 18480996  96956   5916 3108912   16    0    16     0 1015 3193  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 18480912  96544   5924 3108908   48    0    48    48 1025 3103  0  0 100  0  0
 0  0 18480836  96912   5936 3109212  126    0   298     0 1042 3093  0  0 100  0  0
 0  0 18480780  96780   5936 3109256   16    0    16     0 1016 3169  0  0 100  0  0
 0  0 18480752  96420   5944 3109300   16    0    42    66 1044 3232  0  0 100  0  0
 0  0 18480692  96252   5944 3109308   30    0    30     0 1013 3139  0  0 100  0  0
 4  0 18481144  97076   5952 3105324   48  266  1262   266 2715 4758  8  1 90  1  0
13  5 18481144  94312   6028 3100536  936  268 12734   778 20698 16966 55  5 34  7  0
 2 10 18481096 136772   6080 3107440   32    8 29408     8 4307 5422 34  2 35 29  0
 5  9 18481144  97800   6176 3146312   16   36 29360   162 2756 4516 27  1 47 25  0
 4 10 18481140  94212   6224 3148852   32   22 30322    22 1347 4548 30  1 54 15  0
 2 12 18481144  94036   6056 3149244   64   56 30792    88 2533 4468 28  2 34 36  0
 5 11 18481144  91388   6088 3152144   44   28 32918   150 1280 4336 27  3 37 34  0
 1 13 18481144  93460   6128 3149060   48   50 30730    50 2259 4283 23  3 40 35  0
 9  9 18481144  85492   6168 3157480   16   64 32062   398 2892 4220 27  4 38 31  0
 4  9 18481144  95800   6108 3147260   16   30 29136   348 1362 4303 27 23 28 22  0
 6  8 18481140  92172   6120 3152436   48   40 33520   130 3011 4913 47  3 29 21  0
 4  8 18481144  93296   6116 3151012   16   16 30440    16 2455 4999 47  2 24 26  0
 0  1 18480824 113392   6028 3132428  708   10 29948    10 7979 10299 39  2 37 22  0
 5  8 18481144  96556   6028 3125716  166  226 32726   396 9815 12116 41  3 32 24  0
 4 11 18481144  92096   6060 3131016   32   28 33846    28 3155 6476 41  2 33 23  0
 4  8 18481144  92104   5848 3131092   32  126 31714   158 1347 4300 26  2 43 28  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  6 18481144  91048   5912 3133032   16   34 32536   122 1298 4611 36  3 35 26  0
 4  7 18481140  96044   5880 3128036   48   52 31888    52 1277 4530 37  3 34 26  0
 3  5 18481144  93192   5676 3131664   16   16 31154   144 1487 4457 31  3 43 24  0
 5  1 18481140  93128   5624 3133056   48   26 29558    26 1398 4158 22  1 65 12  0
 1  0 18481124  98268   5668 3129976   32   42 15428   206 1335 4157 33  1 63  4  0
 1  0 18481092  98900   5668 3129792   16    0    16     0 1109 3208  2  0 97  0  0
 0  0 18481028  99924   5668 3129792   32    0    32     0 1015 3218  0  0 100  0  0
11  0 18481140  93344   5716 3133908  166   94  5636   212 1886 5035 33  2 63  2  0
13  5 18481144  92608   5760 3112936    0  114 25604   114 17230 15298 76  7 14  3  0
13  7 18481144  96464   5776 3107348  912  246 27184   346 4781 6748 63  4 28  5  0
 8  3 18481144  92360   5968 3117472   32   16 34990   512 2164 5753 65  4 18 13  0
12  0 18481144  99912   5928 3109400   32   26 28072    26 1235 5252 93  6  1  0  0
14  0 18481144  95096   5920 3111388  142   46 23188   158 2317 5280 93  6  1  0  0
11  6 18481108 101720   5960 3103472   32   30 37632    30 8763 7142 81  6  8  5  0
 7 10 18481140 110700   6092 3093808   72   58 33638   158 10816 12462 53  4 21 22  0
 7  5 18481144  93348   6168 3112992   32   14 29436   248 5819 8204 61  5 20 14  0
11  7 18481144  91008   6204 3112360  920  274 25912   274 4401 7466 51  4 28 17  0
 7  7 18481144  93288   6300 3108168  126   28 34976   318 2453 5386 66  6 11 17  0
 9  3 18481144  93992   6356 3107068   16   36 32422    36 1430 5015 55  5 24 16  0
14  4 18481144  85476   6404 3116584   32   30 28306   314 1371 5229 65  5 15 14  0
 3  2 18481144  94076   6412 3107268   32   20 28974   494 1698 4764 42 13 33 12  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  2 18481144  94544   6388 3105932 1064  442 28638   442 1397 4215 17  1 71 11  0
 0  0 18481144 102540   6360 3099632    0   18 15436   228 1303 3746  7  1 82 10  0
 0  0 18481044 102676   6360 3099568   80    0    80     0 1023 3128  0  0 100  0  0
 0  0 18480976 103796   6360 3099592   32    0    32     0 1019 3170  0  0 100  0  0
 0  0 18480940 103892   6368 3099588    0    0     0    80 1016 3064  0  0 100  0  0
 0  0 18480884 104344   6368 3099520   80    0    80     0 1023 3074  0  0 100  0  0
 0  0 18480852 104912   6376 3099548   16    0    16    50 1022 3148  0  0 100  0  0
 0  0 18480768 105476   6376 3099592   16    0    16     0 1022 3146  0  0 100  0  0
 0  0 18480704 105836   6376 3099468   62    0    62     0 1026 3249  0  0 100  0  0
 3  0 18480668 106380   6384 3099588   32    0    32    44 1021 3245  0  0 100  0  0
 3  0 18480596 106296   6384 3099600   48    0    72     0 1079 3351  0  0 100  0  0
14  3 18481144  89424   6364 3087048    4  302 10732   682 13826 12829 57 14 27  2  0
12  4 18481144  90956   6332 3104112  224   84 34726   152 7447 7903 81 12  3  5  0
13  4 18481144  90628   6236 3104788 1332  436 23794   492 4761 6397 56  7 30  7  0
15  2 18481144  95252   5868 3102404   72   58 35374   150 3050 4626 91  6  2  1  0
14  2 18481144  94712   5904 3104740   48   68 41058    70 1930 5156 91  7  1  1  0
11  3 18481144  92180   5976 3108928   48   34 37450   240 4319 4942 92  7  1  0  0
 9  2 18481144  93036   6004 3107576   16   34 37382    34 6922 7948 79  7  8  6  0
13  4 18481144  87332   5988 3065384   64   34 32554   794 9690 10524 74 16  5  4  0
11  3 18481144  91132   5984 3109208  166   70 34878    70 3302 7082 74  5 10 12  0
 0  2 18481136  96956   5912 3102436 1258  334 17552   334 1329 4331 50  5 31 14  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  4 18481144  85120   5468 3091896  270  124 22708   684 4720 8435 49 29 14  8  0
 5  4 18481140  90388   5500 3108168   40   54 22254   156 1455 4891 63  8 20 10  0
 5  5 18481144  98720   5460 3099364   64   40 29238   174 1426 4856 48  4 33 16  0
 2  0 18481144  96072   5280 3104152   64   40 20874   264 1417 4187 25  3 60 12  0
 0  0 18481116  97964   5300 3102012    0    0   158   186 1189 3496  9  1 89  1  0
 0  0 18481060  97300   5464 3102992   32    0   584     0 1085 3091  0  0 99  1  0
 0  1 18480756  96416   5956 3103116  414    0   748     0 1111 3198  0  0 95  5  0
 0  1 18480716  95068   7108 3103204   38    0   610   134 1167 3306  0  0 91  8  0
 0  2 18481144  96524   7792 3097748  782  446  1126   446 1199 3327  0  0 90  9  0
 0  0 18480672  96316   7804 3096596  998   32  1000   418 1068 3170  0  0 97  3  0
 0  0 18480624  95852   7804 3096464   32    0    32     0 1022 3079  0  0 100  0  0
 0  0 18480532  96128   7804 3096432   48    0    48     0 1023 3114  0  0 100  0  0
 0  0 18480488  96240   7812 3096432   64    0    64    44 1020 3109  0  0 100  0  0
 0  0 18480380  96396   7812 3096460   48    0    48     0 1020 3113  0  0 100  0  0
 0  0 18480356  96576   7816 3096484    0    0     0     0 1021 3057  0  0 100  0  0
 0  0 18480300  96704   7824 3096448   48    0    48    58 1026 3111  0  0 100  0  0
 0  0 18480212  96376   7824 3096424   64    0    64     0 1020 3127  0  0 100  0  0
 0  0 18480180  96752   7832 3096460   16    0    16   676 1151 3130  0  0 100  0  0
 0  0 18480116  96412   7832 3096464   32    0    32     0 1019 3127  0  0 100  0  0
 0  0 18480080  97404   7832 3096564   32    0   174     0 1048 3115  0  0 100  0  0
 0  0 18480032  97068   7840 3096760   16    0    16    58 1020 3056  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 18479952  97564   7840 3096804   16    0    16     0 1026 3062  0  0 100  0  0
15  2 18481144  90256   7816 3094756   80  620 19274   882 9366 8603 65  8 24  3  0
12  1 18481144  95592   7700 3092360   82   42 37750   110 11996 12297 76  9  8  7  0
11  3 18481144  96084   7716 3092276    0   16 39752    16 5283 5724 86  7  3  4  0
12  4 18481144  94064   7832 3099164  982  328 27916   712 2042 5125 57  4 30  9  0
12  5 18481144  96908   7800 3096192   48   44 40862    44 1355 5543 83  7  6  5  0
 6  6 18481140  91356   7856 3099512    0   16 39708   178 6875 6724 79  6 10  6  0
13  4 18481100 113552   7736 3077136   32   14 33224   234 10836 12484 62  6 19 13  0
12  5 18481144  95532   7784 3091976   84   80 43596    80 5359 7315 84  6  5  6  0
14  1 18481136 100588   7772 3085560   48   32 43270   324 9788 10304 85  7  5  3  0
16  3 18481144  97044   7836 3089968 1026  316 19122   316 1341 5096 80  5 13  2  0
 8  1 18481144  93648   7852 3094164   64   24 14606   272 1320 5023 80  6 10  4  0
 8  1 18481144  94236   7820 3092708   50   30 15460    30 1282 4833 63  5 26  6  0
 4  1 18481144  94348   7688 3090404   86   22  9160   276 1276 4518 46  5 44  5  0
 0  0 18481128 100056   7604 3084692   16   20   268    20 1286 3715 17  1 77  4  0
 0  0 18481040  99792   7616 3085132   80    0   472     0 1121 3206  0  0 99  0  0
 0  0 18481012 100880   7624 3085456   32    0    32   148 1022 3011  0  0 100  0  0
 0  0 18480944 101440   7628 3085772   48    0   178     0 1054 3106  0  0 100  0  0
 0  0 18480576 101432   7644 3085732  490    0   494    50 1052 3239  0  0 99  1  0
 0  0 18480528 101440   7644 3085772   32    0    32     0 1021 3098  0  0 100  0  0
 0  0 18480440 101444   7644 3085776   48    0    48     0 1026 3230  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 18480412 101720   7652 3085772   32    0    32    44 1015 3234  0  0 100  0  0
 0  0 18480320 101476   7652 3085744   48    0    48     0 1021 3208  0  0 100  0  0
 0  0 18480276 101400   7660 3085700   48    0    48   124 1038 3237  0  0 100  0  0
 0  0 18480192 101732   7660 3085776   64    0    64     0 1022 3232  0  0 100  0  0
 0  0 18480108 102128   7660 3085776   48    0    48     0 1021 3196  0  0 100  0  0
 3  0 18480068 101476   7680 3086676   16    0   506   368 1176 3257  0  0 99  0  0
 1  1 18481144  95920   7680 3084924   46  570   734   570 8739 9655  9  1 88  1  0
13  6 18481144  94700   6676 3087324   48   26 24782   124 13999 13131 70  7 20  4  0
 1  1 18481048 249716   6496 2933364  542  138 30498   256 2258 5272 56  6 24 14  0
10  2 18480904 286596   6580 2898252   92    0 34174     0 1346 5589 66  3 20 11  0
12  2 18480872 211720   6660 2973172   16    0 37598    62 1363 5338 90  5  3  2  0
12  3 18480804 138908   6728 3045288   48    0 36138     0 2938 5349 94  5  1  0  0
 6  8 18481144  87224   6736 3101144   16  186 41446   448 2626 5685 83  6  6  5  0
11  9 18481144 128240   6424 3060984   16   24 42902   290 13060 15091 43 10 30 17  0
19  4 18481144  85460   6456 3103312   84   52 39626   244 7526 7564 63 11 10 17  0
 9  8 18481144  91200   6364 3099924  894  272 30946   800 1724 5121 57 11 19 13  0
 8  6 18481144  89032   6352 3101792   48   36 35438    94 5142 7709 61  6 16 17  0
14  6 18481144  96684   6316 3095984   48   18 38532   264 1449 5148 60  8 16 16  0
 7  4 18481144  91844   6364 3100032   32   32 38410    32 1449 5018 55  5 25 16  0
 5  4 18481144 104612   6320 3088132   32   40 38100    40 1499 4363 27  3 48 21  0
11  0 18481144  90260   6392 3102428   26   22 26986   272 1475 4000 16  2 67 16  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 18481084  97560   6324 3096444   32    0  3042     0 1045 3298  2  0 96  2  0
 0  0 18481048  96072   6340 3096472    0    0    12   204 1026 3134  0  0 100  0  0
 0  0 18481000  96952   6340 3096460   32    0    32     0 1018 3159  0  0 100  0  0
 1  0 18480912  97296   6348 3096484   48    0    60    60 1078 3276  0  0 100  0  0
 0  0 18480880  97532   6348 3096484   16    0    16     0 1015 3142  0  0 100  0  0
 0  0 18480808  97632   6348 3096444   48    0    48     0 1016 3265  0  0 100  0  0
 0  0 18480772  97760   6356 3096484   16    0    16    50 1017 3245  0  0 100  0  0
 0  0 18480732  98036   6360 3096480   16    0    18     0 1020 3294  0  0 100  0  0
 0  0 18480636  98292   6360 3096484   48    0    48     0 1021 3292  0  0 100  0  0
 0  0 18480600  99052   6368 3096484   32    0    32    52 1015 3105  0  0 100  0  0
 0  0 18480540  99312   6368 3096488   32    0    32     0 1019 3174  0  0 100  0  0
 0  0 18480508  99568   6376 3096484    0    0     0   334 1062 3255  0  0 100  0  0
 0  0 18480364  98468   6384 3096820  168    0   358     0 1031 3161  0  0 100  0  0
 0  0 18480264  98368   6384 3096856   16    0    16     0 1019 3245  0  0 100  0  0
 1  0 18481144  96156   6388 3094920   32  472  1988   560 10872 13541 10  2 85  3  0
