procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0 160908 6990164  10288 6317192    0    0     0     0 13087 8364 78  5 18  0  0
10  0 160908 6950396  10320 6336564    0    0  9740    68 8294 4386 79  4 18  0  0
 7  0 160908 6766296  10344 6362528    0    0 12942     0 4102 3957 55  2 43  0  0
 5  0 160908 6687700  10376 6390152    0    0 13880     0 2646 2435 52  1 47  0  0
 4  0 160908 6658368  10404 6419180    0    0 14606     0 3790 2122 43  1 56  0  0
 3  0 160908 6630208  10428 6447140    0    0 13964     8 1932 1869 33  1 67  0  0
 1  0 160908 6629884  10428 6447332    0    0     0     0 1182 1284 11  0 89  0  0
 0  0 160908 6629776  10428 6447332    0    0     0    10  762 1003  2  0 98  0  0
 0  0 160908 6629792  10436 6447320    0    0     0    52  720  972  0  0 99  0  0
 0  0 160908 6629180  10436 6447324    0    0     0     0  930 1065  6  0 94  0  0
 0  0 160908 6629980  10436 6447316    0    0     0    20  667  969  0  0 100  0  0
 2  0 160908 6630204  10436 6447316    0    0     0     0  666  951  0  0 100  0  0
 0  0 160908 6631872  10436 6447308    0    0     0     0  646  942  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 160908 6631540  10436 6447312    0    0     0     0  664  988  0  0 100  0  0
 0  0 160908 6631672  10436 6447312    0    0     0     0  658  947  0  0 100  0  0
 0  0 160908 6631668  10436 6447312    0    0     0     8  656  953  0  0 100  0  0
 0  0 160908 6632792  10444 6447316    0    0     0    56  679  977  0  0 99  0  0
 0  0 160908 6632848  10444 6447316    0    0     0    44  688  990  0  0 100  0  0
10  0 160908 6631828  10452 6447380    0    0     0     0 4625 4296 33  1 66  0  0
11  0 160908 6621148  10452 6447408    0    0     0     0 12972 6006 93  6  2  0  0
10  0 160908 6563292  10452 6447404    0    0     0     2 17027 9177 84  6 11  0  0
11  0 160908 6329172  10452 6447404    0    0     0     0 10596 4624 89  5  5  0  0
 4  0 160908 6192556  10500 6479676    0    0     2     8 5079 4790 75  3 22  0  0
13  0 160908 6119156  10520 6499952    0    0     0     0 5899 5258 77  3 19  0  0
 5  0 160908 5974068  10576 6534916    0    0     0 29920 4302 3324 80  3 15  2  0
12  0 160908 5796360  10700 6609872    0    0    10     8 6899 4384 67  3 30  0  0
 8  0 160908 5613512  10752 6655176    0    0     0     0 3863 2886 92  3  4  0  0
11  0 160908 5476760  10780 6681884    0    0     2    18 3736 2986 75  2 22  0  0
13  0 160908 5421732  10784 6685060    0    0     0     0 5135 4103 90  5  5  0  0
 5  0 160908 5313844  10820 6714780    0    0     0     0 3280 2663 80  3 17  0  0
 9  0 160908 5158968  10896 6768472    0    0     4     0 7719 4028 60  2 38  0  0
 9  1 160908 5079360  10924 6784332    0    0     2 28612 7117 5952 75  3 21  1  0
 9  1 160908 4889792  10972 6825744    0    0     0 81344 7147 5898 68  3 21  7  0
10  0 160908 4729084  10984 6827024    0    0     0 20298 10688 9714 71  3 22  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0 160908 4507396  10996 6835844    0    0     0     0 3679 2823 81  3 17  0  0
 6  0 160908 4420636  11028 6865396    0    0     0    10 3566 2798 78  2 20  0  0
 8  0 160908 4359156  11040 6876996    0    0     0     0 3988 2667 68  2 30  0  0
 8  0 160908 4276588  11044 6882312    0    0     0     8 2945 2558 66  2 32  0  0
 7  0 160908 4124196  11124 6940408    0    0     6     0 2627 2054 55  1 43  0  0
 0  2 160908 4075836  11132 6943636    0    0     0 78576 2725 1788 37  1 57  5  0
 1  0 160908 4081004  11140 6940084    0    0     0   450 1207 1182  3  0 92  5  0
 0  0 160908 4081376  11140 6940080    0    0     0     0  731  949  0  0 100  0  0
 0  0 160908 4081952  11140 6940068    0    0     0    22  636  917  0  0 99  0  0
 1  0 160908 4081820  11140 6940068    0    0     0     0  667  973  0  0 100  0  0
 1  0 160908 4082348  11140 6940016    0    0     0     0  654  927  0  0 100  0  0
 1  0 160908 4082924  11140 6940012    0    0     0     0  670  928  0  0 99  0  0
 1  0 160908 4083228  11140 6939936    0    0     0     0  635  943  0  0 100  0  0
 0  0 160908 4084096  11148 6939900    0    0     0   818  686  966  0  0 100  0  0
 0  0 160908 4084488  11148 6939860    0    0     0     0  629  938  0  0 100  0  0
 0  0 160908 4084224  11148 6939860    0    0     0     0  663  942  0  0 100  0  0
 0  0 160908 4084780  11148 6939768    0    0     0     6  636  969  0  0 100  0  0
 0  0 160908 4084912  11148 6939652    0    0     0     0  614  934  0  0 100  0  0
 0  0 160908 4085312  11148 6939644    0    0     0     8  649  928  0  0 100  0  0
 0  0 160908 4085444  11148 6939640    0    0     0     0  640  971  0  0 100  0  0
 0  0 160908 4085948  11156 6939612    0    0     0    22  641  934  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 160908 4086220  11156 6939548    0    0     0     6  660  898  0  0 100  0  0
15  0 160908 4418912  11168 6604120    0    0     4     0 3246 2621 12  1 87  0  0
15  0 160908 4294724  11168 6604120    0    0     0    72 6860 3893 93  5  2  0  0
13  0 160908 4153456  11168 6604100    0    0     0     0 8805 3255 92  6  2  0  0
13  0 160908 4005936  11168 6604024    0    0     0     0 5502 2854 93  5  2  0  0
16  0 160908 3915312  11168 6603964    0    0     0    10 3961 2863 92  5  4  0  0
14  0 160908 3882688  11168 6603888    0    0     0     0 5320 3152 93  5  2  0  0
12  0 160908 3742692  11184 6603868    0    0     2   190 8139 2813 92  6  2  0  0
 7  0 160908 3711624  11184 6603864    0    0     0     0 3835 3083 73  2 25  0  0
10  0 160908 3613664  11184 6603824    0    0     0     0 6276 5284 70  3 27  0  0
10  0 160908 3417884  11184 6603760    0    0     0     0 7412 3694 79  4 17  0  0
10  0 160908 3367552  11184 6603700    0    0     0     0 4993 4311 80  4 16  0  0
11  0 160908 3328604  11184 6603688    0    0     0     8 4690 3791 81  4 15  0  0
 9  0 160908 3286272  11184 6603704    0    0     0     0 6352 4424 83  4 12  0  0
 9  0 160908 3278956  11184 6603720    0    0     0     0 9259 8040 64  3 33  0  0
 8  0 160908 3215532  11192 6603724    0    0     0   108 7375 7132 74  3 23  0  0
10  0 160908 2957376  11192 6603724    0    0     0     0 5858 3004 73  3 24  0  0
 8  0 160908 2897756  11192 6603736    0    0     0    10 4509 2729 67  2 31  0  0
 9  0 160908 2883472  11192 6603740    0    0     0     0 2760 2826 66  2 32  0  0
 6  0 160908 2883712  11192 6603732    0    0     0     0 2587 2677 57  2 42  0  0
 1  0 160908 2883892  11192 6603732    0    0     0    10 1708 1831 27  1 73  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 160908 2883672  11192 6603716    0    0     0     0  763 1053  1  0 99  0  0
 0  0 160908 2884336  11192 6603716    0    0     0    10  743  957  0  0 100  0  0
 0  0 160908 2884756  11200 6603704    0    0     0    44  717  987  0  0 99  0  0
 0  0 160908 2885140  11200 6603700    0    0     0     0  680  993  0  0 100  0  0
 0  0 160908 2885456  11200 6603696    0    0     0   110  699  953  0  0 99  0  0
 0  0 160908 2885500  11200 6603696    0    0     0     0  707  963  0  0 100  0  0
 1  0 160908 2885888  11200 6603688    0    0     0     2  636  991  0  0 100  0  0
 0  0 160908 2885436  11200 6603688    0    0     0     0  690  966  0  0 100  0  0
 0  0 160908 2885824  11200 6603684    0    0     0     0  646  964  0  0 100  0  0
 0  0 160908 2885980  11200 6603684    0    0     0     6  685  953  0  0 100  0  0
 0  0 160908 2886112  11208 6603684    0    0     0    24  690 1011  0  0 99  0  0
 0  0 160908 2886276  11208 6603684    0    0     0    12  673  937  0  0 100  0  0
 1  0 160908 2886532  11208 6603652    0    0     0     0  663  948  0  0 100  0  0
 0  0 160908 2886160  11208 6603652    0    0     0     0  699  979  0  0 100  0  0
 0  0 160908 2886416  11208 6603628    0    0     0    12  669  954  0  0 100  0  0
 0  0 160908 2886236  11208 6603632    0    0     0     0  625  958  0  0 100  0  0
11  0 160908 2882612  11216 6603704    0    0     0     0 7552 4487 65  3 32  0  0
 9  0 160908 2803600  11216 6603716    0    0     0     0 16091 8341 77  5 18  0  0
 7  0 160908 2715440  11304 6661124    0    0     2   128 11757 5819 54  3 42  0  0
10  0 160908 2560504  11368 6708372    0    0     4    10 7206 4738 48  2 49  0  0
11  0 160908 2352472  11368 6708408    0    0     0     0 5902 5138 85  4 11  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  0 160908 2176112  11372 6708432    0    0     0     0 7925 6543 83  4 13  0  0
12  0 160908 2149072  11404 6734296    0    0     0     0 4728 4380 75  3 22  0  0
10  0 160908 2007552  11404 6734664    0    0     0     0 3969 3082 85  3 12  0  0
11  0 160908 1899264  11404 6734668    0    0     0     2 4831 3667 86  3 11  0  0
10  1 160908 1694336  11404 6742076    0    0     0 56906 5107 3487 82  3 13  2  0
14  0 160908 1550228  11460 6795320    0    0     0  5684 6563 2990 67  3 26  5  0
12  0 160908 1402428  11480 6810860    0    0     0     0 6331 4728 88  4  8  0  0
 2  0 160908 1334376  11564 6878528    0    0     0     8 2330 2100 51  2 47  0  0
10  0 160908 1135492  11580 6891764    0    0     0     0 3716 2783 70  3 28  0  0
10  0 160908 1002836  11580 6891776    0    0     0     0 6463 5405 86  4 10  0  0
11  0 160908 754092  11580 6891780    0    0     0    54 3978 2672 89  4  7  0  0
 1  1 160908 608324  12496 6892944    0    0   646     0 4241 2508 71  3 22  4  0
 1  2 160908 603444  13488 6894680    0    0   496 58552 1505  924  8  0 80 12  0
 1  1 160908 608528  13652 6890968    0    0    78 17596 1149  693  8  0 74 17  0
 1  0 160908 606816  14424 6891972    0    0   386     0 1329  851  8  0 86  5  0
11  0 160908 671960  14472 6825324    0    0     0     8 2778 2093 45  2 53  0  0
 7  0 160908 655484  14496 6841888    0    0     0     0 4595 3610 72  2 26  0  0
 1  0 160908 580820  14580 6915024    0    0     2     0 3434 1796 45  1 54  0  0
 6  0 160908 575792  14588 6921144    0    0     0     0 2643 2275 55  1 44  0  0
10  1 160908 572684  14716 6923084    0    0  1130     0 2390 2372 47  1 51  1  0
 4  1 160908 557144  14756 6937220    0    0    70 63572 2096 2054 34  1 58  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 160908 494736  14820 7000460    0    0     0     0 1816 1637 29  1 69  1  0
 0  0 160908 494760  14824 7000648    0    0     0     0 1214 1327 11  0 89  0  0
 0  0 160908 494880  14824 7000616    0    0     0   380  753  927  0  0 99  0  0
 0  0 160908 494996  14824 7000616    0    0     0     0  660  961  0  0 100  0  0
 0  0 160908 495256  14824 7000572    0    0     0    16  628  930  0  0 100  0  0
13  0 160908 1089472  14824 6405304    0    0     0     0 1646 2539  2  1 97  0  0
14  0 160908 1086264  14836 6405184    0    0     0   228 5131 3102 93  5  2  0  0
12  0 160908 1089956  14836 6405180    0    0     0     0 3538 3170 94  5  1  0  0
12  0 160908 1090712  14836 6405068    0    0     0     0 3752 3338 92  5  3  0  0
12  0 160908 1092308  14836 6404984    0    0     0     8 3396 3043 93  5  2  0  0
13  0 160908 1092396  14836 6404772    0    0     0     0 3442 2919 92  5  3  0  0
11  0 160908 1086624  14836 6404640    0    0     0     0 7175 3936 91  5  4  0  0
11  0 160908 1091864  14836 6404536    0    0     0     0 8673 5479 70  4 27  0  0
14  0 160908 1092716  14836 6404512    0    0     0     0 4813 3036 93  4  2  0  0
12  0 160908 1093228  14844 6404424    0    0     0    54 4089 2912 91  4  4  0  0
12  0 160908 1095072  14844 6404392    0    0     0     0 3573 3145 87  4  8  0  0
10  0 160908 1093884  14844 6404348    0    0     0     0 7712 4559 93  5  2  0  0
10  0 160908 1092520  14844 6404356    0    0     0     0 8266 5823 72  3 25  0  0
12  0 160908 1095404  14844 6404360    0    0     0     0 11551 10568 77  4 20  0  0
13  0 160908 1095444  14844 6404360    0    0     0    26 5658 4080 83  3 14  0  0
12  0 160908 1094860  14844 6404368    0    0     0     0 7348 6480 79  4 17  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  0 160908 1090528  14852 6404360    0    0     0    78 4102 2952 94  4  2  0  0
12  0 160908 1094276  14852 6404352    0    0     0   148 6883 2995 83  3 14  0  0
 4  0 160908 1094168  14852 6404352    0    0     0     0 2741 2903 55  1 44  0  0
 4  0 160908 1094704  14852 6404356    0    0     0     0 1947 1884 33  0 66  0  0
 0  0 160908 1093976  14852 6404356    0    0     0     0 2345 1494 20  1 80  0  0
 0  0 160908 1094424  14852 6404352    0    0     0     0  683  996  0  0 99  0  0
 0  0 160908 1095304  14852 6404344    0    0     0     8  672  955  0  0 100  0  0
 1  0 160908 1095800  14852 6404348    0    0     0     0  706  966  0  0 100  0  0
 0  0 160908 1096396  14860 6404344    0    0     0    44  693  996  0  0 99  0  0
