procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 162644 266276  12000 6314472    0    0     0     0 2130 2198 34  1 65  0  0
 1  0 162644 265664  12000 6314452    0    0     0     0 1311 1452 13  0 87  0  0
 1  0 162644 266704  12000 6314372    0    0     0     0 1195 1270  8  0 92  0  0
 0  0 162644 266820  12000 6314372    0    0     0    24  917 1094  3  0 97  0  0
 0  0 162644 266836  12000 6314300    0    0     0     0  653  951  0  0 100  0  0
 0  0 162644 267092  12000 6314304    0    0     0     0  724  952  0  0 100  0  0
 0  0 162644 267744  12008 6314232    0    0     0    52  663 1000  0  0 99  0  0
 0  0 162644 267008  12008 6314240    0    0     0     0  938 1025  6  0 94  0  0
 0  0 162644 267776  12008 6314240    0    0     0    34  739  964  0  0 100  0  0
 0  0 162644 269860  12008 6314240    0    0     0     0  671  992  0  0 100  0  0
 0  0 162644 270512  12008 6314200    0    0     0     0  676  950  0  0 100  0  0
 0  0 162644 270488  12008 6314200    0    0     0     2  654  960  0  0 100  0  0
 0  0 162644 270620  12008 6314188    0    0     0     0  661  952  0  0 100  0  0
 0  0 162644 270644  12008 6314192    0    0     0     8  680  952  0  0 100  0  0
 1  0 162644 271024  12016 6314184    0    0     0    56  674  977  0  0 99  0  0
 0  0 162644 270900  12016 6314184    0    0     0     0  675  953  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 162644 271056  12016 6314620    0    0   256     0 1196 1922  2  0 98  0  0
 3  0 162644 174788  12016 6314788    0    0     0     0 10236 4802 23  1 76  0  0
 9  0 162644 212856  12016 6354424    0    0 19960     0 16099 11347 55  2 43  0  0
10  0 162644 211376  12020 6357024    0    0  1152     0 6189 5240 78  2 20  0  0
13  0 162644 184072  12048 6383228    0    0     0     0 7954 6761 80  2 18  0  0
12  0 162644 158908  12048 6406736    0    0 14858    16 7435 3819 96  2  2  0  0
 7  0 162644 161348  12084 6405044    0    0  2548 12884 8722 3209 81  2 16  1  0
16  0 162644 159512  12116 6408600    0    0  9084    28 14255 4092 79  2 19  0  0
10  0 162644 162488  12156 6405444    0    0     0     0 11871 3168 86  2 12  0  0
 9  0 162644 158396  12212 6424400    0    0     0     0 5407 2875 48  1 51  0  0
11  0 162644 235764  12212 6330444    0    0     0    12 19623 7778 77  2 20  0  0
10  0 162644 222620  12228 6343380    0    0  3458     0 5401 4623 92  2  6  0  0
11  0 162644 161364  12280 6359612    0    0  3712     0 9868 3770 65  2 33  0  0
11  0 162644 193744  12312 6373140    0    0  7944     0 7672 3739 94  2  4  0  0
 7  1 162644 157536  12396 6408712    0    0   870 103660 10104 4050 80  3 14  3  0
12  0 162644 159024  12444 6408976    0    0     2   410 7070 2934 77  2 20  2  0
 7  0 162644 159520  12456 6407976    0    0     0     0 7024 4936 75  2 23  0  0
 5  0 162644 162248  12468 6404384    0    0     0     0 3861 2378 58  1 42  0  0
 3  0 162644 223528  12476 6344316    0    0     0     0 10419 3156 46  1 53  0  0
 5  0 162644 162304  12560 6405900    0    0     0     0 1980 1521 25  1 74  0  0
 3  0 162644 162708  12560 6406112    0    0     0     0 2002 1665 34  0 66  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 162644 159740  12560 6406104    0    0     0 79794 1517 1486 17  0 79  3  0
 1  0 162644 167072  12568 6400952    0    0     0 18866 1210 1212  8  0 85  6  0
 0  0 162644 167336  12568 6400940    0    0     0     0  872 1080  4  0 96  0  0
 0  0 162644 167956  12568 6400700    0    0     0     0  691  952  0  0 100  0  0
 0  0 162644 167848  12568 6400700    0    0     0    20  674  960  0  0 100  0  0
 0  0 162644 168476  12568 6400632    0    0     0     0  676  963  0  0 100  0  0
 0  0 162644 168724  12568 6400632    0    0     0     0  648  943  0  0 100  0  0
 0  0 162644 169460  12568 6400596    0    0     0     0  662  967  0  0 100  0  0
 0  0 162644 169228  12576 6400596    0    0     0    30  651  985  0  0 100  0  0
 0  0 162644 169508  12576 6400620    0    0    26     0  696  970  0  0 100  0  0
 0  0 162644 169508  12576 6400612    0    0     0     0  675  952  0  0 100  0  0
 0  0 162644 169616  12576 6400608    0    0     0     6  632  952  0  0 100  0  0
 0  0 162644 169508  12576 6400620    0    0     0     0  641  947  0  0 100  0  0
 2  0 162644 169756  12576 6400616    0    0     0     0  671  959  0  0 100  0  0
 0  0 162644 169864  12576 6400616    0    0     0     0  653  966  0  0 100  0  0
 0  0 162644 169748  12576 6400620    0    0     0     0  673  946  0  0 100  0  0
 0  0 162644 169012  12584 6400620    0    0     0   256  756  958  0  0 99  0  0
 0  0 162644 169756  12584 6400620    0    0     0     0  674  959  1  0 99  0  0
11  0 162644 734488  12584 5834228    0    0   384     0 1933 2484 23  1 76  0  0
10  0 162644 645512  12584 5920684    0    0 43220     8 6579 5678 84  3 11  2  0
10  0 162644 546684  12584 6020328    0    0 49808     0 3666 4107 89  2  7  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 162644 546792  12584 6020448    0    0     0     8 3501 4132 94  2  4  0  0
 8  0 162644 545816  12584 6020460    0    0     0     0 8266 7630 69  2 28  0  0
10  0 162644 500292  12584 6020444    0    0     0     0 9610 9442 82  3 15  0  0
14  0 162644 541640  12596 6023948    0    0  1886   186 6119 4047 89  2  8  0  0
14  0 162644 513756  12596 6050496    0    0 13184     0 6750 3801 96  3  2  0  0
13  0 162644 479640  12596 6087752    0    0 18560     0 10299 3970 96  3  2  0  0
13  0 162644 462528  12596 6105128    0    0  8702     0 6898 5710 92  2  5  0  0
14  0 162644 461032  12596 6105988    0    0   384     0 6420 6123 87  3 10  0  0
11  0 162644 460916  12600 6105884    0    0     0    10 3724 4229 90  2  8  0  0
12  0 162644 475548  12600 6106600    0    0   384     0 8981 7277 86  3 11  0  0
11  0 162644 475936  12608 6106584    0    0     0   104 10114 4983 89  2  9  0  0
 7  0 162644 476308  12608 6106592    0    0     0     0 7780 4304 75  2 23  0  0
 6  0 162644 458980  12608 6107448    0    0   384     0 3906 3831 50  1 49  0  0
 2  0 162644 459336  12608 6107348    0    0     0    16 2238 2315 41  1 59  0  0
 1  0 162644 459400  12608 6107328    0    0     0     0 1194 1351 13  0 87  0  0
 1  0 162644 459672  12608 6107328    0    0     0    10 1059 1141  8  0 91  0  0
 0  0 162644 459796  12612 6107308    0    0     0     0  988 1121  3  0 97  0  0
 0  0 162644 460308  12612 6107316    0    0     0     0  581  885  0  0 100  0  0
 0  0 162644 460292  12620 6107320    0    0     0    60  655  932  0  0 99  0  0
 0  0 162644 460052  12620 6107320    0    0     0     0  656  915  0  0 100  0  0
 0  0 162644 460820  12620 6107308    0    0     0    96  668  935  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 162644 460828  12620 6107308    0    0     0     0  635  920  0  0 100  0  0
 0  0 162644 461200  12620 6107304    0    0     0     0  613  907  0  0 100  0  0
 0  0 162644 461068  12620 6107304    0    0     0     0  632  939  0  0 100  0  0
 0  0 162644 461208  12620 6107308    0    0     0     0  668  944  0  0 100  0  0
 0  0 162644 461464  12620 6107308    0    0     0     6  627  938  0  0 100  0  0
 0  0 162644 461100  12628 6107288    0    0     0    40  648  944  0  0 99  0  0
 0  0 162644 461372  12628 6107296    0    0     0     0  704  988  0  0 100  0  0
 0  0 162644 460752  12628 6107284    0    0     0     0  665  957  0  0 100  0  0
 0  0 162644 461000  12628 6107288    0    0     0     0  647  930  0  0 100  0  0
 0  0 162644 461372  12628 6107284    0    0     0    16  694  942  0  0 100  0  0
 0  0 162644 461124  12628 6107276    0    0     0     0  705  966  0  0 100  0  0
12  0 162644 554204  12660 6005288    0    0   342     0 11057 7370 63  2 34  0  0
12  0 162644 560776  12660 6005296    0    0     0    12 14674 8920 83  3 14  0  0
12  0 162644 545400  12672 6021052    0    0  7936   140 3790 3903 96  2  1  0  0
12  0 162644 521584  12676 6044608    0    0 11856    10 3725 3802 96  2  2  0  0
16  0 162644 522452  12676 6046232    0    0   516     0 5232 4798 89  2  9  0  0
12  0 162644 522816  12676 6046300    0    0     0     0 3841 4003 97  2  1  0  0
12  0 162644 522320  12676 6046732    0    0     0     0 8244 8300 84  2 13  0  0
12  0 162644 522320  12676 6046740    0    0     0     0 3614 4177 97  2  1  0  0
11  0 162644 522320  12676 6047028    0    0     0    54 8240 9263 87  2 11  0  0
 8  0 162644 537936  12676 6047116    0    0     0     0 7802 8645 76  1 23  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 162644 538564  12684 6047136    0    0     0   140 3089 3101 61  1 38  0  0
 3  0 162644 538688  12688 6047140    0    0     0   102 2569 2555 46  1 53  0  0
 2  0 162644 538852  12688 6047160    0    0     0     0 1638 1698 22  1 77  0  0
 1  0 162644 538992  12688 6047164    0    0     0     0 1370 1445 16  0 84  0  0
 0  0 162644 539272  12688 6047172    0    0     0     0  894 1089  3  0 97  0  0
 0  0 162644 539404  12688 6047176    0    0     0     0  683  943  0  0 100  0  0
 0  0 162644 539552  12688 6047176    0    0     0    16  745  985  0  0 100  0  0
 0  0 162644 539436  12688 6047176    0    0     0     0  673  944  0  0 100  0  0
 0  0 162644 540080  12696 6047164    0    0     0   104  664  965  0  0 99  0  0
 0  0 162644 540204  12696 6047164    0    0     0     0  667  959  0  0 100  0  0
 0  0 162644 540468  12696 6047164    0    0     0     0  650  956  0  0 100  0  0
 0  0 162644 540716  12696 6047164    0    0     0     8  641  965  0  0 100  0  0
 0  0 162644 540732  12696 6047152    0    0     0     0  673  993  0  0 100  0  0
 0  0 162644 540608  12696 6047152    0    0     0     0  675  946  0  0 100  0  0
 0  0 162644 540732  12696 6047144    0    0     0     0  647  952  0  0 100  0  0
 0  0 162644 540980  12704 6047136    0    0     0    20  673  943  0  0 99  0  0
 0  0 162644 541220  12704 6047144    0    0     0     0  636  958  0  0 100  0  0
 0  0 162644 540972  12704 6047144    0    0     0     0  628  949  0  0 100  0  0
 0  0 162644 541228  12704 6047144    0    0     0     6  628  946  0  0 100  0  0
 0  0 162644 541104  12704 6047144    0    0     0     0  615  960  0  0 100  0  0
 0  0 162644 540384  12704 6047584    0    0   500     0 1223 1804  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0 162644 538624  12704 6048224    0    0    76    10 1856 2430 15  1 84  0  0
10  0 162644 511672  12704 6048996    0    0     0     0 13625 10355 76  4 21  0  0
11  0 162644 518120  12712 6048996    0    0     0   316 12766 5243 87  3 11  0  0
12  0 162644 519980  12712 6048992    0    0     0     0 4828 5182 95  2  2  0  0
11  0 162644 519608  12712 6049308    0    0     0     0 5690 6416 85  2 13  0  0
11  0 162644 517500  12712 6049400    0    0     0     0 9832 10599 78  2 19  0  0
11  0 162644 516756  12712 6049820    0    0     0     0 4455 5007 95  3  3  0  0
10  0 162644 516616  12712 6049980    0    0     0     8 7330 7711 84  2 13  0  0
10  0 162644 517344  12712 6050212    0    0     0     0 10734 11632 88  3  9  0  0
 9  0 162644 516376  12716 6050476    0    0     0     0 7139 7348 76  2 22  0  0
10  0 162644 516376  12724 6050512    0    0     0   342 2914 3324 67  1 32  0  0
 5  0 162644 516500  12728 6050532    0    0     0     0 2553 2766 52  1 47  0  0
 2  0 162644 517260  12728 6050572    0    0     0     0 1807 2017 30  1 69  0  0
 0  0 162644 517500  12732 6050600    0    0     0     0 1124 1244  9  0 90  0  0
 0  0 162644 517672  12732 6050616    0    0     0     0  704  927  0  0 100  0  0
 1  0 162644 516332  12732 6050592    0    0     0    12  705  946  0  0 99  0  0
 0  0 162644 515820  12732 6050592    0    0     0     0  677  924  0  0 100  0  0
 0  0 162644 516224  12732 6050580    0    0     0    10  701  969  0  0 100  0  0
 0  0 162644 518076  12740 6050580    0    0     0   152  705  941  0  0 99  0  0
 0  0 162644 518208  12740 6050576    0    0     0     0  643  926  0  0 100  0  0
 0  0 162644 518332  12740 6050576    0    0     0    16  643  937  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 162644 518852  12740 6050568    0    0     0     0  721  979  0  0 100  0  0
 0  0 162644 518092  12740 6050576    0    0     0     6  657  948  0  0 100  0  0
 1  0 162644 518720  12740 6050572    0    0     0     0  646  950  0  0 100  0  0
 0  0 162644 518216  12740 6050572    0    0     0     0  678  949  0  0 100  0  0
 0  0 162644 518472  12740 6050572    0    0     0     0  672  974  0  0 100  0  0
 0  0 162644 518348  12748 6050572    0    0     0    30  658  948  0  0 100  0  0
 0  0 162644 517984  12748 6050572    0    0     0   150  911 1018  6  0 94  0  0
 0  0 162644 518116  12748 6050580    0    0     0     0  642  961  0  0 100  0  0
11  0 162644 516768  12748 6050628    0    0     0     0 2585 3233 25  1 74  0  0
12  0 162644 510920  12748 6051452    0    0     0     0 17740 11118 82  4 14  0  0
10  0 162644 514128  12748 6051460    0    0     0     0 8627 4368 94  3  3  0  0
12  0 162644 514276  12748 6051468    0    0     0     8 3836 4334 96  3  2  0  0
11  0 162644 514548  12752 6051924    0    0     0     0 4191 4410 89  2  8  0  0
11  0 162644 513548  12764 6052088    0    0     0   260 4955 5240 92  2  6  0  0
12  0 162644 513788  12764 6052440    0    0     0    10 7198 7409 91  3  6  0  0
10  0 162644 514028  12768 6052452    0    0     0     0 3751 4510 90  2  7  0  0
10  0 162644 513160  12768 6052852    0    0     0    62 10770 10625 77  2 21  0  0
 8  0 162644 529288  12772 6052968    0    0     0     0 11466 13553 63  2 36  0  0
 6  0 162644 530404  12772 6053004    0    0     0     0 4368 4385 56  1 43  0  0
 3  0 162644 530296  12776 6053052    0    0     0    10 2238 2231 35  1 64  0  0
 2  0 162644 530180  12784 6053064    0    0     0   296 1656 1803 26  0 73  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 162644 530592  12784 6053096    0    0     0     0 1155 1260  8  0 92  0  0
 0  0 162644 530988  12784 6053116    0    0     0     0  663  966  0  0 100  0  0
 0  0 162644 530484  12784 6053116    0    0     0     0  690  988  0  0 100  0  0
 0  0 162644 530756  12784 6053112    0    0     0     0  674  969  0  0 100  0  0
 0  0 162644 531252  12784 6053112    0    0     0     0  692  974  0  0 100  0  0
 0  0 162644 531292  12784 6053108    0    0     0     2  690  963  0  0 100  0  0
 0  0 162644 531392  12784 6053108    0    0     0     0  658  956  0  0 100  0  0
 0  0 162644 531672  12792 6053112    0    0     0    92  661  955  0  0 99  0  0
 0  0 162644 531524  12792 6053116    0    0     0   190  684  949  0  0 100  0  0
 0  0 162644 531812  12792 6053116    0    0     0     0  653  941  0  0 100  0  0
10  0 162644 527732  12792 6053220    0    0     0    10 2400 2815 23  1 76  0  0
10  0 162644 509804  12792 6053984    0    0     0     0 16855 10466 66  3 30  0  0
12  0 162644 510044  12792 6053984    0    0     0     0 7297 6891 88  2  9  0  0
13  0 162644 490840  12792 6076564    0    0 11264    86 3496 4304 96  3  1  0  0
12  0 162644 480788  12796 6086156    0    0  4620     0 7882 8659 89  3  8  0  0
14  0 162644 480664  12808 6086320    0    0     0   174 8351 8985 90  3  7  0  0
11  0 162644 480656  12812 6086736    0    0     0     0 8295 5785 90  3  7  0  0
10  0 162644 480308  12812 6086740    0    0     0     0 5935 5219 92  3  6  0  0
 9  0 162644 480316  12816 6087052    0    0     0     0 7847 9296 78  3 19  0  0
 8  0 162644 494080  12816 6087212    0    0     0     0 10791 10685 69  2 29  0  0
 7  0 162644 494460  12816 6087268    0    0     0     0 7438 8891 61  1 38  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0 162644 495080  12820 6087312    0    0     0     0 2135 2253 39  1 60  0  0
10  0 162644 495228  12820 6087332    0    0     0     0 1881 2006 33  0 67  0  0
 1  0 162644 495152  12832 6087376    0    0     0   300 1415 1511 16  0 83  0  0
 0  0 162644 495780  12832 6087400    0    0     0     0  850 1016  3  0 97  0  0
 0  0 162644 496192  12832 6087408    0    0     0    18  732  973  0  0 100  0  0
 0  0 162644 496324  12832 6087412    0    0     0     0  734  967  0  0 100  0  0
 0  0 162644 496464  12832 6087408    0    0     0     0  625  918  0  0 100  0  0
 0  0 162644 496564  12832 6087408    0    0     0     0  631  936  0  0 100  0  0
 0  0 162644 496704  12832 6087404    0    0     0     0  679  969  0  0 100  0  0
 0  0 162644 496844  12840 6087396    0    0     0   232  702  930  0  0 99  0  0
 0  0 162644 497224  12840 6087388    0    0     0     0  663  937  0  0 100  0  0
 0  0 162644 497356  12840 6087388    0    0     0     0  655  921  0  0 100  0  0
 0  0 162644 497480  12840 6087388    0    0     0    10  634  930  0  0 100  0  0
 0  0 162644 497472  12840 6087396    0    0     0     0  620  929  0  0 100  0  0
 8  0 162644 489128  12840 6088396    0    0    50     0 6998 7128 38  1 61  0  0
13  0 162644 477100  12840 6088408    0    0     0     0 13630 11532 83  3 14  0  0
12  0 162644 477472  12840 6088412    0    0     0     0 4274 4241 96  2  2  0  0
10  0 162644 477968  12852 6088404    0    0     0   134 3565 4312 93  3  4  0  0
11  0 162644 477224  12856 6088884    0    0     0     0 5816 6590 88  2 10  0  0
11  0 162644 476836  12860 6089232    0    0     0     0 9630 10600 84  3 14  0  0
12  0 162644 477084  12860 6089400    0    0     0     0 4389 4967 95  2  3  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0 162644 476324  12868 6089716    0    0     4     0 7559 7109 86  2 11  0  0
 9  0 162644 476960  12868 6089808    0    0     0    16 8106 8989 81  2 17  0  0
 6  0 162644 476324  12872 6089952    0    0     0     0 4461 4972 61  1 37  0  0
 4  0 162644 476440  12876 6089964    0    0     2     0 5769 6588 43  1 56  0  0
 3  0 162644 477208  12884 6090000    0    0     0   394 1881 2005 33  1 66  0  0
 1  0 162644 477240  12884 6090028    0    0     0     0 1451 1597 17  0 82  0  0
 1  0 162644 477504  12884 6090044    0    0     0   164 1127 1248  8  0 92  0  0
 0  0 162644 477452  12884 6090056    0    0     0     0  955 1116  4  0 96  0  0
 0  0 162644 477188  12884 6090060    0    0     0     8  698  976  0  0 100  0  0
 0  0 162644 476824  12884 6090060    0    0     0     0  642  945  0  0 100  0  0
 0  0 162644 477328  12884 6090060    0    0     0     0  660  925  0  0 100  0  0
 0  0 162644 477568  12892 6090040    0    0     0   104  617  944  0  0 99  0  0
 0  0 162644 477568  12892 6090040    0    0     0     0  629  925  0  0 100  0  0
 0  0 162644 477972  12892 6090032    0    0     0     0  618  964  0  0 100  0  0
 0  0 162644 477724  12892 6090032    0    0     0     0  617  934  0  0 100  0  0
 0  0 162644 478104  12892 6090032    0    0     0     0  649  926  0  0 100  0  0
 0  0 162644 478104  12892 6090032    0    0     0     0  632  948  0  0 100  0  0
 0  0 162644 478352  12892 6090016    0    0     0     0  665  939  0  0 100  0  0
 0  0 162644 478624  12892 6090016    0    0     0    18  669  920  0  0 100  0  0
 0  0 162644 478716  12900 6090016    0    0     0    24  620  941  0  0 99  0  0
 0  0 162644 479096  12900 6090020    0    0     0     0  608  913  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 162644 478476  12900 6090020    0    0     0     0  674  943  0  0 100  0  0
 0  0 162644 478600  12900 6090020    0    0     0     0  654  954  0  0 100  0  0
 0  0 162644 478724  12900 6090020    0    0     0    18  640  939  0  0 100  0  0
 0  0 162644 478484  12900 6090020    0    0     0     0  641  946  0  0 100  0  0
12  0 162644 479228  12900 6090016    0    0     0     0 1378 2083  8  0 91  0  0
12  0 162644 474008  12908 6090832    0    0     0   102 9210 5193 84  3 13  0  0
12  0 162644 476108  12908 6090852    0    0     0     0 5620 5138 95  3  2  0  0
10  0 162644 475984  12908 6090852    0    0     0    64 3811 4388 96  3  2  0  0
10  0 162644 475248  12916 6091424    0    0     0     0 6499 7566 84  2 14  0  0
11  0 162644 474968  12916 6091508    0    0     0     0 9292 10281 87  2 10  0  0
13  0 162644 474736  12920 6091812    0    0     0     0 6357 6228 86  3 11  0  0
 9  0 162644 475696  12920 6091028    0    0     0     0 4451 5007 94  3  3  0  0
11  0 162644 474432  12920 6091312    0    0   256     0 9536 10673 82  2 16  0  0
 8  0 162644 474804  12932 6091436    0    0     2   426 6766 7509 74  2 24  1  0
 6  0 162644 474092  12932 6091420    0    0     0     0 3095 3176 64  1 35  0  0
 5  0 162644 474696  12932 6091480    0    0     0    16 2062 2165 34  0 66  0  0
 1  0 162644 477076  12936 6091456    0    0     0     0 1326 1498 14  0 86  0  0
 0  0 162644 477620  12936 6091468    0    0     0     0  927 1130  5  0 95  0  0
 0  0 162644 477644  12936 6091452    0    0     0     0  871 1022  0  0 100  0  0
 0  0 162644 477892  12936 6091452    0    0     0     0  681  971  0  0 100  0  0
 0  0 162644 477884  12944 6091408    0    0     0   224  677  945  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 162644 478528  12944 6091416    0    0     0     0  665  924  0  0 100  0  0
 0  0 162644 478916  12944 6091404    0    0     0     8  664  929  0  0 100  0  0
 0  0 162644 478924  12944 6091404    0    0     0     0  659  924  0  0 100  0  0
 0  0 162644 479196  12944 6091400    0    0     0     0  670  922  0  0 100  0  0
 0  0 162644 479568  12944 6091404    0    0     0     2  653  936  0  0 100  0  0
 0  0 162644 479428  12944 6091404    0    0     0     0  663  914  0  0 100  0  0
 0  0 162644 479832  12944 6091408    0    0     0     0  655  922  0  0 100  0  0
 0  0 162644 479560  12952 6091416    0    0     0    34  687  940  0  0 99  0  0
 0  0 162644 479584  12952 6091416    0    0     0     0  648  918  0  0 100  0  0
 1  0 162644 479568  12952 6091412    0    0     0   232  836 1315  1  0 99  0  0
 9  0 162644 469372  12952 6092252    0    0     0     0 11860 6677 59  2 38  0  0
11  0 162644 475936  12952 6092264    0    0     0    16 10392 7848 77  2 20  0  0
12  0 162644 476944  12952 6092272    0    0     0     0 5039 5365 94  3  4  0  0
11  0 162644 475812  12952 6092568    0    0     0     0 3759 4329 92  2  5  0  0
14  0 162644 476200  12960 6092648    0    0     0   218 11306 12661 88  3  9  0  0
10  0 162644 474688  12960 6092968    0    0     0     0 6773 5140 93  3  4  0  0
10  0 162644 475076  12960 6093208    0    0     0    42 4162 4345 89  2  8  0  0
 9  0 162644 472836  12960 6093524    0    0     0     0 6989 7359 74  2 24  0  0
 8  0 162644 475200  12960 6093676    0    0     0     0 9596 10158 75  2 22  0  0
 7  0 162644 473712  12960 6093800    0    0     0     8 4317 4344 59  1 40  0  0
 5  0 162644 473836  12960 6093816    0    0     0     0 2682 2780 49  1 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 162644 473644  12960 6093848    0    0     0     0 2312 2351 39  1 60  0  0
 2  0 162644 473784  12968 6093888    0    0     0   304 1506 1629 19  0 81  0  0
 0  0 162644 473792  12968 6093896    0    0     0     0  837 1051  3  0 97  0  0
 2  0 162644 473444  12968 6093896    0    0     0     0 3084 3094  8  0 92  0  0
 1  0 162644 473592  12968 6093896    0    0     0     0 1099 1262  9  0 91  0  0
 1  0 162644 473864  12968 6093900    0    0     0     0 1091 1212  9  0 91  0  0
 0  0 162644 473972  12968 6093880    0    0     0     0 1036 1176  8  0 92  0  0
 0  0 162644 474360  12968 6093880    0    0     0     0  655  954  0  0 100  0  0
 0  0 162644 473988  12976 6093880    0    0     0   116  650  965  0  0 99  0  0
 0  0 162644 473616  12976 6093892    0    0     0     0  640  925  0  0 100  0  0
 0  0 162644 474112  12976 6093892    0    0     0   166  671  935  0  0 100  0  0
 0  0 162644 474888  12976 6093900    0    0     0     0  621  930  0  0 100  0  0
 0  0 162644 474368  12976 6093900    0    0     0     0  644  923  0  0 100  0  0
 0  0 162644 475028  12976 6093900    0    0     0    22  685  943  0  0 100  0  0
 0  0 162644 474780  12976 6093900    0    0     0     0  670  940  0  0 100  0  0
 0  0 162644 474508  12976 6093896    0    0     0     0  661  931  0  0 100  0  0
 0  0 162644 474532  12984 6093896    0    0     0    32  660  952  0  0 99  0  0
 0  0 162644 475252  12984 6093900    0    0     0     0  652  968  0  0 100  0  0
 8  0 162644 470248  12984 6094780    0    0     0     0 6981 4922 47  1 51  0  0
11  0 162644 472860  12984 6094788    0    0     0     0 8383 7781 81  2 17  0  0
11  0 162644 473248  12984 6094796    0    0     0     0 4411 4906 89  2  9  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  0 162644 472248  12984 6094800    0    0     0     0 5682 6125 89  3  9  0  0
11  0 162644 467512  12984 6099792    0    0  2304     0 10259 11443 78  2 20  0  0
12  0 162644 433808  12988 6134356    0    0 17154     0 10116 11617 86  3 11  0  0
14  0 162644 399832  12996 6168232    0    0 16896   330 3728 4443 96  3  1  0  0
10  0 162644 390756  12996 6176924    0    0  4058    16 8218 8530 84  3 13  0  0
 9  0 162644 389912  12996 6177088    0    0     0     0 10839 10744 84  3 13  0  0
 9  0 162644 389408  12996 6177304    0    0     0     0 4409 4525 78  2 20  0  0
 7  0 162644 389556  12996 6177316    0    0     0     0 3163 3482 70  1 28  0  0
 4  0 162644 389548  12996 6177704    0    0     0     0 2673 2779 49  1 50  0  0
 1  0 162644 389432  12996 6177756    0    0     0    22 1613 1701 21  0 78  0  0
 0  0 162644 389316  12996 6177796    0    0     0     0  874 1064  2  0 98  0  0
 0  0 162644 390148  13004 6177708    0    0     0   302  701  959  0  0 99  0  0
 0  0 162644 390504  13004 6177720    0    0     0   172  717  961  0  0 100  0  0
 0  0 162644 390380  13004 6177652    0    0     0     0  726  971  0  0 100  0  0
 0  0 162644 390504  13004 6177652    0    0     0     0  678  934  0  0 100  0  0
 0  0 162644 390380  13004 6177604    0    0     0     0  670  947  0  0 100  0  0
 0  0 162644 391148  13004 6177604    0    0     0     0  664  935  0  0 100  0  0
 0  0 162644 391148  13004 6177552    0    0     0     4  660  952  0  0 100  0  0
 0  0 162644 390908  13004 6177544    0    0     0     0  674  941  0  0 100  0  0
 0  0 162644 391280  13012 6177500    0    0     0    24  684  959  0  0 100  0  0
 0  0 162644 391544  13012 6177504    0    0     0     0  645  954  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 162644 391420  13012 6177504    0    0     0     0  670  944  0  0 100  0  0
 7  0 162644 382404  13012 6177724    0    0     0    18 4256 4376 31  1 68  0  0
11  0 162644 384820  13012 6178340    0    0     0     0 12330 9213 79  3 18  0  0
12  0 162644 388292  13012 6178356    0    0     0     0 6888 5466 92  3  5  0  0
