 S0C    S1C    S0U    S1U      EC       EU        OC         OU       PC     PU    YGC     YGCT    FGC    FGCT     GCT   
961152.0 961152.0  0.0    0.0   5767232.0 115344.7 15379136.0    0.0     21248.0 2638.1      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 115344.7 15379136.0    0.0     21248.0 13096.1      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 1730333.7 15379136.0    0.0     27584.0 27027.1      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0   66327.1 5767232.0 1171907.7 15379136.0    0.0     40256.0 40091.4      1    0.032   0      0.000    0.032
961152.0 961152.0  0.0   66327.1 5767232.0 1446931.6 15379136.0    0.0     48128.0 48063.9      1    0.032   0      0.000    0.032
961152.0 961152.0  0.0   66327.1 5767232.0 5739048.3 15379136.0    0.0     48128.0 48101.6      2    0.032   0      0.000    0.032
961152.0 961152.0 130021.5  0.0   5767232.0 4234069.4 15379136.0    0.0     48128.0 48121.2      2    0.098   0      0.000    0.098
961152.0 961152.0  0.0   178719.2 5767232.0 2852734.9 15379136.0    0.0     48128.0 48121.8      3    0.181   0      0.000    0.181
961152.0 961152.0 228601.2  0.0   5767232.0 1732566.6 15379136.0    0.0     48320.0 48154.2      4    0.293   0      0.000    0.293
344320.0 961152.0  0.0   291273.2 5767232.0 824521.7 15379136.0    0.0     48320.0 48155.0      5    0.444   0      0.000    0.444
344320.0 961152.0  0.0   291273.2 5767232.0 4595267.1 15379136.0    0.0     48320.0 48156.7      5    0.444   0      0.000    0.444
344320.0 410432.0 343273.2  0.0   6868672.0 3136450.6 15379136.0    0.0     48320.0 48157.7      6    0.615   0      0.000    0.615
426496.0 294464.0  0.0   294432.2 6868672.0 175812.4 15379136.0  114616.6  48320.0 48237.3      7    0.823   0      0.000    0.823
426496.0 294464.0  0.0   294432.2 6868672.0 4678648.8 15379136.0  114616.6  48320.0 48241.7      7    0.823   0      0.000    0.823
426496.0 430336.0 283808.2  0.0   6828864.0 2352244.6 15379136.0  204360.6  48512.0 48343.2      8    1.029   0      0.000    1.029
422336.0 430336.0  0.0   261544.0 6828864.0 2758439.2 15379136.0  294712.6  48512.0 48347.5      9    1.246   0      0.000    1.246
422336.0 421696.0 119883.6  0.0   6845504.0 4734686.5 15379136.0  476328.7  48512.0 48371.8     10    1.411   0      0.000    1.411
432192.0 441152.0 11506.0  0.0   6807232.0   0.0    15379136.0  655410.0  48512.0 48378.8     12    1.546   0      0.000    1.546
444096.0 11392.0  0.0   11383.5 6807232.0 3048428.7 15379136.0  666676.0  48512.0 48379.0     13    1.562   0      0.000    1.562
444096.0 444096.0 256.0   0.0   6801344.0 6071320.7 15379136.0  677891.5  48512.0 48436.5     14    1.576   0      0.000    1.576
436864.0 426944.0 15744.0  0.0   6825728.0 2325237.7 15379136.0  693448.7  48512.0 48436.8     16    1.610   0      0.000    1.610
414016.0 426944.0  0.0   20224.1 6825728.0 5030289.6 15379136.0  706040.7  48512.0 48465.7     17    1.641   0      0.000    1.641
414016.0 396160.0 40672.3  0.0   6879360.0 6508661.6 15379136.0  719918.4  48512.0 48476.2     18    1.684   0      0.000    1.684
378112.0 396160.0  0.0   40544.2 6879360.0 6239244.4 15379136.0  757446.6  48512.0 48486.9     19    1.740   0      0.000    1.740
378112.0 357376.0 56864.2  0.0   6954048.0 4392823.9 15379136.0  794214.8  48512.0 48488.3     20    1.853   0      0.000    1.853
334144.0 357376.0  0.0   77152.1 6954048.0 2527024.7 15379136.0  849238.9  48512.0 48488.8     21    1.942   0      0.000    1.942
334144.0 312768.0 76943.0  0.0   7042624.0 3368335.3 15379136.0  922303.0  48512.0 48493.9     22    2.044   0      0.000    2.044
299008.0 312768.0  0.0   42336.0 7042624.0 4688903.5 15379136.0 1004735.2  48512.0 48495.2     23    2.123   0      0.000    2.123
299008.0 283840.0 50624.0  0.0   7106688.0 6065990.9 15379136.0 1047015.2  48512.0 48495.5     24    2.221   0      0.000    2.221
270272.0 255680.0 52634.7  0.0   7163584.0 173844.7 15379136.0 1142103.3  48512.0 48496.5     26    2.479   0      0.000    2.479
238528.0 255680.0  0.0   71843.6 7163584.0 1694904.4 15379136.0 1205636.7  48512.0 48498.7     27    2.570   0      0.000    2.570
238528.0 228096.0 41750.2  0.0   7222912.0 3547846.8 15379136.0 1277416.3  48512.0 48498.9     28    2.649   0      0.000    2.649
221120.0 228096.0  0.0   22178.6 7222912.0 5365273.2 15379136.0 1319094.5  48512.0 48499.2     29    2.730   0      0.000    2.730
211008.0 216064.0  0.0   288.0  7252352.0   0.0    15379136.0 1353483.8  48512.0 48500.9     31    2.789   0      0.000    2.789
211008.0 204800.0 288.0   0.0   7273728.0 422342.7 15379136.0 1353555.8  48512.0 48504.5     32    2.809   0      0.000    2.809
211008.0 204800.0 288.0   0.0   7273728.0 5082058.2 15379136.0 1353555.8  48512.0 48505.7     32    2.809   0      0.000    2.809
211008.0 204800.0 288.0   0.0   7273728.0 5670779.4 15379136.0 1353555.8  48512.0 48508.0     32    2.809   0      0.000    2.809
211008.0 204800.0 288.0   0.0   7273728.0 5679926.1 15379136.0 1353555.8  48704.0 48513.2     32    2.809   0      0.000    2.809
211008.0 204800.0 288.0   0.0   7273728.0 5679945.4 15379136.0 1353555.8  48704.0 48514.7     32    2.809   0      0.000    2.809
211008.0 204800.0 288.0   0.0   7273728.0 5679964.0 15379136.0 1353555.8  48704.0 48517.0     32    2.809   0      0.000    2.809
211008.0 204800.0 288.0   0.0   7273728.0 5679980.3 15379136.0 1353555.8  48704.0 48518.5     32    2.809   0      0.000    2.809
190848.0 204800.0  0.0   54038.9 7273728.0 3573092.6 15379136.0 1353627.8  49280.0 49140.5     33    2.832   0      0.000    2.832
190848.0 226048.0 183355.3  0.0   7237440.0 2720730.3 15379136.0 1443189.9  49280.0 49164.8     34    2.888   0      0.000    2.888
213696.0 226048.0  0.0   40527.7 7237440.0 3686421.2 15379136.0 1565349.3  49280.0 49239.2     35    2.928   0      0.000    2.928
213696.0 199104.0 62865.9  0.0   7276736.0 5375232.0 15379136.0 1605649.0  49280.0 49241.6     36    2.957   0      0.000    2.957
188672.0 199104.0  0.0   41629.5 7276736.0 6818626.6 15379136.0 1688844.2  49280.0 49242.4     37    2.991   0      0.000    2.991
188672.0 196352.0 115072.9  0.0   7296832.0 6114189.0 15379136.0 1730257.7  49280.0 49245.4     38    3.026   0      0.000    3.026
188352.0 196352.0  0.0   78944.2 7296832.0 6685870.3 15379136.0 1849433.4  49280.0 49247.2     39    3.071   0      0.000    3.071
177024.0 180352.0  0.0   20588.2 7320832.0 1042496.2 15379136.0 1884047.5  49280.0 49247.6     41    3.128   0      0.000    3.128
177024.0 176256.0 288.0   0.0   7336256.0 3215009.0 15379136.0 1904391.8  49280.0 49247.8     42    3.148   0      0.000    3.148
173888.0 176256.0  0.0   256.0  7336256.0 5306622.5 15379136.0 1904431.8  49280.0 49249.0     43    3.169   0      0.000    3.169
173888.0 170176.0 288.0   0.0   7345472.0 6936753.0 15379136.0 1904487.8  49280.0 49249.2     44    3.193   0      0.000    3.193
165504.0 170176.0  0.0   288.0  7345472.0 3455271.9 15379136.0 1904543.8  49280.0 49249.4     45    3.217   0      0.000    3.217
165504.0 170176.0  0.0   288.0  7345472.0 4319887.5 15379136.0 1904543.8  49280.0 49250.0     45    3.217   0      0.000    3.217
165504.0 170176.0  0.0   288.0  7345472.0 4319933.7 15379136.0 1904543.8  49280.0 49250.3     45    3.217   0      0.000    3.217
165504.0 170176.0  0.0   288.0  7345472.0 4319944.2 15379136.0 1904543.8  49280.0 49250.3     45    3.217   0      0.000    3.217
165504.0 170176.0  0.0   288.0  7345472.0 4319954.8 15379136.0 1904543.8  49280.0 49250.3     45    3.217   0      0.000    3.217
165504.0 170176.0  0.0   288.0  7345472.0 4319984.9 15379136.0 1904543.8  49280.0 49250.4     45    3.217   0      0.000    3.217
165504.0 170176.0  0.0   288.0  7345472.0 4319993.7 15379136.0 1904543.8  49280.0 49251.1     45    3.217   0      0.000    3.217
165504.0 170176.0  0.0   288.0  7345472.0 4320004.5 15379136.0 1904543.8  49280.0 49251.5     45    3.217   0      0.000    3.217
165504.0 170176.0  0.0   288.0  7345472.0 4320015.2 15379136.0 1904543.8  49280.0 49252.4     45    3.217   0      0.000    3.217
165504.0 170176.0  0.0   288.0  7345472.0 4320025.9 15379136.0 1904543.8  49280.0 49252.4     45    3.217   0      0.000    3.217
165504.0 170176.0  0.0   288.0  7345472.0 4320057.4 15379136.0 1904543.8  49280.0 49253.0     45    3.217   0      0.000    3.217
