 S0C    S1C    S0U    S1U      EC       EU        OC         OU       PC     PU    YGC     YGCT    FGC    FGCT     GCT   
961152.0 961152.0  0.0    0.0   5767232.0 115344.7 15379136.0    0.0     21248.0 2530.2      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 115344.7 15379136.0    0.0     21248.0 9816.4      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 346034.1 15379136.0    0.0     21248.0 15689.5      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 3806828.4 15379136.0    0.0     30080.0 29900.1      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 5537350.8 15379136.0    0.0     39872.0 39783.6      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0   74217.3 5767232.0 1230745.4 15379136.0    0.0     48128.0 48060.3      1    0.050   0      0.000    0.050
961152.0 961152.0  0.0   74217.3 5767232.0 5464038.0 15379136.0    0.0     48128.0 48113.4      1    0.050   0      0.000    0.050
961152.0 961152.0 95326.8  0.0   5767232.0 3259968.2 15379136.0    0.0     48320.0 48133.0      2    0.152   0      0.000    0.152
961152.0 961152.0  0.0   152799.1 5767232.0 1879727.6 15379136.0    0.0     48320.0 48149.6      3    0.296   0      0.000    0.296
961152.0 961152.0  0.0   152799.1 5767232.0 5682186.8 15379136.0    0.0     48320.0 48165.6      3    0.296   0      0.000    0.296
961152.0 961152.0 198255.1  0.0   5767232.0 4239190.4 15379136.0    0.0     48320.0 48167.4      4    0.479   0      0.000    0.479
308544.0 961152.0  0.0   283071.1 5767232.0 3053695.6 15379136.0    0.0     48320.0 48168.9      5    0.721   0      0.000    0.721
308544.0 377856.0 308527.1  0.0   6933824.0 1591949.7 15379136.0  17200.0   48320.0 48169.9      6    1.021   0      0.000    1.021
308544.0 377856.0 308527.1  0.0   6933824.0 6399848.1 15379136.0  17200.0   48320.0 48248.9      6    1.021   0      0.000    1.021
