 S0C    S1C    S0U    S1U      EC       EU        OC         OU       PC     PU    YGC     YGCT    FGC    FGCT     GCT   
961152.0 961152.0  0.0    0.0   5767232.0 115344.7 15379136.0    0.0     21248.0 2637.8      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 115344.7 15379136.0    0.0     21248.0 13116.0      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 1730333.6 15379136.0    0.0     26624.0 26448.2      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0   49494.5 5767232.0 1113081.5 15379136.0    0.0     39680.0 39175.4      1    0.039   0      0.000    0.039
961152.0 961152.0  0.0   49494.5 5767232.0 1248956.9 15379136.0    0.0     48128.0 47955.0      1    0.039   0      0.000    0.039
961152.0 961152.0  0.0   49494.5 5767232.0 5011655.1 15379136.0    0.0     48128.0 48009.2      1    0.039   0      0.000    0.039
961152.0 961152.0 97469.7  0.0   5767232.0 3094668.8 15379136.0    0.0     48128.0 48029.8      2    0.112   0      0.000    0.112
961152.0 961152.0  0.0   145785.2 5767232.0 1211007.6 15379136.0    0.0     48128.0 48030.6      3    0.225   0      0.000    0.225
961152.0 961152.0  0.0   145785.2 5767232.0 5202928.0 15379136.0    0.0     48128.0 48063.1      3    0.225   0      0.000    0.225
961152.0 961152.0 197823.2  0.0   5767232.0 3949503.6 15379136.0    0.0     48128.0 48064.8      4    0.387   0      0.000    0.387
301696.0 961152.0  0.0   255871.2 5767232.0 2234942.8 15379136.0    0.0     48320.0 48144.1      5    0.590   0      0.000    0.590
301696.0 961152.0 155401.1 255871.2 5767232.0 5767232.0 15379136.0    0.0     48320.0 48145.9      6    0.590   0      0.000    0.590
301696.0 368640.0 301673.2  0.0   6952256.0 4170087.5 15379136.0   9712.0   48320.0 48148.7      6    0.808   0      0.000    0.808
401536.0 415872.0 282340.4  0.0   6857792.0 319091.0 15379136.0  170396.1  48320.0 48254.9      8    1.308   0      0.000    1.308
401536.0 415872.0 282340.4 168119.2 6857792.0 6857792.0 15379136.0  180836.1  48320.0 48285.7      9    1.308   0      0.000    1.308
409792.0 406464.0 108240.0  0.0   6873280.0 1116620.8 15379136.0  439406.4  48320.0 48287.1     10    1.791   0      0.000    1.791
411264.0 46336.0  0.0   46292.1 6873280.0 2985995.7 15379136.0  547638.4  48320.0 48289.1     11    1.931   0      0.000    1.931
411264.0 417856.0 8896.0  0.0   6853824.0 5314654.3 15379136.0  610614.5  48512.0 48340.0     12    1.995   0      0.000    1.995
415104.0 413440.0 6528.0  0.0   6860992.0 1025570.2 15379136.0  651514.6  48512.0 48342.0     14    2.099   0      0.000    2.099
408448.0 413440.0  0.0   4480.0 6860992.0 3505451.5 15379136.0  657906.7  48512.0 48346.6     15    2.133   0      0.000    2.133
408448.0 399168.0 11104.1  0.0   6881920.0 6049592.8 15379136.0  662306.7  48512.0 48361.5     16    2.175   0      0.000    2.175
387008.0 372160.0 23520.2  0.0   6930368.0 936573.9 15379136.0  687605.4  48512.0 48384.4     18    2.356   0      0.000    2.356
352512.0 372160.0  0.0   47584.3 6930368.0 1553760.9 15379136.0  709469.5  48512.0 48396.2     19    2.428   0      0.000    2.428
352512.0 372160.0  0.0   47584.3 6930368.0 6055214.3 15379136.0  709469.5  48512.0 48400.3     19    2.428   0      0.000    2.428
352512.0 330880.0 63392.3  0.0   7006144.0 3430684.0 15379136.0  752373.7  48512.0 48400.3     20    2.541   0      0.000    2.541
310720.0 330880.0  0.0   63136.1 7006144.0 339319.7 15379136.0  812893.9  48512.0 48401.0     21    2.730   0      0.000    2.730
310720.0 330880.0  0.0   63136.1 7006144.0 5175467.4 15379136.0  812893.9  48512.0 48401.5     21    2.730   0      0.000    2.730
310720.0 293056.0 98475.2  0.0   7085760.0 4023656.2 15379136.0  873006.0  48512.0 48402.0     22    2.879   0      0.000    2.879
276992.0 293056.0 40386.9 59776.1 7085760.0 7085760.0 15379136.0 1021249.2  48512.0 48404.9     24    3.013   0      0.000    3.013
276992.0 264000.0 46530.9  64.0  7148544.0 7148544.0 15379136.0 1031209.2  48512.0 48405.5     25    3.378   0      0.000    3.378
246592.0 264000.0 24608.0 74220.0 7148544.0 7148544.0 15379136.0 1143454.6  48512.0 48405.6     26    3.516   0      0.000    3.516
