 S0C    S1C    S0U    S1U      EC       EU        OC         OU       PC     PU    YGC     YGCT    FGC    FGCT     GCT   
245696.0 246848.0 117152.6  0.0   7195840.0 6061582.8 15379136.0 5299967.3  50048.0 49881.0     86   10.667   0      0.000   10.667
246848.0 246848.0  0.0   246836.3 7195840.0 5461479.2 15379136.0 5415093.3  50048.0 49881.0     87   10.800   0      0.000   10.800
246848.0 324608.0 129998.1  0.0   7040320.0 6063331.8 15379136.0 5654062.9  50048.0 49883.5     88   10.953   0      0.000   10.953
307264.0 324608.0 58752.0 74048.1 7040320.0 7040320.0 15379136.0 5866751.6  50048.0 49891.0     90   11.095   0      0.000   11.095
276032.0 293504.0  0.0   101893.5 7088768.0 855800.4 15379136.0 5938247.7  50048.0 49950.3     91   11.524   0      0.000   11.524
276032.0 259712.0 100751.4  0.0   7153792.0 2016424.0 15379136.0 6040101.2  50048.0 50003.4     92   11.753   0      0.000   11.753
246016.0 259712.0  0.0   81423.1 7153792.0 1787674.9 15379136.0 6100085.3  50048.0 50005.4     93   12.124   0      0.000   12.124
246016.0 232128.0 88342.8  0.0   7211392.0 661254.5 15379136.0 6181163.2  50048.0 50028.5     94   12.296   0      0.000   12.296
246016.0 232128.0 88342.8  0.0   7211392.0 4165732.5 15379136.0 6181163.2  50048.0 50037.4     94   12.296   0      0.000   12.296
246016.0 232128.0  0.0   232111.9 7211392.0 2895782.2 15379136.0 6325583.6  50048.0 50045.9     95   12.509   0      0.000   12.509
246016.0 320448.0 170640.8  0.0   7048640.0 3790934.9 15379136.0 6534885.3  50048.0 50045.9     96   12.743   0      0.000   12.743
309248.0 320448.0  0.0   79947.9 7048640.0 5547968.2 15379136.0 6699090.2  50048.0 50045.9     97   12.913   0      0.000   12.913
309248.0 300480.0 64416.1  0.0   7079808.0 3009840.1 15379136.0 6769846.2  50048.0 50045.9     98   13.063   0      0.000   13.063
289472.0 300480.0  0.0   73888.1 7079808.0 4496662.1 15379136.0 6830086.4  50048.0 50045.9     99   13.226   0      0.000   13.226
289472.0 281216.0 57216.0  0.0   7118848.0 6154744.7 15379136.0 6903942.5  50048.0 50045.9    100   13.397   0      0.000   13.397
266752.0 281216.0  0.0   115043.6 7118848.0 6602450.2 15379136.0 6961174.5  50048.0 50046.5    101   13.651   0      0.000   13.651
266752.0 253952.0 116198.1  0.0   7168832.0 7036613.3 15379136.0 7075954.1  50240.0 50054.5    102   13.920   0      0.000   13.920
241024.0 253952.0  0.0   113113.0 7168832.0 5888502.9 15379136.0 7186476.2  50240.0 50055.5    103   14.133   0      0.000   14.133
241024.0 234304.0 71037.8  0.0   7214208.0 2344808.4 15379136.0 7297525.2  50240.0 50057.5    104   14.322   0      0.000   14.322
241024.0 234304.0 71037.8  0.0   7214208.0 4209445.9 15379136.0 7297525.2  50240.0 50057.5    104   14.322   0      0.000   14.322
241024.0 234304.0 71037.8  0.0   7214208.0 4686387.4 15379136.0 7297525.2  50240.0 50059.7    104   14.322   0      0.000   14.322
241024.0 234304.0 71037.8  0.0   7214208.0 4686416.7 15379136.0 7297525.2  50240.0 50059.7    104   14.322   0      0.000   14.322
241024.0 234304.0 71037.8  0.0   7214208.0 4686435.6 15379136.0 7297525.2  50240.0 50059.7    104   14.322   0      0.000   14.322
241024.0 234304.0 71037.8  0.0   7214208.0 4686458.9 15379136.0 7297525.2  50240.0 50059.7    104   14.322   0      0.000   14.322
241024.0 234304.0 71037.8  0.0   7214208.0 4686479.8 15379136.0 7297525.2  50240.0 50060.2    104   14.322   0      0.000   14.322
241024.0 234304.0 71037.8  0.0   7214208.0 4686524.2 15379136.0 7297525.2  50240.0 50060.8    104   14.322   0      0.000   14.322
241024.0 234304.0 71037.8  0.0   7214208.0 4686545.3 15379136.0 7297525.2  50240.0 50060.8    104   14.322   0      0.000   14.322
241024.0 234304.0 71037.8  0.0   7214208.0 4686566.3 15379136.0 7297525.2  50240.0 50061.2    104   14.322   0      0.000   14.322
241024.0 234304.0 71037.8  0.0   7214208.0 5461972.7 15379136.0 7297525.2  50240.0 50073.4    104   14.322   0      0.000   14.322
243008.0 163712.0  0.0   163664.8 7214208.0 5408424.3 15379136.0 7364402.9  50240.0 50073.4    105   14.519   0      0.000   14.519
243008.0 263872.0 203178.8  0.0   7161792.0 5373961.0 15379136.0 7442481.2  50240.0 50073.4    106   14.713   0      0.000   14.713
258368.0 263872.0  0.0   68484.6 7161792.0 6771750.0 15379136.0 7622758.0  50240.0 50073.4    107   14.872   0      0.000   14.872
246208.0 252544.0  0.0   63505.4 7178624.0 417199.9 15379136.0 7756498.7  50240.0 50078.7    109   15.223   0      0.000   15.223
246208.0 232384.0 106080.1  0.0   7210944.0 2247245.4 15379136.0 7819956.1  50240.0 50082.4    110   15.404   0      0.000   15.404
227264.0 232384.0  0.0   61127.3 7210944.0 3746441.5 15379136.0 7921956.2  50240.0 50082.4    111   15.563   0      0.000   15.563
227264.0 225664.0 130988.9  0.0   7236608.0 4585669.9 15379136.0 7958220.4  50240.0 50083.5    112   15.728   0      0.000   15.728
235136.0 162560.0  0.0   162516.5 7236608.0 5161791.8 15379136.0 8047006.0  50240.0 50083.5    113   15.898   0      0.000   15.898
235136.0 233536.0 45643.4  0.0   7220864.0 5892333.9 15379136.0 8223377.5  50240.0 50084.4    114   16.047   0      0.000   16.047
233280.0 234688.0 7200.0  0.0   7220160.0 308420.9 15379136.0 8346562.4  50240.0 50084.4    116   16.183   0      0.000   16.183
233856.0 234688.0  0.0   5248.0 7220160.0 2668041.4 15379136.0 8353610.4  50240.0 50084.6    117   16.276   0      0.000   16.276
233856.0 230144.0 9568.0  0.0   7225536.0 4394582.1 15379136.0 8358688.1  50240.0 50084.6    118   16.378   0      0.000   16.378
220352.0 230144.0  0.0   36639.2 7225536.0 6065772.5 15379136.0 8368100.2  50240.0 50091.6    119   16.479   0      0.000   16.479
220352.0 233280.0 144454.1  0.0   7222976.0 6235390.4 15379136.0 8425472.1  50240.0 50091.6    120   16.585   0      0.000   16.585
245248.0 150848.0  32.0  150825.1 7222976.0 7222976.0 15379136.0 8444520.3  50240.0 50091.6    122   16.706   0      0.000   16.706
245248.0 240576.0 114745.6 288.0  7203712.0 7203712.0 15379136.0 8531095.7  50240.0 50091.6    123   16.800   0      0.000   16.800
238848.0 233664.0 14848.0  0.0   7217024.0 1621691.4 15379136.0 8539535.7  50240.0 50092.6    124   17.209   0      0.000   17.209
228416.0 233664.0  0.0   8327.1 7217024.0 2900295.3 15379136.0 8554247.7  50240.0 50093.0    125   17.288   0      0.000   17.288
228416.0 219072.0 25167.6  0.0   7242048.0 967740.6 15379136.0 8562346.8  50240.0 50093.0    126   17.379   0      0.000   17.379
228416.0 219072.0 25167.6  0.0   7242048.0 2635823.5 15379136.0 8562346.8  50240.0 50095.7    126   17.379   0      0.000   17.379
228416.0 219072.0 25167.6  0.0   7242048.0 4020876.2 15379136.0 8562346.8  50240.0 50095.7    126   17.379   0      0.000   17.379
228416.0 219072.0 25167.6  0.0   7242048.0 4602341.1 15379136.0 8562346.8  50240.0 50096.2    126   17.379   0      0.000   17.379
228416.0 219072.0 25167.6  0.0   7242048.0 4602357.8 15379136.0 8562346.8  50240.0 50096.4    126   17.379   0      0.000   17.379
228416.0 219072.0 25167.6  0.0   7242048.0 4602382.8 15379136.0 8562346.8  50240.0 50096.4    126   17.379   0      0.000   17.379
228416.0 219072.0 25167.6  0.0   7242048.0 4602401.6 15379136.0 8562346.8  50240.0 50096.4    126   17.379   0      0.000   17.379
228416.0 219072.0 25167.6  0.0   7242048.0 4602424.5 15379136.0 8562346.8  50240.0 50096.8    126   17.379   0      0.000   17.379
228416.0 219072.0 25167.6  0.0   7242048.0 4602474.0 15379136.0 8562346.8  50240.0 50096.8    126   17.379   0      0.000   17.379
228416.0 219072.0 25167.6  0.0   7242048.0 4602492.9 15379136.0 8562346.8  50240.0 50096.8    126   17.379   0      0.000   17.379
228416.0 219072.0 25167.6  0.0   7242048.0 4602513.8 15379136.0 8562346.8  50240.0 50096.8    126   17.379   0      0.000   17.379
228416.0 219072.0 25167.6  0.0   7242048.0 4602534.8 15379136.0 8562346.8  50240.0 50096.8    126   17.379   0      0.000   17.379
228416.0 219072.0 25167.6  0.0   7242048.0 4602557.8 15379136.0 8562346.8  50240.0 50096.8    126   17.379   0      0.000   17.379
228416.0 219072.0 25167.6  0.0   7242048.0 5044463.8 15379136.0 8562346.8  50240.0 50100.9    126   17.379   0      0.000   17.379
228416.0 219072.0 25167.6  0.0   7242048.0 5580402.8 15379136.0 8562346.8  50240.0 50101.2    126   17.379   0      0.000   17.379
239168.0 158592.0  0.0   158584.2 7242048.0 4329768.0 15379136.0 8562394.8  50240.0 50101.5    127   17.462   0      0.000   17.462
239168.0 243520.0 128555.0  0.0   7202496.0 4713746.3 15379136.0 8718226.5  50240.0 50102.4    128   17.608   0      0.000   17.608
255872.0 155456.0  0.0   155449.6 7202496.0 3051415.8 15379136.0 8808869.4  50240.0 50102.4    129   17.783   0      0.000   17.783
255872.0 243712.0 55968.0  0.0   7189952.0 4727651.1 15379136.0 8964219.1  50240.0 50102.4    130   17.972   0      0.000   17.972
230272.0 243712.0  0.0   65952.1 7189952.0 5608955.5 15379136.0 9018123.1  50240.0 50102.4    131   18.350   0      0.000   18.350
230272.0 222016.0 98592.1 41632.0 7237248.0 7237248.0 15379136.0 9109867.2  50240.0 50102.4    133   18.541   0      0.000   18.541
213888.0 222016.0  0.0   98112.1 7237248.0 4237961.2 15379136.0 9182723.3  50240.0 50102.4    133   18.741   0      0.000   18.741
213888.0 214016.0 119359.3  0.0   7261504.0 2011113.5 15379136.0 9248099.4  50240.0 50108.0    134   18.983   0      0.000   18.983
213888.0 214016.0 119359.3  0.0   7261504.0 6506440.4 15379136.0 9248099.4  50240.0 50108.2    134   18.983   0      0.000   18.983
210432.0 214016.0  0.0   34240.3 7261504.0 7037149.0 15379136.0 9309147.5  50240.0 50108.8    135   19.128   0      0.000   19.128
210432.0 232192.0 175642.6  0.0   7225152.0 6978863.8 15379136.0 9336097.4  50240.0 50109.6    136   19.375   0      0.000   19.375
226112.0 232192.0  0.0   113069.6 7225152.0 5931992.5 15379136.0 9506784.0  50240.0 50109.6    137   19.638   0      0.000   19.638
226112.0 228736.0 136558.4  0.0   7232064.0 1470539.0 15379136.0 9601445.6  50240.0 50109.6    138   19.886   0      0.000   19.886
226112.0 228736.0 136558.4  0.0   7232064.0 1866694.6 15379136.0 9601445.6  50240.0 50110.2    138   19.886   0      0.000   19.886
226112.0 228736.0 136558.4  0.0   7232064.0 4785788.8 15379136.0 9601445.6  50240.0 50110.6    138   19.886   0      0.000   19.886
226112.0 228736.0 136558.4  0.0   7232064.0 6735990.3 15379136.0 9601445.6  50240.0 50111.2    138   19.886   0      0.000   19.886
245056.0 177472.0  0.0   177412.7 7232064.0 799596.9 15379136.0 9734044.0  50240.0 50111.2    139   20.164   0      0.000   20.164
245056.0 177472.0  0.0   177412.7 7232064.0 2018087.2 15379136.0 9734044.0  50240.0 50111.7    139   20.164   0      0.000   20.164
245056.0 177472.0  0.0   177412.7 7232064.0 2018134.5 15379136.0 9734044.0  50240.0 50111.9    139   20.164   0      0.000   20.164
245056.0 177472.0  0.0   177412.7 7232064.0 2018155.2 15379136.0 9734044.0  50240.0 50112.7    139   20.164   0      0.000   20.164
245056.0 177472.0  0.0   177412.7 7232064.0 2047272.4 15379136.0 9734044.0  50240.0 50112.9    139   20.164   0      0.000   20.164
245056.0 177472.0  0.0   177412.7 7232064.0 2048499.5 15379136.0 9734044.0  50240.0 50112.9    139   20.164   0      0.000   20.164
245056.0 177472.0  0.0   177412.7 7232064.0 2048520.8 15379136.0 9734044.0  50240.0 50112.9    139   20.164   0      0.000   20.164
