procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14 16 10485484 202548   2344  46428  958 9690 23720  9782 113110 4011 21 13 33 33  0	
 4 21 10485416 200892   2356  47872   94    0 39846   114 12243 3556 31  2 31 36  0	
 4 18 10542392 201824   2356  60024 11638 41420 86830 41502 169263 9222 19  4 34 43  0	
 3 17 10542188 201140   2356  60388  158    0 42024    24 5402 3201 15  1 38 46  0	
 1  5 10541924 201716   2364  58056  324    0 37890     0 4305 2901 10  2 40 49  0	
 3 21 10541652 200044   2368  54008  326    0 45228    68 7328 3730 28  3 44 25  0	
 0 13 10541392 200648   2368  53212  210    0 45306     2 5831 3272 15  1 45 39  0	
 6 16 10579244 200900   2380  49888  850 19250 16214 19364 34976 3700 16 11 37 36  0	
 5 17 10657996 277864   2708  30424 2924 39838 59702 40006 156905 9431 10  3 61 27  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  6 10656868 231692   2848  75292 2276  990 24992   990 5953 3537 10  1 67 23  0	
 9  1 10630316 231772   2340  29248 17660    0 19698     0 56869 4745 12  1 67 19  0	
 2  6 10619820 205292   2344  49048 5374    0 44040    22 77402 3991 24  1 57 17  0	
 1  6 10619768 202188   2348  53360   70    0 50126     4 105620 3738 21  1 58 20  0	
 0  5 10700884 205376   2336  32504  448 40884 22140 41018 379038 3592 28  8 46 19  0	
 2  4 10700444 200428   2344  39644  404    0 28780    34 3615 2890 12  1 64 23  0	
 1  2 10700232 200284   2344  38072  218    0 27370     0 3832 2862 12  1 69 18  0	
 0 13 10696920 224316   2360  38856 2550    0 16476     0 14890 3927 12  1 54 33  0	
 4 25 10700056 199760   2256  31076 1738 3472 34058  3618 37346 16847 29  3 43 25  0	
 1 19 10750352 200588   2248  36624  206 25246 12586 25338 23909 5291  5  2 37 55  0	
 2 20 10770396 202836   2248  31084   72 10048 46138 10084 28188 3536 23  2 37 38  0	
 6  7 10786224 200680   2256  38872  510 8246 33334  8302 14498 3594 12  3 34 51  0	
 9 11 10808260 245356   2256  54596 5730 16734 21856 16814 26050 6971 32  8 24 36  0	
 4 15 10849572 308948   2104  72800   74 20678 38516 20746 97259 4226 27  7 36 31  0	
 8 12 10849396 221300   2104  44624  212    0 44684     0 8169 3601 30  2 32 36  0	
 2 15 10847888 200060   2104  60176 2244   58 22270    70 5898 3355 31  2 32 35  0	
 2 20 10847832 208352   2104  50320  152    0 45102     0 8426 3646 25  1 23 51  0	
 1 30 10884276 200132   2108  34988  206 18270 32432 18272 25975 3417 10  2 29 59  0	
 2 33 10939392 200176   2124  41556   36 27570  7512 27744 64815 3381  1 13 29 57  0	
12 16 11095388 201400   2128  55464  284 78070 12520 78256 144827 31844 51  7  4 38  0	
 2 26 11094652 201700   2136  55196  822    0 37488    54 6278 3423 23  1 26 49  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 17 11101780 201080   2152  52872 1520 4036 88126  4510 72656 9873 15 11 29 45  0	
 2 16 11101528 203740   2152  47860  820    0 29658     0 4189 2846 12  1 47 40  0	
 0 19 11101380 199968   2164  52572  600    0 42788    88 4995 3148 14  1 50 35  0	
 5 15 11171916 200780   2160  51596  606 35542 15372 35938 83662 3654 21 26 19 34  0	
 0 18 11171804 200696   2160  50816  332    0 39016     0 5196 3054 16  1 55 28  0	
 1 15 11171756 201356   2168  49140  414    0 42814    24 5861 3228 17  1 51 30  0	
 0 21 11271920 199940   2168  47460  274 50322 17248 50446 82024 4883  5 16 23 55  0	
 2 17 11309140 200292   2180  56556  426 18696 16038 18780 6148 3215 27  3 23 47  0	
 3 15 11333976 200092   2184  34336 1306 12544 84218 12600 35658 8313 18  3 38 41  0	
 4  9 11355260 200380   2248  35100 1600 10698 43702 10824 20667 4318 24  5 35 36  0	
 4  5 11355208 202552   2244  32192 1176    0 39572     0 6134 3385 20  1 48 31  0	
 2  0 11362264 219368   2264  24480 6352 3580 11124  3624 4692 3052  9  1 76 15  0	
 0  0 11377580 233296   2264  24884   48 7686   968  7686 5765 1723  1  1 97  1  0	
 0  0 11377532 232468   2264  25228   16    0    16     0  759 1509  0  0 100  0  0	
 0  0 11377500 232616   2356  25212    0    0    42    16  788 1510  0  0 99  0  0	
 0  0 11377312 229896   2356  25228 1022    0  1030     0  832 1653  0  0 98  1  0	
 0  0 11377252 230920   2360  25224   16    0    18     0  809 1540  0  0 100  0  0	
 0  0 11377220 230068   2372  26388   16    0   660    20  838 1595  0  0 99  1  0	
 1  0 11377176 229696   2372  26500   32    0    32     0  759 1483  0  0 100  0  0	
 0  0 11376804 226084   2372  27476  504    0  1052     0  878 1646  0  0 98  1  0	
 2  8 11506240 226372   2384  22664  626 64904  1190 65054 66932 2668 13  3 54 30  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 11 11506048 200592    728  54156  310   20 38196    62 10023 4002 23  2 38 37  0	
 1 13 11501844 200476    728  46092 2424    0 42592     0 11342 4035 22  2 36 40  0	
 1 18 11559700 200144    696  37284 1264 30048 22362 30148 30266 3633  8  7 22 63  0	
11  8 11632556 199684    704  30524 1118 37510 12088 37644 208304 7803 20 18 19 43  0	
 1 18 11668500 200640    652  35872  284 18022 29648 18100 39141 4568 11  5 41 43  0	
 0 14 11696032 200952    660  34036  364 13814 23878 13884 8210 6050 10  3 43 44  0	
 2 10 11710364 202400    660 102616  160 7240 40266  7282 5465 3415 17  1 58 24  0	
 2 15 11710284 205488    660  99588  236    0 45646     2 8403 4212 38  2 34 26  0	
 5 17 11711684 208768    660  29044  144  724 48544   724 9607 3735 25  1 31 43  0	
 3 18 11740128 205820    636  36332   32 14246 39902 14246 5688 3394 18  1 38 42  0	
 8 20 11739460 203936    664  36776 1088    0 44192     2 6661 3457 21  1 42 36  0	
 7 21 11739428 200696    680  45360  174    0 40300   116 6720 3796 28  2 23 46  0	
 5 14 11739084 200436    756  52484  348    0 297322   146 46334 22447 23  1 46 29  0	
 4  7 11739032 200420    756  56248   42    0 52526    72 8217 3767 25  1 47 27  0	
 2  6 11738968 200492    760  55644   88    0 40838    26 6033 3417 17  1 49 34  0	
 1  1 11738900 200824    764  55588  384    0 23204     2 4579 3014  8  1 71 21  0	
 0  1 11738800 201948    764  53760   80    0 12820     0 3057 2465  0  0 90  9  0	
 0  1 11738752 200316    772  54784   32    0 12732    20 2812 2425  0  0 89 10  0	
 0  1 11738700 201212    772  54096   48    0 13162     0 2785 2405  0  0 91  9  0	
 0  1 11738648 201028    772  55496   16    0 13440     0 2859 2515  0  0 90  9  0	
 1  1 11738604 202824    780  51452   32    0  5190    18 1787 1975  0  0 91  9  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1 11738540 207672    780  45160   32    0    32     0  849 1584  0  0 91  8  0	
 1  1 11738480 212648    780  39468   32    0    32     0  904 1608  0  0 91  8  0	
 0  1 11738428 216252    792  34612   76    0    78    12  878 1600  0  0 91  9  0	
 0  1 11738352 221252    792  28944   50    0   160     0  875 1622  0  0 91  8  0	
 0  0 11738276 234280    796  28148   34    0    36     0  800 1544  0  0 96  4  0	
 0  0 11738228 234304    804  28188   16    0    16    14  804 1563  0  0 100  0  0	
 1  1 11738172 234172    804  28516   68    0   180     0  843 1641  0  0 99  0  0	
 0  5 11737304 212396   1072  45156 2004    0 10998     0 4946 3790  9  1 72 19  0	
 1  9 11773560 244660    984  37368  442 18298 14338 18460 10723 5520 34  1 43 22  0	
12 14 11835536 200860    936  36872  250 31028 15232 31180 94443 4175 53  3 23 21  0	
13 15 11839692 200764    924  65432  104 2166 34118  2176 9885 3637 47  1 27 25  0	
 0 11 11839396 208756    924  54432  518  232 32786   234 9326 3522 39  1 28 33  0	
 2 15 11839608 201468    964  35312 1572  768 372218   864 74977 32667 34  1 28 37  0	
 2 18 11839560 200280    964  37948  154    0 45784     4 6117 3483 23  1 40 36  0	
 3 19 11839532 200480    964  37116  102    0 45100     8 5583 3327 18  1 36 45  0	
 4 16 11839432 202480    964  31804  172    0 46858     0 5993 3414 20  1 43 36  0	
 2 17 11839204 200608    964  37144  272    0 45470     0 6727 3515 22  1 33 44  0	
 3 19 11838820 201464    964  34544  214    0 47008     0 6296 3386 20  1 45 34  0	
 8 17 11840716 200704    964  35360  166  984 40752   984 7393 3286 21  1 42 36  0	
 1 20 11841960 201084    964  35540  276  656 47052   656 11058 3437 21  1 41 37  0	
 3 10 11841876 202196    964  35264   78    0 40518     0 6054 3281 17  1 44 38  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  4 11841776 203900    964  34048   80    0 24088     0 5815 3280 20  1 48 31  0	
 0 16 11841460 200328   1000  37076  346    0 19144   136 2955 2731  0  1 56 43  0	
 0  4 11841380 201096    988  35868  132    0 22274     0 4146 2918  6  1 64 29  0	
 0  2 11841336 202624    988  34384   32    0 25110     4 3583 2586  0  1 81 18  0	
 0  3 11841288 201180    996  37236   64    0 23842    34 3456 2542  0  1 76 23  0	
 0  1 11841212 203760    996  32520   80    0  7130     0 1624 1947  0  0 88 11  0	
 1  1 11841172 208752    996  28532    0    0     0     8  870 1590  0  0 91  8  0	
 0  0 11856204 232204   1004  26108   80 7554    80  7574 1092 1760  0  1 96  3  0	
 0  2 11856036 230500   1004  27004  208    0   858     0 1016 1876  0  0 98  1  0	
 9  4 11855784 226592   1024  29256  400    0  2016    22 1621 3005  3  0 92  4  0	
 7 13 11872024 200448    908  34344  274 8300 24846  8470 14245 7923 25  2 39 34  0	
 2 13 11874180 227192    904  53036   64 1098 44198  1156 11995 4956 25  2 36 38  0	
 4 22 11874132 200540    904  83068  132    0 47756     0 6126 3679 27  2 43 29  0	
 3 16 11874072 204132    904  77124   64    0 54672     0 6004 3700 22  1 35 42  0	
 6 19 11876924 202560    952  37856  124 1470 42456  1472 12183 3816 28  2 31 39  0	
 3 17 11876872 202452    996  39088   48    0 43066     6 6938 3360 21  1 42 36  0	
 0 24 11876828 200644   1032  38792  152    0 46890     2 6853 3422 21  1 36 41  0	
 2 16 11876756 204232   1048  36472   90    0 46450   128 8763 3954 32  2 25 41  0	
 0 27 11876688 204456   1056  38616   86    0 45054    92 6836 3531 21  1 35 42  0	
 2 13 11876564 204672   1056  38428  138    0 53888     0 10973 4108 35  2 29 35  0	
 2 15 11876472 207636   1068  36372   82    0 49992    54 6386 3693 24  1 43 33  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 17 11876388 202680   1072  42716   42    0 63420     0 7863 4385 22  1 47 30  0	
 3 16 11876288 202660   1080  41336   58    0 46954    88 6193 3605 24  1 36 40  0	
 3 14 11876040 202060   1088  40212  180    0 84544    38 10423 6372 19  1 41 38  0	
 4 16 11875984 201948   1088  41148   78    0 52384     4 6649 3855 24  1 28 46  0	
 0 15 11875944 203908   1104  38488   16    0 50902    26 5766 3641 21  1 45 33  0	
 1  1 11875896 200332   1108  41096    4    0 29974     0 5414 3350 14  1 54 31  0	
 1  1 11875852 200224   1108  44320   48    0 16066     8 3429 2438  0  1 90 10  0	
 0  1 11875776 211432   1116  31840   16    0 15646    98 3754 2447  0  1 90  9  0	
 1  2 11875692 206780   1116  36592   74    0 16512     0 3292 2488  0  1 90  9  0	
 0  1 11875632 204232   1116  38156   16    0  3474     0 1556 1806  0  0 91  8  0	
 0  1 11875584 208456   1124  33320   32    0   192    16  865 1583  0  0 91  9  0	
 0  1 11875540 213556   1124  28592   16    0    16     0  844 1565  0  0 91  8  0	
 0  1 11875492 219424   1124  27908    0    0   320     0  925 1625  0  0 91  8  0	
 1  0 11888852 232668   1132  26008   48 6694   140  6710 1005 1724  0  1 98  1  0	
 1  0 11888784 232832   1132  26236   32    0    32     0  776 1562  0  0 100  0  0	
 1  0 11888700 232708   1132  26568   64    0   212     0  845 1577  0  0 99  0  0	
 1  6 11888616 224484   1156  34496   94    0  4396    16 1577 2429  2  0 93  5  0	
 4 15 11888576 213984   1104  46224   56   70 56978    82 15336 4937 42  2 28 27  0	
 4 13 11915156 203020   1072  55360   48 13328 27180 13644 21161 9946 17  2 34 47  0	
 2 19 11915124 201824   1072  79128   48    0 61044    56 8680 4944 26  1 36 37  0	
 8  7 11914956 200556   1072  55896  122    0 43062     0 7455 3337 22  1 23 54  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6 19 11908908 199952   1072  48772 3054    0 50304   114 9756 4521 38  2 30 30  0	
 9 17 11933840 200160   1080  34004   68 12480 41376 12582 28948 4006 30  2 26 42  0	
 5 13 11969008 200488   1080  44660   48 17618 36278 17678 48759 5606 57  2 16 25  0	
 2 13 11968972 204876   1080  39652   16    0 53866     0 9796 3994 27  1 36 35  0	
 3 22 11968892 202720   1080  40704  124    0 49008    14 6235 3613 24  1 24 51  0	
 3 19 11968856 201960   1080  41956   36    0 48002     0 7308 3532 22  1 40 37  0	
 2 17 11968784 201324   1080  42648   48    0 52570     0 7807 3811 27  1 36 36  0	
 1 17 11968744 201788   1080  41760   32    0 52446     0 6452 3614 22  1 39 37  0	
 3 18 11968704 200312   1080  44992   48    0 48324     0 7693 3884 33  1 22 44  0	
 2 14 11968628 200464   1084  44844   16    0 50912    66 8562 3567 22  1 43 33  0	
 4 14 11968600 202264   1120  41624   32    0 50942     0 6946 3692 25  1 39 35  0	
 2 16 11968568 202264   1212  40560   48    0 52244     0 6575 3560 23  1 48 28  0	
 0  1 11968476 202524   1160  42320  110    0 31804   104 5170 3291 18  1 59 22  0	
 1  1 11968432 204536   1160  38104   48    0   554     0  925 1656  0  0 91  9  0	
 0  1 11968348 208724   1160  33312   48    0    88     0  965 1675  0  0 91  8  0	
 0  1 11968284 214172   1168  28784    0    0     0    36  914 1622  0  0 91  8  0	
 0  0 11968216 232912   1168  27728   80    0    80     0  861 1583  0  0 98  1  0	
 0  0 11968184 232836   1168  27760   16    0    52     0  819 1598  0  0 100  0  0	
 7 12 11967244 211636   1184  45696  778    0  9762    16 4914 3973 13  1 71 16  0	
 4 17 11967088 200648   1144  33900   64    0 56842   264 20794 12673 29  2 34 34  0	
 2 14 11994688 200496   1144  68124  230 13920 34252 13920 9652 5447 33  2 34 32  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4 14 11994616 200192   1152  70136   48    0 47756    48 6225 3512 20  1 42 37  0	
 3 12 11994544 199872   1152  46592   38    0 43904    76 6805 3427 23  1 38 38  0	
 3 16 11994504 200216   1164  44532    0    0 46808    24 6435 3493 20  1 43 35  0	
 0 23 11994464 217120   1164  40824   56    0 51452    60 6982 3916 19  2 29 49  0	
 5 13 11994420 200712   1164  56600   42    0 46460     0 8364 3774 30  2 37 31  0	
14 12 11994340 206308   1172  50892   44    0 48502    44 7017 3671 24  1 29 46  0	
 4 17 11994280 202748   1172  53792   16    0 66390     4 13349 4579 34  2 32 32  0	
 3 18 11994248 202860   1176  53924   48    0 52354    18 7712 3767 27  1 40 32  0	
 3 14 11994168 202780   1172  53336   48    0 63682     2 8108 4442 21  1 41 37  0	
 3 14 11994112 199844   1172  57164   46    0 47298     4 6046 3619 24  1 35 40  0	
 3 17 11994036 201108   1180  56180   92    0 53756    20 6508 3518 21  1 48 29  0	
 2 15 11993924 201620   1180  55232  120    0 57504     4 7725 4296 22  1 45 32  0	
 2 16 11993812 200564   1192  56852   70    0 53706    26 6740 3697 22  1 34 43  0	
 1  1 11993768 201632   1200  55484   10    0 37212     2 5649 3457 18  1 56 26  0	
 0  1 11993728 206448   1204  50568   48    0 16068     2 2766 2382  2  0 87 11  0	
 1  1 11993656 205124   1216  52220   32    0 15764   128 2654 2437  0  0 90  9  0	
 0  1 11993568 200352   1216  58048   80    0 14762     0 2730 2411  0  0 90 10  0	
 1  1 11993476 201336   1216  56624   80    0 15824     2 2656 2429  0  0 91  9  0	
 0  2 11993148 207480   1224  46040  858    0  2654    16 1141 1832  0  0 89 10  0	
 0  1 11993108 212108   1224  40664   16    0    16     0  874 1572  0  0 91  8  0	
 0  1 11997772 228360   1224  28016   52 2370   194  2532 1010 1707  0  0 91  8  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4 12 12002052 223768   1232  37832  134 2182  5410  2228 2123 2910  3  1 87  9  0	
 5 15 12002436 200012   1216  63368   46  218 54930   218 10534 4105 27  1 33 38  0	
 2 15 12002392 202420   1216  60692   60    0 49848     0 9150 4232 39  1 34 26  0	
 2 13 12002328 206060   1224  57256   32    0 48840   236 5528 3576 19  1 39 41  0	
 4 17 12002232 200376   1224  57228   68    0 51794     0 6753 3762 24  1 29 46  0	
 3 18 12002068 206920   1224  51452  180    0 48168     0 6251 3575 21  1 48 30  0	
 9 10 12001900 205900   1232  52728  234    0 37662    30 7090 3432 28  1 36 35  0	
 7 15 12001864 199980   1232  57836   34    0 52608     2 9400 4006 35  1 33 31  0	
 6 15 12014968 208072   1236  30788  120 6614 44226  6768 17268 4073 35  3 26 36  0	
 1 21 12067348 217492   1252  41032  232 26332 152978 26388 85767 11361 22  2 43 33  0	
 7 20 12067304 201532   1244  55840   34    0 50670     0 6788 3603 24  1 38 36  0	
 3 14 12067252 200412   1248  57872   48    0 49278     0 7407 3767 24  1 38 36  0	
 4 15 12067212 201096   1256  57832   34    0 48724    20 6768 3557 18  1 40 41  0	
 3 16 12067168 200308   1256  58548   44    0 48312     0 6902 3577 22  1 40 37  0	
 2 13 12067116 200412   1264  59004   16    0 47330    40 6712 3594 18  1 36 45  0	
 0  1 12067056 214372   1272  41924   16    0 38666     0 6788 3771 18  1 55 26  0	
 0  1 12066952 202072   1272  56556   96    0 14814     0 2844 2487  0  1 90 10  0	
 1  2 12066880 201140   1280  59232   48    0 14594    96 2739 2473  0  0 90 10  0	
 0  1 12066832 200388   1280  61080   16    0 16828     0 2763 2435  0  0 91  9  0	
 1  1 12066744 202268   1280  55884   54    0  8198     0 1828 2028  0  0 91  8  0	
 0  2 12066516 202176   3288  52460  472    0  3072    54 1286 1940  0  0 85 15  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1 12066460 209632   3288  48556   32    0   416     0  962 1634  0  0 91  8  0	
 0  1 12066424 215608   3288  43164   32    0   352     0  883 1598  0  0 91  8  0	
 0  1 12066360 220716   3296  37564   16    0    26    18  829 1560  0  0 91  9  0	
 1  1 12066272 224684   3296  32764   48    0    48     8  868 1600  0  0 91  8  0	
 0  1 12066224 231380   3296  28040   64    0   230     0  897 1577  0  0 91  8  0	
 1  0 12066176 235620   3304  27704   32    0    32   136  873 1571  0  0 99  1  0	
 0  0 12066136 236116   3304  27924   16    0   128     0  772 1527  0  0 100  0  0	
 1  0 12066096 235280   3304  28544   16    0   308     0  785 1511  0  0 100  0  0	
 0  0 12066004 235032   3312  28780   64    0   182    48  829 1556  0  0 99  0  0	
 2  0 12065932 235164   3324  28816   32    0   114     0  985 1848  0  0 99  0  0	
 2 16 12065540 203608   1336  35584  240    0 49590   194 14670 7456 30  3 34 33  0	
 3 13 12065172 200432   1344 107492   48    0 44076    42 7478 4281 26  1 42 30  0	
 3 19 12065136 200108   1344 105892   16    0 57110     0 8350 3857 24  1 37 38  0	
 1  1 12065020 200284   1344  62220  158    0 47876     0 8150 3558 20  2 43 35  0	
 3 15 12064980 200332   1352  60924    0    0 59090    20 10733 4110 34  2 34 30  0	
 6 14 12064936 200392   1352  60860   96    0 53932     0 10517 3943 30  2 29 38  0	
 2 10 12064848 201904   1352  57132   56    0 50926     0 8887 3911 23  2 31 45  0	
 3 20 12064520 199924   1352  61116  108    0 46382   166 8750 3820 27  2 32 40  0	
 4 13 12064424 200080   1352  59260   32    0 55000     4 13493 4056 31  2 37 30  0	
 3 17 12064392 200720   1356  58700   50    0 51114   108 8348 3632 24  1 38 36  0	
 3 14 12064308 201564   1360  57016   82    0 54672     4 8943 3963 24  1 41 34  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4 16 12064240 201412   1360  56860   46    0 55448     0 9723 3943 28  2 33 37  0	
 2 14 12064192 200080   1368  59488   16    0 47894    20 7561 3602 19  1 46 33  0	
 4 15 12064124 200376   1368  59028   16    0 52976     0 8602 3892 25  1 39 34  0	
 5 11 12064056 200296   1368  57908   66    0 45702     0 7631 3561 18  1 39 42  0	
 2  5 12063988 201640   1376  56040   52    0 44010    66 8743 3877 24  1 40 34  0	
 1  2 12063932 200480   1376  57680   32    0 27544     0 5566 3104  3  1 81 15  0	
 0  4 12063896 202104   1384  55396   16    0 24166    90 4926 2948  0  1 83 16  0	
 0  7 12063792 201552   1740  55296   80    0 22210   200 4405 2811  0  1 80 19  0	
 0  2 12063752 200784   1424  57272   48    0 25366     0 4748 2894  0  1 84 15  0	
 0  2 12063680 201264   1436  57144   32    0 24890    50 5146 2962  0  1 82 16  0	
 1  1 12063640 205624   1436  51252   16    0  1362     0  999 1625  0  0 91  9  0	
 0  1 12063552 207788   1436  45916  100    0  1282     0 1019 1698  0  0 87 12  0	
 1  1 12063488 212292   1444  39712   64    0    64    42  863 1618  0  0 91  9  0	
 0  1 12063420 216260   1444  35032    0    0   548     0  900 1617  0  0 91  9  0	
 0  1 12063376 221972   1444  33192   16    0    16     0  856 1577  0  0 91  8  0	
 2  1 12062780 221316   1452  47136  370    0  9474    18 4914 3656 10  1 73 16  0	
 0 10 12116288 200460   1408  33696   32 26772 29736 27078 18890 8181 18  3 42 37  0	
 0 21 12122760 210336   1412  75084   48 3274 49264  3348 8467 3816 29  1 36 33  0	
 4 13 12122644 206124   1416  81812   96    0 60228     2 7053 4572 19  1 52 28  0	
 2 23 12122548 207672   1416  55016   54    0 51820     0 7103 3657 22  2 30 46  0	
 3 21 12122496 200448   1424  40956   48    0 46516   118 7623 3649 28  1 22 49  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 23 12122464 205196   1424  36700   64    0 47908     0 6119 3661 25  1 23 51  0	
 4 17 12188612 200612   1408  38440   66 33122 32046 33200 78641 4835 46  5 14 35  0	
 3 14 12191640 205244   1416  34396   16 1536 54914  1564 13102 3740 26  2 39 33  0	
 6 16 12207880 200020   1416  39324  112 8144 34444  8196 14315 4359 52  3 18 26  0	
 2 18 12207592 200348   1416  43212  140    0 52796     8 8792 3828 24  1 40 34  0	
 1 20 12208664 214580   1416  35596   16  560 52122   560 6981 3703 24  1 31 43  0	
 0 17 12208620 200820   1416  51292   16    2 40472     2 5030 3288 15  1 37 47  0	
 1 23 12208552 205296   1416  44468   34    0 45298     2 8196 4023 37  1 18 44  0	
 2 18 12208484 202820   1416  47376   80    0 47264     0 6277 3538 18  1 22 59  0	
 4 19 12208420 200204   1416  49260   48    0 49228     0 6347 3673 20  1 19 61  0	
 2 13 12208384 201076   1416  49620   16    0 51264     0 6842 3756 24  1 29 46  0	
 2 10 12208312 201840   1420  47928   52    0 42628     0 5942 3544 17  1 34 48  0	
 0  1 12208228 232536   1444  33124   96    0 35122   266 5944 3641 15  1 48 36  0	
 0  1 12208176 205832   1444  60744    0    0 16450     0 2784 2478  0  0 91  9  0	
 1  1 12208112 212592   1376  56440   48    0 16318     0 2835 2487  0  0 89 11  0	
 1  1 12208032 208980   1380  59980   32    0 16372    24 2766 2443  0  0 89 10  0	
 0  1 12207996 212068   1380  55404   18    0   888     0  952 1684  0  0 91  9  0	
 1  1 12207732 218028   6048  49708  442    0  2928     0 1397 2229  0  1 87 12  0	
 0  1 12207656 230716   6056  44248   66    0    66    20  923 1644  0  0 91  9  0	
 0  0 12207572 232832   6056  42620   64    0    64     0  870 1602  0  0 97  3  0	
 0  0 12207472 233212   6056  42660   80    0    80     0  843 1596  0  0 100  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 12207440 233368   6064  42648   16    0    16    18  824 1562  0  0 99  0  0	
 0  1 12207388 232252   6064  43412   26    0   486     0 1016 1853  0  0 99  0  0	
 2 17 12207324 205252   2424  76368   32    0 51746     4 10368 4877 26  2 42 30  0	
 6 14 12207272 207548   2424  73668   48    0 49422    30 6008 3824 22  1 37 40  0	
 3 15 12207196 203592   2424  78848   64    0 54392     0 5772 3848 22  1 41 37  0	
 4 20 12207144 200664   2424  77112   16    0 54988     0 6617 3887 26  1 44 29  0	
 3 15 12207076 200628   2428  77760   32    0 53220    70 6190 3784 22  1 36 41  0	
 3 15 12207016 205164   2428  71380   48    0 54264     0 9276 4021 28  1 39 32  0	
 3 14 12206984 202060   2436  75404   32    0 54866    26 7213 3848 24  1 43 32  0	
 1 13 12206932 209024   2440  66692   64    0 51918   126 9295 4198 34  1 31 34  0	
 3 14 12206888 201112   2440  74868   16    0 47316     0 7263 3531 21  1 44 34  0	
 2 14 12206856 200460   2448  77872   32    0 57328    42 7758 4031 29  1 43 27  0	
 4 15 12206820 200100   2448  76488    0    0 54500     2 6988 3861 24  1 37 38  0	
 3 14 12206400 201996   2448  73804  158    0 51350     0 7346 3901 26  1 43 29  0	
 4 14 12206340 200472   2456  77028    0    0 54518    26 6105 3792 21  1 50 28  0	
 3 13 12206296 206636   2460  70172   32    0 52982     2 6089 3933 24  1 41 33  0	
 0 11 12217576 200180   2460  32584   56 5668 49568  5814 10323 4930 20  2 46 32  0	
 3 13 12257848 221188   2464  63224  144 20164 28106 20360 14089 4571 16  2 34 49  0	
 4  5 12257824 204860   2244  84648   64   44 60612   128 7734 5453 16  1 47 37  0	
 3  2 12257716 204892   2240  43060   96    0 39066     2 7237 3512 19  1 64 16  0	
 1  1 12257652 203920   2240  44416   48    0 21560     2 3469 2522 11  1 74 15  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 12257588 208764   2248  37680   48    0    48    44  820 1541  0  0 91  9  0	
 2  1 12257556 211516   2248  32816   32    0   224     0  854 1582  0  0 91  8  0	
 1  0 12257512 232960   2248  30544   64    0    86     0  765 1505  0  0 94  5  0	
 3  0 12257456 232248   2268  31496   32    0   480    44  788 1566  0  0 99  1  0	
 1  0 12257396 232412   2268  31460   88    0    98     0  798 1543  0  0 100  0  0	
 4 13 12257256 200488   2248  67292  162    0 27948     0 6862 4628 18  1 60 21  0	
11 18 12257172 200656   2256  44144  134    0 49270   280 10320 3895 29  2 24 46  0	
 4 13 12257136 203296   2256  40944   16    0 44666     0 5549 3421 19  1 51 30  0	
 1 22 12257092 203084   2256  40236   64    0 54126     0 6496 3715 23  1 35 41  0	
 4 19 12266996 201996   2264  46104   48 4984 50514  5076 18113 3783 25  2 36 37  0	
 3 14 12266924 200488   2268  47516   48    4 70058     4 8774 4952 24  1 41 34  0	
 1 17 12266864 208768   2276  39604   48    0 50438    32 6982 3628 23  1 43 33  0	
