procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  0 104452 16215400   7344 4410788    0    0 13840    24 13815 4139 88  7  5  0  0
10  0 104452 16082084   7388 4445972    0    0 18002     0 13470 4156 91  6  2  0  0
14  0 104452 16015300   7432 4482648    0    0 17938    56 13707 3872 93  6  1  0  0
15  0 104452 15941012   7468 4518932    0    0 18130     0 14479 3676 93  5  2  0  0
15  0 104452 15837608   7496 4547792    0    0 14542     0 14797 3480 91  6  3  0  0
10  0 104452 15769248   7540 4584848    0    0 18512    38 13989 3651 93  5  2  0  0
15  0 104452 15647532   7576 4619976    0    0 17298     0 16211 4125 88  7  5  0  0
13  0 104452 15524384   7632 4660976    0    0 20468    54 16676 4272 92  7  1  0  0
19  0 104452 15392328   7672 4697448    0    0 18256     0 14535 3971 92  6  2  0  0
 8  0 104452 15278048   7692 4715768    0    0  9160     0 16691 3476 91  6  3  0  0
11  0 104452 15221244   7744 4738428    0    0 11288    78 17477 3702 92  7  1  0  0
 8  0 104452 15152840   7776 4765788    0    0 13618     0 12016 3183 77  5 17  0  0
 7  0 104452 15023988   7792 4783544    0    0  8840     0 10674 2820 64  4 32  0  0
 7  0 104452 14965644   7820 4802936    0    0  9610    50 8693 2981 58  4 37  1  0
 5  0 104452 14904040   7844 4820976    0    0  9160     0 8381 2730 55  3 41  0  0
 4  3 104452 14850652   7876 4840420    0    0  9612   106 6293 2461 41  2 55  2  0
 0  0 104452 14849000   7884 4842032    0    0   704     0 1979 1335  8  1 90  2  0
 0  0 104452 14848692   7884 4842008    0    0     2     0  724 1075  0  0 99  0  0
 0  0 104452 14849212   7892 4842000    0    0     0    46  762 1082  0  0 99  0  0
 0  0 104452 14849424   7892 4842004    0    0     0     0  808 1073  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 104452 14850344   7892 4842008    0    0     0     0  677 1027  0  0 100  0  0
 0  0 104452 14850608   7900 4841980    0    0     0    24  668 1044  0  0 99  0  0
 0  0 104452 14850520   7900 4841988    0    0     0     0  603  999  0  0 100  0  0
 0  0 104452 14850532   7900 4841976    0    0     0     0  708 1056  0  0 100  0  0
 4  0 104452 14777104   7916 4842112    0    0     8    86 15415 6357 45  3 52  0  0
 6  0 104452 14595016   7916 4842116    0    0     0     0 21456 9932 39  5 56  0  0
10  0 104452 14463152   7916 4842128    0    0     0     0 18513 8255 66  6 28  0  0
10  0 104452 14325672   7924 4842140    0    0     0    30 14622 3832 78  6 16  0  0
13  0 104452 14301364   7924 4842140    0    0     0    24 14620 4201 83  6 11  0  0
13  0 104452 14258896   7924 4842148    0    0     0     0 15329 4278 90  7  3  0  0
12  0 104452 14207140   7932 4843312    0    0   576    40 16171 4129 91  7  2  0  0
 8  0 104452 14091024   7932 4843348    0    0     0     0 14798 6825 68  5 27  0  0
10  0 104452 14111184   7968 4868780    0    0 12750    66 13471 4761 75  6 18  1  0
15  0 104452 14002144   7992 4893380    0    0 12236    58 15566 4656 79  6 14  0  0
 8  0 104452 13920220   8020 4921812    0    0 14286     0 14278 4477 68  5 27  0  0
 6  0 104452 13861428   8060 4954856    0    0 16336    40 8418 2770 55  3 41  1  0
 3  0 104452 13792792   8076 4973920    0    0  9546     0 5877 2246 37  2 61  0  0
 1  0 104452 13792740   8084 4973912    0    0     0    26 3387 1616 21  1 78  0  0
 0  0 104452 13788692   8084 4973920    0    0     0     0  984 1079  2  0 97  0  0
 0  0 104452 13788220   8084 4973912    0    0     0     0  642 1021  0  0 100  0  0
 0  0 104452 13788664   8092 4973912    0    0     0    28  623 1012  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 104452 13788752   8092 4973916    0    0     0     0  682 1018  0  0 100  0  0
 3  0 104452 13760440   8100 4973984    0    0     0     0 7324 3091 17  1 81  0  0
 2  0 104452 13646764   8108 4974020    0    0     0    98 16460 9760 18  3 79  0  0
 2  0 104452 13622328   8108 4974020    0    0     0     0 19156 12410 10  3 88  0  0
13  0 104452 13388728   8116 4974024    0    0     0    20 18667 5318 57  5 38  0  0
14  0 104452 13283844   8124 4974024    0    0     0    28 14443 3692 93  6  1  0  0
10  0 104452 13165064   8124 4974016    0    0     0     0 14428 3097 90  7  3  0  0
12  0 104452 12994096   8156 4988576    0    0     0  3900 13510 3505 90  6  3  0  0
13  0 104452 12952128   8212 5028584    0    0     0     0 14841 3228 88  5  7  0  0
13  0 104452 12664360   8400 5139224    0    0     6    38 14700 2886 92  7  2  0  0
12  1 104452 12411256   8560 5302636    0    0     2 99930 12359 1987 88  7  1  5  0
13  0 104452 12398472   8608 5316388    0    0   642  6516 15332 2559 96  3  1  0  0
 7  2 104452 12359388   8616 5323580    0    0  3524 49690 19417 6576 75  4 18  2  0
 9  0 104452 12215772   8652 5349564    0    0 14414  4478 21412 7145 60  6 29  5  0
10  0 104452 11986312   8708 5399988    0    0 25372     0 11815 3165 69  5 21  6  0
 5  0 104452 11738792   8784 5455668    0    0 24220    44 9215 2559 62  5 23 10  0
 4  1 104452 11672040   8864 5523832    0    0 24220     0 6235 2175 40  2 53  5  0
 1  2 104452 11564452   8912 5571808    0    0 23896 13010 5679 1968 32  2 62  4  0
 1  0 104452 11534084   8948 5602892    0    0 15376    82 1882 1483  8  1 89  2  0
 1  0 104452 11533808   8948 5602908    0    0     0    12  794 1047  1  0 99  0  0
 0  0 104452 11533732   8956 5602872    0    0     0    20  753 1043  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 104452 11533804   8956 5602836    0    0     0     0  634 1013  0  0 100  0  0
 0  0 104452 11534292   8956 5602836    0    0     0    16  619 1004  0  0 99  0  0
 1  0 104452 11534760   8964 5602800    0    0     0    28  646 1028  0  0 99  0  0
 0  0 104452 11535272   8964 5602780    0    0     0     0  719 1011  0  1 99  0  0
 0  1 104452 11535884   8972 5602724    0    0     0    16  621 1011  0  0 99  0  0
 0  0 104452 11535272   8972 5602732    0    0     0     0  616 1003  0  0 100  0  0
 0  0 104452 11535784   8972 5602724    0    0     0   322  780 1036  0  0 100  0  0
 0  0 104452 11535944   8980 5602720    0    0     0    30  591 1007  0  0 99  0  0
 0  0 104452 11535952   8980 5602712    0    0     0     0  622 1016  0  0 100  0  0
13  0 104452 11308644   8988 5550908    0    0     0     0 9049 3587 52  5 43  0  0
13  0 104452 11308852   9000 5550876    0    0     0   116 17293 5523 89  7  5  0  0
10  0 104452 10999352   9000 5550876    0    0     0    10 13896 3458 89  8  3  0  0
13  0 104452 10866420   9000 5550764    0    0     0     0 15853 3289 88  8  4  0  0
12  0 104452 10824680   9008 5550880    0    0    64    32 15765 3607 91  8  1  0  0
10  0 104452 10712368   9008 5550844    0    0     0     0 13562 3350 84  5 11  0  0
10  0 104452 10557020   9016 5550960    0    0    64    52 15826 4875 81  9 10  0  0
11  0 104452 10389260   9016 5550872    0    0     0    16 11801 3398 79  7 14  0  0
10  0 104452 10327828   9016 5550860    0    0     0     0 17658 8340 71  7 22  0  0
 5  0 104452 10282316   9024 5550840    0    0     0    54 13904 6288 65  5 30  0  0
 8  0 104452 10189132   9024 5552012    0    0   576     0 12661 6467 48  4 48  0  0
 7  0 104452 10117052   9024 5552016    0    0     0     0 11662 5141 58  3 38  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  0 104452 9993368   9040 5554504    0    0  1348    44 16641 5279 68  5 27  0  0
13  0 104452 9811948   9060 5578064    0    0 11722     0 28057 6262 86  9  5  0  0
11  0 104452 9787440   9092 5602240    0    0 11980    96 18712 5189 90  7  3  0  0
 9  0 104452 9616080   9120 5631444    0    0 14606     0 10810 3069 75  5 21  0  0
 7  0 104452 9583024   9152 5664304    0    0 16486     0 8980 2827 62  3 34  0  0
 2  0 104452 9564732   9176 5682504    0    0  9034    36 7206 2419 47  2 50  1  0
 0  0 104452 9564568   9176 5682488    0    0     0     0 2050 1265 10  1 89  0  0
 0  0 104452 9564964   9184 5682488    0    0    24    46  699 1065  0  0 99  0  0
 0  0 104452 9564824   9184 5682496    0    0     0     0  654 1009  0  0 100  0  0
 1  0 104452 9565552   9184 5682468    0    0     0     0  647 1016  0  0 100  0  0
 2  0 104452 9565236   9192 5682460    0    0     0    40  620  996  0  0 99  0  0
 1  0 104452 9566084   9192 5682444    0    0     0     0  625 1004  0  0 100  0  0
 0  0 104452 9566204   9192 5682444    0    0     0     2  667 1017  0  0 100  0  0
 0  0 104452 9565892   9200 5682456    0    0     0    20  639 1021  0  0 99  0  0
 0  0 104452 9566720   9200 5682456    0    0     0     0  617  987  0  0 100  0  0
 0  0 104452 9567112   9200 5682452    0    0     0     4  657 1037  0  0 100  0  0
 0  0 104452 9566548   9208 5682460    0    0     0    18  604 1008  0  0 99  0  0
 0  0 104452 9567004   9208 5682456    0    0     0     0  657 1063  0  0 99  0  0
 0  0 104452 9566968   9208 5682456    0    0     0     0  608 1008  0  0 100  0  0
 0  0 104452 9567092   9216 5682436    0    0     0    18  626 1032  0  0 99  0  0
 9  0 104452 9544548   9220 5683452    0    0   448    70 17682 5495 41  5 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  0 104452 9529928   9228 5683452    0    0     0    44 27721 8901 81  9 10  0  0
14  0 104452 9321480   9228 5683452    0    0     0    12 17792 4328 89  8  4  0  0
14  0 104452 9155920   9244 5692504    0    0  4614     0 16139 3838 91  8  2  0  0
16  0 104452 8935604   9268 5709144    0    0  8202    52 14815 3512 89  7  3  0  0
10  0 104452 8781468   9416 5814120    0    0  5194    14 13122 2977 69  6 26  0  0
11  0 104452 8641260   9480 5875292    0    0  8776     0 13804 3876 86  6  8  0  0
10  1 104452 8408972   9512 5897824    0    0  7880 66944 14378 4622 79  8  8  5  0
10  0 104452 8198948   9560 5935780    0    0  7814   158 14823 4830 78  7 13  2  0
 7  3 104452 8088572   9628 5991300    0    0  8716 31698 13689 5293 56  6 37  1  0
 3  0 104452 7988808   9720 6056928    0    0 12110    88 10026 3577 54  4 39  3  0
 2  0 104452 7739732   9812 6130792    0    0  2052     0 5169 2410 19  4 78  0  0
11  0 104452 7349120   9820 6128716    0    0     0 53978 16593 4239 86  7  5  2  0
10  0 104452 7323288   9868 6153784    0    0     8     0 14626 3959 70  5 25  0  0
12  1 104452 7136836   9876 6153780    0    0     0 12160 17470 4441 89  7  4  0  0
11  0 104452 6859888   9876 6153628    0    0     0    10 12555 3244 89  6  5  0  0
 9  0 104452 6766724   9924 6179228    0    0     2     0 13891 2856 83  5 12  0  0
 5  0 104452 6608872   9944 6191568    0    0     0 15996 8929 2370 62  4 32  2  0
 4  0 104452 6532644   9952 6199512    0    0     0     0 6271 1915 44  2 54  0  0
 2  0 104452 6527088   9964 6204988    0    0     0     0 3093 1487 18  1 81  0  0
 0  0 104452 6526788   9972 6204928    0    0     0  9564 3585 1118  4  1 94  1  0
 0  0 104452 6526404   9972 6205196    0    0     0     0  658 1063  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 104452 6526220   9980 6205196    0    0     0    40  688 1032  0  0 99  0  0
 0  0 104452 6526656   9980 6205196    0    0     0     0  669 1043  0  0 100  0  0
 0  0 104452 6527288   9980 6205140    0    0     0     0  614  987  0  0 100  0  0
 0  0 104452 6527824   9988 6205096    0    0     0    16  676 1049  0  0 99  0  0
 1  0 104452 6527444   9988 6205100    0    0     0     0  610  989  0  0 100  0  0
 0  0 104452 6527280   9988 6205096    0    0     0     6  772 1025  0  1 99  0  0
 0  0 104452 6527728   9996 6205088    0    0     0    16  635 1008  0  0 99  0  0
 0  0 104452 6528088   9996 6204868    0    0     0     0  636 1010  0  0 100  0  0
 0  0 104452 6528220   9996 6204704    0    0     0    12  628  994  0  0 100  0  0
 0  0 104452 6528072  10004 6204700    0    0     0    18  631 1014  0  0 99  0  0
 0  0 104452 6528560  10004 6204692    0    0     0     8  611 1002  0  0 99  0  0
 0  0 104452 6528188  10004 6204696    0    0     0     0  656 1023  0  0 100  0  0
 0  0 104452 6528444  10012 6204696    0    0     0    24  636 1012  0  0 99  0  0
 0  0 104452 6527832  10012 6204696    0    0     0    78  632 1022  0  0 100  0  0
 0  0 104452 6528320  10012 6204696    0    0     0     0  633  999  0  0 100  0  0
 0  0 104452 6528568  10020 6204696    0    0     0    16  630 1028  0  0 99  0  0
13  0 104452 6909164  10036 5753836    0    0  7560     0 7897 3534 39  5 57  0  0
10  0 104452 6726492  10068 5783780    0    0 14928     0 16119 4281 84  9  6  0  0
11  0 104452 6531932  10108 5813712    0    0 15054   164 14611 4916 80  9 11  0  0
12  0 104452 6441264  10136 5844352    0    0 15374     0 17056 6141 85  8  7  0  0
12  0 104452 6216456  10160 5870052    0    0 12814     0 17748 7697 84  8  7  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  0 104452 6118144  10168 5870068    0    0     0    32 16418 5456 80  8 11  0  0
14  0 104452 5999412  10168 5870040    0    0     0     0 14246 4069 90  7  4  0  0
13  0 104452 5942576  10176 5870060    0    0     0    62 15791 3446 93  7  1  0  0
10  0 104452 5906772  10176 5870068    0    0    10     0 13143 3509 92  5  3  0  0
 9  0 104452 5785508  10176 5870072    0    0     0    12 15235 3466 88  7  5  0  0
 8  0 104452 5766484  10184 5870080    0    0     0    36 12816 4527 70  5 25  0  0
11  0 104452 5732068  10188 5870096    0    0     0     0 16188 7121 62  5 33  0  0
 8  0 104452 5611136  10196 5870116    0    0     0    82 18521 7460 76  8 16  0  0
13  0 104452 5442696  10196 5870136    0    0     0     0 17400 3824 87  6  7  0  0
 9  0 104452 5373788  10196 5870112    0    0     0    90 13802 4954 74  5 21  0  0
 9  0 104452 5312584  10204 5870112    0    0     0    50 11296 3350 72  4 24  0  0
 5  0 104452 5261364  10204 5870108    0    0     0     0 7100 2158 49  2 49  0  0
 2  0 104452 5261648  10212 5870116    0    0     0    38 5149 1865 34  1 64  0  0
 1  0 104452 5262192  10212 5870112    0    0     0     0 1763 1201  9  1 90  0  0
 0  0 104452 5262332  10212 5870112    0    0     0     2  985 1106  2  0 98  0  0
 0  0 104452 5261236  10220 5870108    0    0     0    18  691 1022  0  0 99  0  0
 0  0 104452 5262268  10220 5870108    0    0     0     0  683 1034  0  0 100  0  0
 0  0 104452 5261900  10220 5870080    0    0     0     0  626  987  0  0 100  0  0
 0  0 104452 5262260  10228 5870080    0    0     0    26  695 1063  0  0 99  0  0
 0  0 104452 5262684  10228 5870056    0    0     0    24  585 1009  0  0 100  0  0
 0  0 104452 5263056  10228 5870056    0    0     0     0  624 1021  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 104452 5262808  10236 5870056    0    0     0    20  613 1007  0  0 99  0  0
 0  0 104452 5263276  10236 5870044    0    0     0    18  647 1027  0  0 100  0  0
 0  0 104452 5262896  10236 5870044    0    0     0     0  665  994  0  0 100  0  0
 0  0 104452 5263176  10244 5870044    0    0     0    16  672 1042  0  0 99  0  0
 0  0 104452 5262944  10244 5870024    0    0     0     0  623 1011  0  0 100  0  0
 0  0 104452 5263316  10244 5870024    0    0     0     0  625 1008  0  0 100  0  0
 0  0 104452 5263316  10252 5870020    0    0     0    40  631 1067  0  0 99  0  0
 0  0 104452 5263664  10252 5870016    0    0     0     0  683 1031  0  0 100  0  0
 0  0 104452 5263904  10252 5870016    0    0     0     0  616  997  0  0 100  0  0
 3  0 104452 5264052  10260 5870012    0    0     0    22 1494 2006  3  1 96  0  0
 2  0 104452 5257548  10260 5870148    0    0     0     0 20016 7010 28  3 69  0  0
13  0 104452 5260892  10268 5870160    0    0     0    74 23090 9578 74  8 19  0  0
12  0 104452 5145216  10272 5872780    0    0     0     0 20703 6495 89  8  3  0  0
 1  0 104452 4994204  10356 5943388    0    0     0    20 5648 1885 34  4 62  0  0
12  0 104452 4824484  10372 5946588    0    0     0 37490 12535 3600 85  7  8  0  0
13  0 104452 4677744  10396 5958352    0    0     0     0 12853 3288 89  6  5  0  0
10  3 104452 4569164  10476 6011316    0    0     0 25434 13784 3089 81  7 11  1  0
10  0 104452 4420788  10536 6060564    0    0     0   118 12733 3632 82  5 12  1  0
 9  0 104452 4324168  10604 6097268    0    0     2     2 12087 3554 76  5 19  0  0
11  0 104452 4155448  10624 6102572    0    0     2 48426 17115 6879 74  7 15  3  0
12  0 104452 3991204  10628 6109164    0    0     0     0 14316 4343 88  8  4  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1 104452 3825836  10704 6173084    0    0     0 29366 8884 2736 57  5 36  2  0
 5  0 104452 3692316  10796 6242748    0    0     0   100 6569 1689 38  3 57  1  0
13  0 104452 3641628  10816 6267376    0    0     0     6 12755 3095 77  5 18  0  0
11  0 104452 3507800  10868 6299976    0    0     0 55614 14199 3103 83  6  8  3  0
11  0 104452 3415448  10872 6307560    0    0     0     0 13040 3216 89  6  5  0  0
10  1 104452 3098324  10900 6314916    0    0     0 20622 13721 3663 72  7 21  1  0
 4  0 104452 3073148  10924 6335728    0    0     0     0 6345 2097 39  3 58  0  0
 1  0 104452 3074296  10924 6335744    0    0     0    14 5064 1854 33  1 66  0  0
 0  1 104452 3072816  11164 6336004    0    0   160 10272 2836 1595 13  1 82  3  0
 1  1 104452 3068348  12280 6339152    0    0   562     0 2770 2113  9  1 83  8  0
 1  1 104452 3063848  13332 6342788    0    0   526    18 2446 1829  8  1 83  8  0
 1  0 104452 2913572  13488 6343488    0    0    74    38 3204 1308 18  2 77  3  0
 3  0 104452 2913332  13488 6343484    0    0     0     4 1801 1206  8  1 91  0  0
 0  0 104452 2913844  13496 6343488    0    0     0    24  709  971  1  0 99  0  0
 0  0 104452 2914144  13496 6343424    0    0     0     0  638 1015  0  0 100  0  0
 0  0 104452 2914196  13496 6343376    0    0     0     2  674 1026  0  0 99  0  0
 1  0 104452 2914428  13504 6343376    0    0     0    26  666 1052  0  0 99  0  0
 0  0 104452 2914088  13504 6343368    0    0     0     0  638  998  0  0 100  0  0
 0  0 104452 2914228  13504 6343324    0    0     0     0  648 1014  0  1 99  0  0
 0  0 104452 2914388  13512 6343320    0    0     0    16  629 1011  0  0 99  0  0
15  0 104452 3324700  13512 5932196    0    0     0     0 6791 3835 28  4 68  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  0 104452 3163736  13512 5931920    0    0     0     0 23413 6025 87 10  3  0  0
14  0 104452 2963996  13524 5931900    0    0     0   164 14962 3452 88  9  3  0  0
12  0 104452 2913388  13524 5931824    0    0     0   168 13072 3993 91  7  2  0  0
12  0 104452 2852628  13524 5931808    0    0     0     0 12827 3187 89  6  4  0  0
12  0 104452 2772632  13532 5931752    0    0     0    42 12697 3668 88  7  6  0  0
13  0 104452 2648020  13532 5931788    0    0     0     0 14302 4254 86  7  7  0  0
12  0 104452 2633444  13532 5931764    0    0     0     0 14377 3681 92  7  1  0  0
12  0 104452 2539892  13540 5931776    0    0     0    66 12932 3546 87  7  6  0  0
13  0 104452 2502040  13540 5931740    0    0     0     0 13883 3710 87  8  5  0  0
 9  0 104452 2393160  13548 5931724    0    0     0    50 11858 3641 79  6 15  0  0
10  0 104452 2369320  13548 5931732    0    0     0     0 13141 5722 66  5 29  0  0
12  0 104452 2236412  13548 5931716    0    0     0     0 17439 5182 84  7  9  0  0
15  0 104452 2162620  13556 5931692    0    0     0   100 16213 4203 89  7  4  0  0
 9  0 104452 2044640  13556 5931704    0    0     0     0 14832 3915 87  6  7  0  0
 8  0 104452 2024208  13564 5931676    0    0     0    76 16574 5067 67  5 28  0  0
 7  0 104452 1979356  13564 5931688    0    0     0     0 10109 3505 59  3 37  0  0
 3  0 104452 1955228  13564 5931656    0    0     0     0 5171 1902 35  1 64  0  0
 2  0 104452 1955244  13572 5931652    0    0     0    66 2968 1532 18  1 81  0  0
 1  0 104452 1955140  13572 5931632    0    0     0     0 2792 1405 17  1 82  0  0
 0  0 104452 1954912  13572 5931632    0    0     0    40  877 1065  2  0 98  0  0
 0  0 104452 1955140  13580 5931624    0    0     0    26  613 1004  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 104452 1954868  13580 5931604    0    0     0     0  656 1032  0  0 100  0  0
 0  0 104452 1954984  13580 5931588    0    0     0     0  648 1006  0  0 100  0  0
 0  0 104452 1955056  13588 5931584    0    0     0    24  625 1016  0  0 99  0  0
 0  0 104452 1955120  13588 5931576    0    0     0     0  664 1007  0  0 100  0  0
 0  0 104452 1955484  13588 5931576    0    0     0     0  630 1014  0  0 100  0  0
 0  0 104452 1955228  13596 5931580    0    0     0    26  683 1012  0  0 99  0  0
 0  0 104452 1955888  13596 5931572    0    0     0    56  601 1015  0  0 100  0  0
