 S0C    S1C    S0U    S1U      EC       EU        OC         OU       PC     PU    YGC     YGCT    FGC    FGCT     GCT   
411520.0 417728.0  0.0   264703.6 6854080.0 754757.3 15379136.0  296408.5  48320.0 48298.5      9    1.514   0      0.000    1.514
411520.0 411648.0 126583.0  0.0   6866240.0 2937494.0 15379136.0  478864.7  48512.0 48329.5     10    1.749   0      0.000    1.749
425024.0 31744.0  0.0   31730.1 6866240.0 6408060.3 15379136.0  610956.8  48512.0 48331.5     11    1.889   0      0.000    1.889
440704.0 192.0   0.0   192.0  6820672.0 3917205.0 15379136.0  676077.8  48512.0 48332.9     13    1.958   0      0.000    1.958
437504.0 441408.0  0.0   576.1  6806720.0 1903072.4 15379136.0  676205.8  48512.0 48387.6     15    1.980   0      0.000    1.980
437504.0 428608.0 8736.1  0.0   6823424.0 5778741.6 15379136.0  676587.5  48512.0 48402.4     16    1.995   0      0.000    1.995
415872.0 399424.0 28864.2  0.0   6874240.0 2611864.7 15379136.0  697131.7  48512.0 48430.1     18    2.076   0      0.000    2.076
379200.0 399424.0  0.0   47808.4 6874240.0 1836490.6 15379136.0  723515.9  48512.0 48443.3     19    2.150   0      0.000    2.150
379200.0 399424.0 20576.1 47808.4 6874240.0 6874240.0 15379136.0  725476.1  48512.0 48443.3     20    2.150   0      0.000    2.150
379200.0 355520.0 71328.2  0.0   6954816.0 5751641.8 15379136.0  764324.1  48512.0 48443.3     20    2.263   0      0.000    2.263
334720.0 355520.0  0.0   63968.1 6954816.0 3934445.4 15379136.0  829476.2  48512.0 48443.4     21    2.398   0      0.000    2.398
334720.0 316672.0 108736.2  0.0   7038144.0 1753833.7 15379136.0  887292.3  48512.0 48443.9     22    2.532   0      0.000    2.532
334720.0 316672.0 108736.2  0.0   7038144.0 6684976.3 15379136.0  887292.3  48512.0 48443.9     22    2.532   0      0.000    2.532
300736.0 316672.0  0.0   56352.0 7038144.0 5417064.6 15379136.0  995996.4  48512.0 48444.9     23    2.677   0      0.000    2.677
300736.0 280064.0 87363.8 60013.3 7108736.0 7108736.0 15379136.0 1125928.7  48512.0 48445.4     25    2.902   0      0.000    2.902
264768.0 253888.0 47092.9  0.0   7170880.0 2823210.5 15379136.0 1206931.2  48512.0 48445.6     26    3.150   0      0.000    3.150
243840.0 253888.0  0.0   42078.8 7170880.0 4925096.4 15379136.0 1248493.7  48512.0 48446.6     27    3.426   0      0.000    3.426
229440.0 234496.0  0.0   11146.7 7211200.0 765242.8 15379136.0 1327382.5  48512.0 48446.6     29    3.665   0      0.000    3.665
229440.0 224960.0 224.0   0.0   7235136.0 4113420.4 15379136.0 1338361.2  48512.0 48447.1     30    3.692   0      0.000    3.692
219136.0 224960.0  0.0   256.0  7235136.0 6713981.1 15379136.0 1338417.2  48512.0 48448.2     31    3.708   0      0.000    3.708
219136.0 212224.0 256.0   0.0   7258176.0 5527558.8 15379136.0 1338481.2  48512.0 48451.4     32    3.725   0      0.000    3.725
219136.0 212224.0 256.0   0.0   7258176.0 5732913.6 15379136.0 1338481.2  48512.0 48454.0     32    3.725   0      0.000    3.725
219136.0 212224.0 256.0   0.0   7258176.0 5733579.6 15379136.0 1338481.2  48512.0 48454.8     32    3.725   0      0.000    3.725
219136.0 212224.0 256.0   0.0   7258176.0 5733613.6 15379136.0 1338481.2  48512.0 48455.5     32    3.725   0      0.000    3.725
219136.0 212224.0 256.0   0.0   7258176.0 5733629.6 15379136.0 1338481.2  48512.0 48455.7     32    3.725   0      0.000    3.725
219136.0 212224.0 256.0   0.0   7258176.0 5733645.1 15379136.0 1338481.2  48512.0 48458.4     32    3.725   0      0.000    3.725
219136.0 212224.0 256.0   0.0   7258176.0 5733687.3 15379136.0 1338481.2  48512.0 48458.6     32    3.725   0      0.000    3.725
196928.0 212224.0  0.0   44726.9 7258176.0 6036731.3 15379136.0 1338537.2  49280.0 49092.3     33    3.749   0      0.000    3.749
196928.0 230720.0 180858.1  0.0   7228096.0 5955219.6 15379136.0 1391125.7  49280.0 49103.6     34    3.792   0      0.000    3.792
247488.0 153408.0  0.0   153380.2 7228096.0 5147987.2 15379136.0 1543085.7  49280.0 49146.6     35    3.840   0      0.000    3.840
247488.0 233920.0 82613.6  0.0   7208128.0 6365446.5 15379136.0 1733310.2  49280.0 49201.8     36    3.888   0      0.000    3.888
221248.0 219008.0 288.0   0.0   7249280.0 3331508.9 15379136.0 1897486.2  49280.0 49204.5     38    3.947   0      0.000    3.947
208640.0 219008.0  0.0   37742.9 7249280.0 6356541.7 15379136.0 1897518.2  49280.0 49212.3     39    3.965   0      0.000    3.965
189760.0 195136.0  0.0   16672.0 7285760.0 2226185.2 15379136.0 1955878.7  49280.0 49213.5     41    4.021   0      0.000    4.021
189760.0 179648.0 40434.3  0.0   7320128.0 5780070.8 15379136.0 1955934.7  49280.0 49213.7     42    4.039   0      0.000    4.039
176896.0 172864.0 768.1   0.0   7339776.0 2275740.8 15379136.0 1996205.0  49280.0 49216.2     44    4.078   0      0.000    4.078
163072.0 172864.0  0.0   53764.6 7339776.0 4632773.5 15379136.0 1996722.7  49280.0 49222.9     45    4.096   0      0.000    4.096
163072.0 152320.0 41311.2  0.0   7374144.0 2990341.3 15379136.0 2050315.5  49280.0 49223.4     46    4.122   0      0.000    4.122
149504.0 152320.0  0.0   320.0  7374144.0 1463653.1 15379136.0 2091442.8  49280.0 49223.7     47    4.142   0      0.000    4.142
149504.0 152320.0  0.0   320.0  7374144.0 5447354.1 15379136.0 2091442.8  49280.0 49224.4     47    4.142   0      0.000    4.142
149504.0 145728.0 352.0   0.0   7394304.0 544723.1 15379136.0 2091514.8  49280.0 49225.3     48    4.160   0      0.000    4.160
149504.0 145728.0 352.0   0.0   7394304.0 869942.6 15379136.0 2091514.8  49280.0 49225.6     48    4.160   0      0.000    4.160
149504.0 145728.0 352.0   0.0   7394304.0 869952.9 15379136.0 2091514.8  49280.0 49225.6     48    4.160   0      0.000    4.160
149504.0 145728.0 352.0   0.0   7394304.0 869963.3 15379136.0 2091514.8  49280.0 49225.6     48    4.160   0      0.000    4.160
149504.0 145728.0 352.0   0.0   7394304.0 869973.6 15379136.0 2091514.8  49280.0 49225.6     48    4.160   0      0.000    4.160
149504.0 145728.0 352.0   0.0   7394304.0 869981.9 15379136.0 2091514.8  49280.0 49225.6     48    4.160   0      0.000    4.160
149504.0 145728.0 352.0   0.0   7394304.0 870013.0 15379136.0 2091514.8  49280.0 49225.6     48    4.160   0      0.000    4.160
149504.0 145728.0 352.0   0.0   7394304.0 870021.1 15379136.0 2091514.8  49280.0 49226.1     48    4.160   0      0.000    4.160
149504.0 145728.0 352.0   0.0   7394304.0 870031.6 15379136.0 2091514.8  49280.0 49226.1     48    4.160   0      0.000    4.160
149504.0 145728.0 352.0   0.0   7394304.0 870042.4 15379136.0 2091514.8  49280.0 49226.2     48    4.160   0      0.000    4.160
149504.0 145728.0 352.0   0.0   7394304.0 870052.5 15379136.0 2091514.8  49280.0 49226.2     48    4.160   0      0.000    4.160
149504.0 145728.0 352.0   0.0   7394304.0 870084.6 15379136.0 2091514.8  49280.0 49226.2     48    4.160   0      0.000    4.160
149504.0 145728.0 352.0   0.0   7394304.0 870095.2 15379136.0 2091514.8  49280.0 49226.2     48    4.160   0      0.000    4.160
149504.0 145728.0 352.0   0.0   7394304.0 3487635.3 15379136.0 2091514.8  49664.0 49550.4     48    4.160   0      0.000    4.160
156928.0 138304.0  0.0   138261.4 7394304.0 3334843.0 15379136.0 2131796.2  49664.0 49551.4     49    4.212   0      0.000    4.212
156928.0 184768.0 115126.8  0.0   7320000.0 3765992.7 15379136.0 2208518.0  49664.0 49552.5     50    4.280   0      0.000    4.280
206464.0 148288.0  0.0   148238.8 7320000.0 5282788.4 15379136.0 2274425.4  49664.0 49553.2     51    4.363   0      0.000    4.363
206464.0 216192.0 128577.3 10720.0 7257152.0 7257152.0 15379136.0 2445478.1  49664.0 49553.6     53    4.454   0      0.000    4.454
213504.0 199680.0 72279.4  0.0   7276352.0 2741303.4 15379136.0 2566680.2  49664.0 49554.2     54    4.615   0      0.000    4.615
194496.0 199680.0  0.0   29312.0 7276352.0 5245741.4 15379136.0 2637359.5  49664.0 49554.2     55    4.825   0      0.000    4.825
181952.0 188864.0  0.0   32576.0 7306176.0   0.0    15379136.0 2694895.6  49664.0 49554.4     57    5.221   0      0.000    5.221
181952.0 182528.0 95808.1  0.0   7324480.0 3606830.9 15379136.0 2727367.6  49664.0 49554.6     58    5.322   0      0.000    5.322
176640.0 182528.0  0.0   30624.0 7324480.0 6819680.4 15379136.0 2823055.8  49664.0 49554.6     59    5.410   0      0.000    5.410
163712.0 172992.0  0.0   54013.7 7339904.0 1486331.9 15379136.0 2923729.2  49664.0 49556.3     61    5.703   0      0.000    5.703
163712.0 179520.0 132649.5  0.0   7330496.0 2161330.3 15379136.0 2955792.1  49664.0 49570.6     62    5.843   0      0.000    5.843
168960.0 179520.0  0.0   70966.4 7330496.0 2933700.4 15379136.0 3083437.1  49664.0 49573.2     63    5.939   0      0.000    5.939
168960.0 163712.0 82333.6  0.0   7356864.0 4438778.1 15379136.0 3130011.5  49664.0 49573.7     64    6.026   0      0.000    6.026
174464.0 125248.0  0.0   125231.7 7356864.0 5917831.4 15379136.0 3208177.0  49664.0 49573.7     65    6.106   0      0.000    6.106
174464.0 174208.0 102287.8  0.0   7340864.0 6695463.6 15379136.0 3300776.5  49664.0 49573.9     66    6.410   0      0.000    6.410
180032.0 174144.0 60909.9  0.0   7335360.0 913726.6 15379136.0 3434082.9  49664.0 49575.9     68    6.654   0      0.000    6.654
177216.0 174144.0  0.0   114379.8 7335360.0 2620420.3 15379136.0 3494392.9  49664.0 49576.7     69    6.851   0      0.000    6.851
177216.0 169408.0 75617.8  0.0   7342912.0 3941975.2 15379136.0 3567322.0  49664.0 49577.5     70    7.139   0      0.000    7.139
164032.0 169408.0  0.0   64587.7 7342912.0 5709524.2 15379136.0 3662569.2  49664.0 49577.5     71    7.333   0      0.000    7.333
167104.0 32192.0  0.0   32128.0 7356736.0 972882.5 15379136.0 3876570.9  49664.0 49577.5     73    7.548   0      0.000    7.548
167104.0 166144.0 33231.5  0.0   7356288.0 3528729.8 15379136.0 3908091.0  49664.0 49577.5     74    7.687   0      0.000    7.687
158208.0 166144.0  0.0   67545.5 7356288.0 749800.7 15379136.0 3940178.5  49664.0 49577.5     75    7.862   0      0.000    7.862
158208.0 166144.0  0.0   67545.5 7356288.0 5687418.1 15379136.0 3940178.5  49664.0 49578.2     75    7.862   0      0.000    7.862
158208.0 155072.0 42592.0  0.0   7376256.0 3070937.8 15379136.0 4003548.0  49664.0 49662.9     76    7.967   0      0.000    7.967
151936.0 155072.0  0.0   39873.3 7376256.0 85950.7  15379136.0 4046100.0  49856.0 49664.4     77    8.069   0      0.000    8.069
151936.0 155072.0  0.0   39873.3 7376256.0 3846671.9 15379136.0 4046100.0  49856.0 49664.4     77    8.069   0      0.000    8.069
151936.0 155072.0  0.0   39873.3 7376256.0 6385151.7 15379136.0 4046100.0  49856.0 49664.6     77    8.069   0      0.000    8.069
151936.0 155072.0  0.0   39873.3 7376256.0 7240227.2 15379136.0 4046100.0  49856.0 49665.4     77    8.069   0      0.000    8.069
151936.0 155072.0  0.0   39873.3 7376256.0 7240250.1 15379136.0 4046100.0  49856.0 49665.4     77    8.069   0      0.000    8.069
151936.0 155072.0  0.0   39873.3 7376256.0 7240271.0 15379136.0 4046100.0  49856.0 49665.4     77    8.069   0      0.000    8.069
151936.0 144896.0 59288.5  0.0   7392704.0 5148829.6 15379136.0 4085885.3  49856.0 49745.2     78    8.182   0      0.000    8.182
160320.0 129664.0  0.0   129640.6 7392704.0 4625691.6 15379136.0 4186712.2  49856.0 49749.3     79    8.277   0      0.000    8.277
160320.0 155008.0 53441.9  0.0   7374208.0 5353778.2 15379136.0 4347260.2  49856.0 49753.3     80    8.330   0      0.000    8.330
169344.0 145984.0  0.0   145944.2 7374208.0 6162486.4 15379136.0 4430042.4  49856.0 49758.6     81    8.389   0      0.000    8.389
169344.0 185664.0 135349.3  0.0   7318208.0 7182829.9 15379136.0 4513125.1  49856.0 49762.9     83    8.449   0      0.000    8.449
181568.0 183040.0 115727.6  0.0   7323456.0 1823254.0 15379136.0 4715839.2  49856.0 49765.2     84    8.564   0      0.000    8.564
190528.0 134720.0  0.0   134657.9 7323456.0 2749792.6 15379136.0 4777977.2  49856.0 49765.2     85    8.621   0      0.000    8.621
190528.0 195840.0 5408.0  0.0   7297856.0 5003883.1 15379136.0 4839287.2  49856.0 49765.7     86    8.662   0      0.000    8.662
190336.0 195840.0  0.0   51509.6 7297856.0 6353822.0 15379136.0 4839359.2  49856.0 49767.1     87    8.698   0      0.000    8.698
180224.0 184896.0  0.0   50099.0 7314304.0 154153.0 15379136.0 4936877.0  49856.0 49767.4     89    8.792   0      0.000    8.792
180224.0 180864.0 16672.0  0.0   7327808.0 3025593.8 15379136.0 4986760.0  49856.0 49768.0     90    8.837   0      0.000    8.837
171392.0 180864.0  0.0   76665.3 7327808.0 1955219.3 15379136.0 4986816.0  49856.0 49768.5     91    8.878   0      0.000    8.878
171392.0 180864.0  0.0   76665.3 7327808.0 5046600.0 15379136.0 4986816.0  49856.0 49774.9     91    8.878   0      0.000    8.878
171392.0 174080.0 320.0   0.0   7341376.0 55135.9  15379136.0 4986888.0  49856.0 49774.9     92    8.914   0      0.000    8.914
171392.0 174080.0 320.0   0.0   7341376.0 441093.8 15379136.0 4986888.0  49856.0 49774.9     92    8.914   0      0.000    8.914
171392.0 174080.0 320.0   0.0   7341376.0 441116.9 15379136.0 4986888.0  49856.0 49774.9     92    8.914   0      0.000    8.914
171392.0 174080.0 320.0   0.0   7341376.0 442044.8 15379136.0 4986888.0  49856.0 49775.5     92    8.914   0      0.000    8.914
171392.0 174080.0 320.0   0.0   7341376.0 442129.5 15379136.0 4986888.0  49856.0 49776.9     92    8.914   0      0.000    8.914
171392.0 174080.0 320.0   0.0   7341376.0 3353386.1 15379136.0 4986888.0  49856.0 49787.1     92    8.914   0      0.000    8.914
174080.0 174080.0  0.0   174059.4 7341376.0 2648899.3 15379136.0 5022493.7  49856.0 49791.8     93    9.006   0      0.000    9.006
174080.0 208512.0 96162.0  0.0   7272512.0 2390602.2 15379136.0 5149978.1  49856.0 49851.5     94    9.114   0      0.000    9.114
208512.0 208512.0  0.0   208500.4 7272512.0 808181.6 15379136.0 5256148.0  50048.0 49886.5     95    9.272   0      0.000    9.272
208512.0 265728.0 109446.4  0.0   7158080.0 3767709.1 15379136.0 5485409.8  50048.0 49889.6     96    9.428   0      0.000    9.428
257344.0 265728.0  0.0   61344.1 7158080.0 5947940.8 15379136.0 5592360.1  50048.0 49944.8     97    9.597   0      0.000    9.597
237440.0 248384.0  0.0   81920.1 7183808.0   0.0    15379136.0 5734988.0  50048.0 49944.8     99    9.860   0      0.000    9.860
237440.0 245888.0 160659.3  0.0   7197760.0 2117815.4 15379136.0 5786156.0  50048.0 49948.1    100    9.987   0      0.000    9.987
238336.0 245888.0  0.0   69856.1 7197760.0 3148138.9 15379136.0 5870563.8  50048.0 49953.7    101   10.224   0      0.000   10.224
238336.0 229376.0 76416.4  0.0   7221824.0 3213490.3 15379136.0 5927531.8  50048.0 49955.0    102   10.368   0      0.000   10.368
252480.0 197888.0  0.0   197871.5 7221824.0 2676708.4 15379136.0 6003889.9  50048.0 49957.5    103   10.537   0      0.000   10.537
252480.0 261824.0 173897.1  0.0   7165888.0 2646252.4 15379136.0 6200533.4  50048.0 49961.7    104   10.721   0      0.000   10.721
252480.0 261824.0 173897.1  0.0   7165888.0 5128929.7 15379136.0 6200533.4  50048.0 49961.7    104   10.721   0      0.000   10.721
273792.0 188352.0  0.0   188341.6 7165888.0 5937629.6 15379136.0 6369730.6  50048.0 49962.0    105   10.864   0      0.000   10.864
259008.0 260992.0  0.0   56000.1 7154752.0 528388.6 15379136.0 6688269.6  50048.0 49962.0    107   11.227   0      0.000   11.227
259008.0 252352.0 73408.1  0.0   7178176.0 1872885.4 15379136.0 6738069.7  50048.0 49962.6    108   11.369   0      0.000   11.369
239168.0 252352.0  0.0   109017.7 7178176.0 1631504.2 15379136.0 6811445.8  50048.0 49962.6    109   11.520   0      0.000   11.520
239168.0 228352.0 101807.5  0.0   7222016.0 1707468.5 15379136.0 6918415.4  50048.0 49963.5    110   11.796   0      0.000   11.796
222848.0 228352.0  0.0   128174.8 7222016.0   0.0    15379136.0 7016182.9  50048.0 49963.5    111   12.012   0      0.000   12.012
222848.0 228352.0  0.0   128174.8 7222016.0 2704958.4 15379136.0 7016182.9  50048.0 49964.0    111   12.012   0      0.000   12.012
222848.0 228352.0  0.0   128174.8 7222016.0 3742854.1 15379136.0 7016182.9  50048.0 49965.0    111   12.012   0      0.000   12.012
222848.0 228352.0  0.0   128174.8 7222016.0 3742875.0 15379136.0 7016182.9  50048.0 49965.0    111   12.012   0      0.000   12.012
222848.0 228352.0  0.0   128174.8 7222016.0 3742897.8 15379136.0 7016182.9  50048.0 49965.1    111   12.012   0      0.000   12.012
222848.0 228352.0  0.0   128174.8 7222016.0 3742921.5 15379136.0 7016182.9  50048.0 49965.1    111   12.012   0      0.000   12.012
222848.0 228352.0  0.0   128174.8 7222016.0 3742963.1 15379136.0 7016182.9  50048.0 49965.1    111   12.012   0      0.000   12.012
222848.0 228352.0  0.0   128174.8 7222016.0 3742983.6 15379136.0 7016182.9  50048.0 49965.1    111   12.012   0      0.000   12.012
222848.0 228352.0  0.0   128174.8 7222016.0 3743006.4 15379136.0 7016182.9  50048.0 49965.1    111   12.012   0      0.000   12.012
222848.0 228352.0  0.0   128174.8 7222016.0 3743028.1 15379136.0 7016182.9  50048.0 49967.0    111   12.012   0      0.000   12.012
222848.0 228352.0  0.0   128174.8 7222016.0 3743049.0 15379136.0 7016182.9  50048.0 49967.0    111   12.012   0      0.000   12.012
222848.0 228352.0  0.0   128174.8 7222016.0 5701024.0 15379136.0 7016182.9  50048.0 49972.4    111   12.012   0      0.000   12.012
222848.0 301376.0 222820.2 19072.1 7086784.0 7086784.0 15379136.0 7172669.1  50048.0 49972.6    113   12.207   0      0.000   12.207
296192.0 282752.0 112753.3  0.0   7110592.0 2223653.0 15379136.0 7380325.3  50048.0 49972.8    114   12.503   0      0.000   12.503
272000.0 282752.0  0.0   101888.2 7110592.0 4750435.8 15379136.0 7457581.9  50048.0 49972.8    115   12.668   0      0.000   12.668
272000.0 269888.0 53376.0 85248.2 7147648.0 7147648.0 15379136.0 7562662.1  50048.0 49972.9    117   12.826   0      0.000   12.826
255872.0 251136.0 142816.2  0.0   7182528.0 980405.9 15379136.0 7705233.2  50048.0 49972.9    118   13.314   0      0.000   13.314
244480.0 251136.0  0.0   83619.2 7182528.0 2525249.6 15379136.0 7839873.4  50048.0 49979.0    119   13.489   0      0.000   13.489
244480.0 256320.0 183654.4  0.0   7176896.0 4171605.9 15379136.0 7948905.7  50048.0 49979.0    120   13.694   0      0.000   13.694
254016.0 256320.0  0.0   59513.0 7176896.0 5642937.6 15379136.0 8112500.5  50048.0 49979.2    121   13.864   0      0.000   13.864
243136.0 243968.0  0.0   49408.0 7191552.0 703632.9 15379136.0 8268085.6  50048.0 49979.2    123   14.016   0      0.000   14.016
243136.0 238656.0 60256.7  0.0   7207744.0 2553165.1 15379136.0 8268149.6  50048.0 49979.2    124   14.079   0      0.000   14.079
237824.0 238656.0  0.0   33353.6 7207744.0 5690680.7 15379136.0 8268213.6  50048.0 49979.4    125   14.137   0      0.000   14.137
223360.0 232064.0  0.0   107978.3 7219648.0 1280507.4 15379136.0 8394983.6  50048.0 49979.9    127   14.276   0      0.000   14.276
223360.0 232064.0  0.0   107978.3 7219648.0 5541427.4 15379136.0 8394983.6  50048.0 49981.5    127   14.276   0      0.000   14.276
223360.0 231744.0 152843.7  0.0   7226048.0 1557826.0 15379136.0 8471100.0  50048.0 49981.6    128   14.355   0      0.000   14.355
223360.0 231744.0 152843.7  0.0   7226048.0 6121757.9 15379136.0 8471100.0  50048.0 49982.0    128   14.355   0      0.000   14.355
224128.0 231744.0  0.0   116001.5 7226048.0 5073796.1 15379136.0 8573977.1  50048.0 49982.0    129   14.428   0      0.000   14.428
224128.0 225216.0 25116.1  0.0   7239104.0 4488113.3 15379136.0 8689778.8  50048.0 49982.1    130   14.492   0      0.000   14.492
219840.0 225216.0  0.0   50312.8 7239104.0 2934679.4 15379136.0 8714678.9  50240.0 50057.0    131   14.554   0      0.000   14.554
219840.0 222208.0 352.0   0.0   7245120.0 704449.9 15379136.0 8764683.7  50240.0 50057.0    132   14.615   0      0.000   14.615
219840.0 222208.0 352.0   0.0   7245120.0 4458790.0 15379136.0 8764683.7  50240.0 50057.1    132   14.615   0      0.000   14.615
219840.0 222208.0 352.0   0.0   7245120.0 5805531.2 15379136.0 8764683.7  50240.0 50057.3    132   14.615   0      0.000   14.615
219840.0 222208.0 352.0   0.0   7245120.0 6394793.2 15379136.0 8764683.7  50240.0 50057.7    132   14.615   0      0.000   14.615
219840.0 222208.0 352.0   0.0   7245120.0 6394814.2 15379136.0 8764683.7  50240.0 50057.7    132   14.615   0      0.000   14.615
219840.0 222208.0 352.0   0.0   7245120.0 6394837.2 15379136.0 8764683.7  50240.0 50057.7    132   14.615   0      0.000   14.615
219840.0 222208.0 352.0   0.0   7245120.0 6394881.6 15379136.0 8764683.7  50240.0 50057.9    132   14.615   0      0.000   14.615
219840.0 222208.0 352.0   0.0   7245120.0 6394904.6 15379136.0 8764683.7  50240.0 50057.9    132   14.615   0      0.000   14.615
219840.0 222208.0 352.0   0.0   7245120.0 6394925.6 15379136.0 8764683.7  50240.0 50057.9    132   14.615   0      0.000   14.615
219840.0 222208.0 352.0   0.0   7245120.0 6394948.5 15379136.0 8764683.7  50240.0 50057.9    132   14.615   0      0.000   14.615
219840.0 222208.0 352.0   0.0   7245120.0 6394967.2 15379136.0 8764683.7  50240.0 50057.9    132   14.615   0      0.000   14.615
219840.0 222208.0 352.0   0.0   7245120.0 6395016.5 15379136.0 8764683.7  50240.0 50058.4    132   14.615   0      0.000   14.615
219840.0 222208.0 352.0   0.0   7245120.0 6395035.6 15379136.0 8764683.7  50240.0 50058.7    132   14.615   0      0.000   14.615
217600.0 222208.0  0.0   26016.6 7245120.0 4003390.9 15379136.0 8764763.7  50240.0 50059.4    133   14.674   0      0.000   14.674
217600.0 234880.0 160997.5  0.0   7219776.0 5148615.2 15379136.0 8770903.6  50240.0 50059.4    134   14.779   0      0.000   14.779
244160.0 150144.0  32.0  150114.1 7219776.0 7219776.0 15379136.0 8818955.7  50240.0 50059.4    136   14.929   0      0.000   14.929
249472.0 257984.0  0.0   55552.0 7173568.0 1909863.4 15379136.0 9053155.8  50240.0 50059.6    137   15.262   0      0.000   15.262
249472.0 239232.0 63808.0  0.0   7200832.0 4114678.0 15379136.0 9106699.8  50240.0 50059.9    138   15.520   0      0.000   15.520
226688.0 239232.0  0.0   97504.1 7200832.0 5331611.6 15379136.0 9170547.8  50240.0 50061.5    139   15.682   0      0.000   15.682
225472.0 224960.0  0.0    32.0  7237888.0 3600325.3 15379136.0 9291276.2  50240.0 50062.6    141   15.971   0      0.000   15.971
225472.0 224960.0  0.0    32.0  7237888.0 6418396.8 15379136.0 9291276.2  50240.0 50066.7    141   15.971   0      0.000   15.971
225472.0 216832.0 40093.4  0.0   7247232.0 6126671.5 15379136.0 9291276.2  50240.0 50066.7    142   16.036   0      0.000   16.036
227584.0 141120.0  0.0   141075.3 7247232.0 6291544.7 15379136.0 9328948.1  50240.0 50066.9    143   16.173   0      0.000   16.173
227584.0 334336.0 227570.0 180991.7 7020864.0 7020864.0 15379136.0 9683684.6  50240.0 50066.9    145   16.420   0      0.000   16.420
343936.0 326720.0 134933.7  0.0   7018880.0 1587926.3 15379136.0 9847068.9  50240.0 50066.9    146   16.759   0      0.000   16.759
343936.0 326720.0 134933.7  0.0   7018880.0 6880345.1 15379136.0 9847068.9  50240.0 50066.9    146   16.759   0      0.000   16.759
314048.0 303872.0 62496.1  0.0   7071616.0 101057.1 15379136.0 9999004.7  50240.0 50068.1    148   17.084   0      0.000   17.084
314048.0 303872.0 62496.1 145283.3 7071616.0 7071616.0 15379136.0 10018628.8 50240.0 50069.8    149   17.084   0      0.000   17.084
331648.0 312128.0 128234.7  0.0   7045760.0 667376.6 15379136.0 10278399.1 50240.0 50069.8    150   17.510   0      0.000   17.510
298368.0 312128.0  0.0   96801.3 7045760.0 1903410.3 15379136.0 10402549.8 50240.0 50071.8    151   17.700   0      0.000   17.700
298368.0 288128.0 79627.5  0.0   7103040.0 1216815.1 15379136.0 10494199.1 50240.0 50072.1    152   17.860   0      0.000   17.860
298368.0 288128.0 79627.5 21152.0 7103040.0 7103040.0 15379136.0 10524950.0 50240.0 50072.9    153   17.860   0      0.000   17.860
276352.0 288128.0  0.0   132474.7 7103040.0 3573844.2 15379136.0 10573214.0 50240.0 50072.9    153   18.043   0      0.000   18.043
276352.0 288128.0  0.0   132474.7 7103040.0 6215797.9 15379136.0 10573214.0 50240.0 50072.9    153   18.043   0      0.000   18.043
276352.0 263488.0 103411.5  0.0   7149696.0 65212.8  15379136.0 10692412.6 50240.0 50072.9    154   18.271   0      0.000   18.271
276352.0 263488.0 103411.5  0.0   7149696.0 1043293.0 15379136.0 10692412.6 50240.0 50072.9    154   18.271   0      0.000   18.271
276352.0 263488.0 103411.5  0.0   7149696.0 1043406.6 15379136.0 10692412.6 50240.0 50072.9    154   18.271   0      0.000   18.271
276352.0 263488.0 103411.5  0.0   7149696.0 1043431.5 15379136.0 10692412.6 50240.0 50074.5    154   18.271   0      0.000   18.271
276352.0 263488.0 103411.5  0.0   7149696.0 1043452.7 15379136.0 10692412.6 50240.0 50074.5    154   18.271   0      0.000   18.271
