procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0   4884 32859892   7436 4410276    0    0 66756    80 2530 2369 41  1 58  1  0
 3  0   4884 32755760   7540 4514428    0    0 52020    60 1855 1950 28  1 71  0  0
 1  0   4884 32675300   7612 4594708    0    0 39972     0 1580 1698 21  0 78  0  0
 0  0   4884 32661404   7624 4608588    0    0  6790     8  947 1170  4  0 96  0  0
 0  0   4884 32661408   7624 4608588    0    0     0     0  652  947  0  0 100  0  0
 0  0   4884 32662160   7632 4608580    0    0     0     8  664  996  0  0 99  0  0
 0  0   4884 32662416   7632 4608560    0    0     0     8  690  958  0  0 100  0  0
 0  0   4884 32663072   7632 4608560    0    0     0     0  640  948  0  0 100  0  0
 0  0   4884 32659104   7640 4608556    0    0     0    46  711 1003  1  0 99  0  0
 0  0   4884 32660576   7640 4608552    0    0     0     0  680  956  0  0 100  0  0
 0  0   4884 32660444   7640 4608560    0    0     0     0  659  989  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   4884 32660700   7640 4608560    0    0     0     0  733  963  0  0 100  0  0
 0  0   4884 32660940   7640 4608560    0    0     0     0  703  999  0  0 100  0  0
 0  0   4884 32661444   7640 4608544    0    0     0     0  686  946  0  0 100  0  0
 0  0   4884 32661576   7640 4608544    0    0     0     0  663  974  0  0 100  0  0
13  0   4884 32657540   7652 4609420    0    0   382     0 2177 2977 13  0 87  0  0
13  0   4884 32587244   7660 4609492    0    0     0   130 10291 4512 91  5  4  0  0
11  0   4884 32510960   7660 4609500    0    0     0     0 11472 5961 86  5  9  0  0
14  0   4884 32462180   7660 4609512    0    0     0    28 9382 7392 78  4 18  0  0
12  0   4884 32275792   7660 4609524    0    0     0     0 7956 5424 93  4  3  0  0
13  0   4884 32128968   7660 4609524    0    0     0     0 5390 3786 94  3  2  0  0
15  0   4884 32058288   7660 4609520    0    0     0     8 4541 3133 94  3  2  0  0
12  0   4884 32027860   7660 4609520    0    0     0     4 4155 3131 95  3  2  0  0
12  0   4884 31967976   7660 4609512    0    0     0    42 3855 3193 94  3  3  0  0
13  0   4884 31872248   7668 4609512    0    0     0    28 3849 3334 95  4  1  0  0
10  0   4884 31841204   7672 4609508    0    0     0     0 3876 3177 95  3  1  0  0
14  0   4884 31738640   7696 4609584    0    0     0     0 5415 3399 92  3  4  0  0
14  0   4884 31609668   7700 4609616    0    0     0     0 7520 3143 94  4  2  0  0
13  0   4884 31563552   7700 4609616    0    0     0     0 8263 3368 95  4  1  0  0
14  0   4884 31484836   7700 4609624    0    0     0     0 6566 3940 94  4  2  0  0
13  0   4884 31392836   7700 4610148    0    0   256     0 7435 3396 93  4  3  0  0
11  0   4884 31313736   7704 4610664    0    0   256     0 10132 4398 93  4  4  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0   4884 31161232   7716 4610676    0    0     0   138 8222 4352 82  3 15  0  0
10  0   4884 31054100   7716 4610684    0    0     0    20 5869 5169 74  3 23  0  0
10  0   4884 30957692   7716 4611204    0    0   256     0 5310 4837 75  3 22  0  0
11  0   4884 30861228   7732 4623352    0    0  6152     0 5048 4201 86  4 10  0  0
10  0   4884 30687804   7748 4635164    0    0  5894    26 3755 3091 84  3 13  0  0
10  0   4884 30646648   7780 4651496    0    0  8072     0 2606 2416 43  1 56  0  0
 4  0   4884 30623492   7796 4667404    0    0  7944     0 2136 2039 36  1 64  0  0
 4  1   4884 30543824   7820 4683692    0    0  8200    82 2156 2145 35  1 64  0  0
 3  0   4884 30526512   7840 4700776    0    0  8456     0 1986 2031 33  1 66  0  0
 3  0   4884 30467628   7856 4717036    0    0  8200    64 1756 1785 27  1 72  0  0
 2  0   4884 30450020   7880 4734492    0    0  8714     0 1496 1652 19  1 80  0  0
 0  0   4884 30442232   7896 4742092    0    0  3714     0 1191 1306 10  0 90  0  0
 0  0   4884 30442116   7896 4742104    0    0     0     0  746 1020  0  0 100  0  0
 0  0   4884 30442412   7896 4742104    0    0     0     0  777 1008  0  0 100  0  0
10  0   4884 30400728   7900 4742748    0    0   268     0 5444 3181 48  2 50  0  0
10  0   4884 30295700   7912 4742736    0    0     2   114 10961 6574 80  4 16  0  0
12  0   4884 30118304   7912 4742744    0    0     0     2 10124 7229 84  5 12  0  0
11  0   4884 30039256   7912 4742736    0    0     0     0 10325 7344 89  5  7  0  0
13  0   4884 29871508   7924 4753392    0    0  5382     0 9874 6575 93  6  1  0  0
17  0   4884 29720784   7940 4768464    0    0  7432    20 5758 3927 95  4  2  0  0
15  0   4884 29644868   7952 4781556    0    0  6536     0 10938 3595 94  5  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  0   4884 29586360   7968 4797328    0    0  7944    38 5744 3358 95  4  1  0  0
15  0   4884 29568176   7988 4816840    0    0  9738     0 5943 3567 95  4  1  0  0
14  0   4884 29489064   8008 4831724    0    0  7430    36 8072 4678 94  5  1  0  0
11  0   4884 29397488   8028 4852136    0    0 10250     0 5415 3056 94  4  2  0  0
 3  0   4884 29375960   8048 4873696    0    0 10634     0 4266 2788 71  2 27  0  0
 2  0   4884 29374532   8048 4873700    0    0     0    10 2101 1688 23  0 77  0  0
 2  0   4884 29374928   8048 4873700    0    0     0     0 1450 1514 17  0 83  0  0
 0  0   4884 29374728   8048 4873704    0    0     0     0 1083 1182  6  0 94  0  0
 0  0   4884 29374988   8048 4873700    0    0     0     0  643  925  0  0 100  0  0
 0  0   4884 29375488   8048 4873688    0    0     0     0  700  994  0  0 100  0  0
 0  0   4884 29375868   8060 4873688    0    0     2    76  752  969  0  0 99  0  0
10  0   4884 29375796   8072 4873784    0    0     0     0 1417 2018 10  0 90  0  0
11  0   4884 29282920   8072 4873824    0    0     0     0 12699 8688 83  5 11  0  0
 6  0   4884 29091764   8088 4886548    0    0     0     0 12494 9060 77  4 19  0  0
12  0   4884 29094828   8172 4954816    0    0     2     0 6969 4200 45  2 54  0  0
12  0   4884 28760152   8172 4954812    0    0     0    28 6176 3660 93  4  4  0  0
13  0   4884 28605956   8248 5001652    0    0  5126     0 3857 3401 95  4  2  0  0
12  0   4884 28488876   8316 5058652    0    0 11664     0 4912 2928 87  3 10  0  0
21  1   4884 28301496   8360 5106668    0    0 20502 73532 4779 3285 93  4  3  0  0
12  0   4884 28137048   8488 5187076    0    0 25762   184 4760 2884 88  3  9  0  0
10  0   4884 27966448   8656 5298884    0    0 26924     0 5981 3697 79  2 18  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0   4884 27817144   8728 5350900    0    0 21404     0 11296 7121 68  3 29  0  0
 8  0   4884 27575484   8804 5394720    0    0 17694     0 9074 6959 66  3 31  0  0
 4  0   4884 27458384   8932 5487424    0    0   522     8 5433 4605 33  1 66  0  0
15  0   4884 27273128   8996 5547732    0    0 14738     0 6402 4637 70  3 27  0  0
12  1   4884 27033664   9044 5593568    0    0 20504 29006 3924 3178 94  3  3  0  0
 8  2   4884 26794120   9112 5655848    0    0 15376 83830 3845 2819 89  3  6  2  0
10  0   4884 26731624   9220 5716636    0    0 11796   294 3997 2457 68  2 27  3  0
10  0   4884 26476440   9320 5799180    0    0 21276   362 3833 2514 81  2 16  0  0
 6  0   4884 26422168   9368 5848492    0    0 24598     0 2665 2372 57  1 42  0  0
 1  0   4884 26256768   9468 5915672    0    0 17948     0 3196 1836 40  1 59  0  0
 0  0   4884 26222800   9504 5949552    0    0  5892     0 1379 1366 13  0 86  0  0
 0  0   4884 26222636   9504 5950056    0    0   256     0  830  978  0  0 100  0  0
 0  1   4884 26219684   9504 5950052    0    0     0 58712  755  958  0  0 98  1  0
 0  0   4884 26227180   9512 5946184    0    0     0 21036  853 1069  0  0 92  7  0
 0  0   4884 26227580   9512 5946168    0    0     0     6  723 1019  0  0 100  0  0
 0  0   4884 26228344   9512 5945768    0    0     0     0  685  965  0  0 100  0  0
 0  0   4884 26228848   9512 5945764    0    0     0     0  679  970  0  0 100  0  0
 0  0   4884 26229608   9512 5945672    0    0     0     6  720 1015  0  0 100  0  0
 0  0   4884 26230060   9512 5945648    0    0     0     0  662  954  0  0 100  0  0
 3  1   4884 26515492   9652 5660208    0    0    68     4  846 1128  2  0 97  1  0
13  0   4884 26408316   9696 5634564    0    0    14   206 5805 4013 88  5  7  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
15  0   4884 26177824   9696 5634528    0    0     0     0 5612 3055 93  5  3  0  0
14  0   4884 26099764   9696 5634492    0    0     0     0 5315 3028 94  5  2  0  0
14  0   4884 25999184   9696 5634432    0    0     0     0 3972 3190 94  5  2  0  0
14  0   4884 25919752   9696 5634348    0    0     0     0 6923 3109 92  5  3  0  0
15  0   4884 25694900   9696 5634272    0    0     0     0 5727 3098 91  5  4  0  0
13  0   4884 25584340   9696 5634232    0    0     0     0 7392 2947 93  4  4  0  0
17  0   4884 25420212   9696 5634220    0    0     0    28 5762 3389 94  5  2  0  0
14  0   4884 25315752   9704 5634196    0    0     0    48 5254 2931 94  5  1  0  0
14  0   4884 25263644   9704 5634148    0    0     0   178 4889 2788 94  4  2  0  0
14  0   4884 25263660   9704 5634140    0    0     0     0 4218 3102 95  4  1  0  0
13  0   4884 25217716   9704 5634136    0    0     0     0 4655 3249 94  4  2  0  0
 4  0   4884 25113116   9704 5635184    0    0   512    22 11992 6493 68  4 28  0  0
 5  0   4884 25036616   9704 5635184    0    0     0     0 14420 8549 45  3 53  0  0
 4  0   4884 25007652   9704 5635184    0    0     0     0 9953 8606 32  1 67  0  0
 6  0   4884 24879460   9732 5660016    0    0 12558     0 3657 3291 44  1 55  0  0
 6  0   4884 24736704   9764 5686400    0    0 13198    74 3782 3334 51  1 48  0  0
 5  0   4884 24685004   9796 5713120    0    0 13398     0 2570 2308 47  1 52  0  0
 4  0   4884 24656732   9824 5741020    0    0 13838     0 2107 2031 40  1 59  0  0
 2  0   4884 24583324   9844 5764600    0    0 11914     0 1956 1849 33  0 66  0  0
 1  0   4884 24583020   9844 5764780    0    0     0     0 1206 1292 12  0 88  0  0
 0  0   4884 24583260   9844 5764764    0    0     0     0 1025 1152  6  0 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   4884 24583912   9844 5764752    0    0     0    14  693 1009  0  0 100  0  0
 0  0   4884 24584744   9852 5764744    0    0     0    46  736  980  0  0 99  0  0
 0  0   4884 24585504   9852 5764740    0    0     0    20  710 1019  0  0 100  0  0
 0  0   4884 24585620   9852 5764728    0    0     0     0  648  960  0  0 100  0  0
 0  0   4884 24585552   9852 5764720    0    0     0     0  688 1013  0  0 100  0  0
 0  0   4884 24585884   9852 5764716    0    0     0     0  658  956  0  0 100  0  0
 1  0   4884 24585032   9852 5764704    0    0     0     0  682 1001  0  0 100  0  0
 0  0   4884 24584668   9852 5764700    0    0     0    16  681  973  0  0 100  0  0
 0  0   4884 24585220   9852 5764696    0    0     0     0  666  960  0  0 100  0  0
14  0   4884 24584720   9864 5764800    0    0     0    18 1647 2185 23  1 76  0  0
14  0   4884 24575040   9864 5764824    0    0     0    24 12192 7142 93  5  2  0  0
15  0   4884 24529568   9888 5764844    0    0    14     0 8931 6328 94  4  2  0  0
10  0   4884 24366780   9888 5764852    0    0     0     2 5091 3470 93  4  3  0  0
12  0   4884 24226916   9940 5778312    0    0    14     0 5036 2921 93  4  3  0  0
13  0   4884 24073912  10064 5867848    0    0     4     0 3715 2926 95  4  2  0  0
12  0   4884 23770020  10332 6051784    0    0    32     0 4583 2006 95  2  3  0  0
12  0   4884 23748532  10380 6073540    0    0     4     0 3706 1850 98  1  1  0  0
 8  1   4884 23733976  10388 6083444    0    0     0 91202 5550 3978 57  2 37  5  0
11  1   4884 23747180  10392 6085048    0    0     0 47820 12051 10784 62  2 30  5  0
15  0   4884 23530420  10400 6077036    0    0     0  8568 9282 7179 87  4  7  2  0
10  0   4884 23202664  10412 6083564    0    0     0    20 5556 2954 91  4  5  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  0   4884 23110764  10524 6159016    0    0    12     0 2506 2031 43  2 55  0  0
 8  0   4884 23018332  10548 6174636    0    0     0     6 3491 3155 75  2 23  0  0
10  0   4884 22895968  10600 6220868    0    0     0     0 4789 3337 67  2 32  0  0
10  2   4884 22829380  10604 6224648    0    0     0 52886 7091 4028 82  3 13  3  0
 7  0   4884 22490124  10616 6224768    0    0     0 21054 5350 3907 78  3 15  4  0
 6  0   4884 22367188  10664 6255312    0    0     4     0 2809 2490 56  2 42  0  0
 6  0   4884 22361356  10668 6258844    0    0     0     4 3664 3321 48  1 51  0  0
 3  0   4884 22283108  10668 6258932    0    0     0     0 2086 1800 37  1 62  0  0
 1  0   4884 22283620  10668 6258928    0    0     0     0 1563 1592 24  0 76  0  0
11  0   4884 22283736  10668 6258920    0    0     0     0 1258 1227 11  0 89  0  0
 1  0   4884 22164832  10668 6258912    0    0     0     0 1412 1199 16  0 84  0  0
 0  0   4884 22165244  10692 6258424    0    0     6 18908  766 1012  1  0 95  3  0
 0  0   4884 22165600  10692 6258388    0    0     0     0  668  993  0  0 100  0  0
 0  0   4884 22166244  10692 6258372    0    0     0     0  701  967  0  0 100  0  0
 0  0   4884 22166404  10692 6258340    0    0     0   548  805  950  0  0 100  0  0
 0  0   4884 22166940  10692 6258336    0    0     0     0  657 1001  0  0 100  0  0
 0  0   4884 22166560  10692 6258312    0    0     0     6  702  973  0  0 100  0  0
 0  0   4884 22167576  10692 6258308    0    0     0     0  701 1013  0  0 100  0  0
 0  0   4884 22167640  10700 6258292    0    0     0    42  696  971  0  0 99  0  0
 0  0   4884 22167780  10700 6258284    0    0     0     2  712 1017  0  0 100  0  0
 1  0   4884 22168660  10700 6258264    0    0     0     0  681  959  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   4884 22168536  10700 6258112    0    0     0     6  695 1021  0  0 100  0  0
 0  0   4884 22168608  10700 6258036    0    0     0     0  690  966  0  0 100  0  0
 0  0   4884 22169180  10700 6257984    0    0     0     0  679  973  0  0 100  0  0
 0  0   4884 22168992  10700 6257956    0    0     0     0  663  988  0  0 100  0  0
 0  0   4884 22169380  10700 6257952    0    0     0     0  655  967  0  0 100  0  0
16  0   4884 22402216  10708 6025036    0    0     0    26 1257 1877  3  0 97  0  0
12  0   4884 22298028  10708 6024776    0    0     0     0 6820 2824 94  3  4  0  0
12  0   4884 22067164  10708 6024768    0    0     0     0 6252 4745 90  4  6  0  0
22  0   4884 21935604  10708 6024636    0    0     0    14 4087 3071 93  4  3  0  0
13  0   4884 21906332  10708 6024624    0    0     0     0 5036 3018 93  4  2  0  0
12  0   4884 21845388  10708 6024512    0    0     0    10 5604 3377 93  5  2  0  0
10  0   4884 21761044  10708 6024528    0    0     0     0 4746 2874 90  3  7  0  0
10  0   4884 21530528  10708 6024472    0    0     0     0 5390 3849 81  3 16  0  0
11  0   4884 21478952  10720 6024476    0    0     0   260 6966 6076 81  4 16  0  0
13  0   4884 21438560  10720 6024424    0    0     0     0 9192 5273 91  4  5  0  0
14  0   4884 21225764  10720 6024432    0    0     0     2 7494 3928 93  4  2  0  0
12  0   4884 21208776  10720 6024420    0    0     0     0 7730 3845 93  4  3  0  0
 9  0   4884 21184412  10720 6024456    0    0     0     0 8753 5862 85  4 11  0  0
10  0   4884 21166832  10720 6024448    0    0     0     4 6929 6070 75  3 22  0  0
11  0   4884 21145224  10720 6024440    0    0     0     0 7021 6200 79  3 17  0  0
 9  0   4884 21055752  10720 6024424    0    0     0     0 3470 3288 81  3 16  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0   4884 21054864  10728 6024420    0    0     0    74 2631 2533 53  1 46  0  0
 3  0   4884 21054508  10728 6024412    0    0     0     0 1934 1920 33  1 66  0  0
 2  0   4884 21053936  10728 6024412    0    0     0     8 1685 1681 26  0 74  0  0
 0  0   4884 21054084  10728 6024408    0    0     0     0 1146 1234  8  0 92  0  0
 0  0   4884 21053960  10728 6024408    0    0     0     8  785 1020  0  0 100  0  0
 0  0   4884 21052140  10728 6024392    0    0     0     0  698  962  1  0 99  0  0
 0  0   4884 21052428  10728 6024392    0    0     0     0  723  984  0  0 99  0  0
 0  0   4884 21052684  10736 6024388    0    0     0    58  669  952  0  0 99  0  0
 0  0   4884 21053048  10736 6024388    0    0     0     0  660  951  0  0 100  0  0
 0  0   4884 21054060  10736 6024388    0    0     0   148  700  983  0  0 100  0  0
 0  0   4884 21054300  10736 6024388    0    0     0     0  704  960  0  0 100  0  0
 0  0   4884 21054504  10736 6024376    0    0     0     0  667  986  0  0 100  0  0
 0  0   4884 21054844  10736 6024376    0    0     0     4  682  964  0  0 100  0  0
 0  0   4884 21054960  10736 6024376    0    0     0     0  668  994  0  0 100  0  0
 0  0   4884 21055340  10736 6024376    0    0     0     6  714  987  0  0 100  0  0
 0  0   4884 21055356  10744 6024368    0    0     0    28  672 1007  0  0 99  0  0
 0  0   4884 21055900  10744 6024368    0    0     0     0  674  963  0  0 99  0  0
 0  0   4884 21056156  10744 6024368    0    0     0     0  687  955  0  0 100  0  0
 0  0   4884 21055628  10744 6024368    0    0     0     0  662  999  0  0 100  0  0
 0  0   4884 21055916  10748 6024372    0    0     2     8  673  975  0  0 99  0  0
11  0   4884 21052656  10752 6024440    0    0     0     0 6173 6761 41  1 58  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0   4884 20935220  10752 6024484    0    0     0     0 14397 11682 77  4 19  0  0
11  0   4884 20771896  10784 6051316    0    0     0    10 14547 7581 75  4 21  0  0
12  0   4884 20616984  10800 6054184    0    0  1796 12948 9758 5537 89  5  6  0  0
 6  0   4884 20404944  10848 6098032    0    0  9226    10 5543 3501 87  4  9  0  0
12  0   4884 20120996  11008 6236152    0    0  6542     0 4829 2529 70  2 28  0  0
 6  0   4884 19983448  11084 6299868    0    0  7692     0 3461 2528 78  2 20  0  0
 9  0   4884 19885500  11112 6326776    0    0  9738     8 3759 3099 80  2 18  0  0
10  0   4884 19813968  11136 6351640    0    0 10506     0 5447 4658 79  3 18  0  0
 6  0   4884 19584320  11224 6421172    0    0  9742     2 5295 3337 81  3 16  0  0
10  0   4884 19430592  11288 6474108    0    0 10124     0 4937 2991 85  3 13  0  0
 4  1   4884 19287400  11328 6502660    0    0     0 92554 6007 4331 69  2 26  3  0
10  1   4884 19164580  11356 6528988    0    0     0 46172 5970 4504 69  2 26  3  0
12  1   4884 18824872  12556 6522736    0    0   640   370 4144 3038 80  3 13  3  0
11  1   4884 18732492  14152 6525912    0    0   796    10 5141 3732 89  4  6  1  0
 9  0   4884 18622156  14344 6526668    0    0    96     0 5031 4247 84  3 12  0  0
10  0   4884 18481156  14344 6526636    0    0     0     0 3429 2929 74  2 24  0  0
 5  0   4884 18438384  14344 6526596    0    0     0    40 4010 3847 55  2 44  0  0
 3  0   4884 18366612  14352 6525236    0    0     0 25732 2392 1949 39  1 57  3  0
 2  0   4884 18314216  14428 6577732    0    0     6    10 1515 1417 17  1 82  0  0
 2  0   4884 18200780  14428 6577624    0    0     0     0 1703 1392 24  1 76  0  0
 2  0   4884 18197580  14428 6577548    0    0     0     0 1340 1465 17  0 83  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   4884 18198084  14428 6577516    0    0     0     6 1331 1447 15  0 84  0  0
 1  0   4884 18199092  14428 6577508    0    0     0     0 1170 1343  9  0 91  0  0
 0  0   4884 18198852  14428 6577504    0    0     0     4  708  978  1  0 99  0  0
 0  0   4884 18199060  14428 6577476    0    0     0     0  682 1004  0  0 100  0  0
 0  1   4884 18199984  14436 6576580    0    0     0 25046  843  992  0  0 97  3  0
 1  0   4884 18200580  14436 6576300    0    0     0     2  750 1004  0  0 100  0  0
 0  0   4884 18201068  14436 6576300    0    0     0     0  701  976  0  0 100  0  0
 0  0   4884 18201168  14436 6576288    0    0     0   506  780 1012  0  0 100  0  0
 0  0   4884 18201292  14436 6576292    0    0     0     0  727  970  0  0 100  0  0
 0  0   4884 18201936  14436 6576248    0    0     0     0  675  951  0  0 100  0  0
12  0   4884 18603424  14436 6085732    0    0     0     8 5933 4476 75  4 21  0  0
12  0   4884 18382084  14436 6085584    0    0     0     0 7237 4153 90  5  5  0  0
12  0   4884 18312920  14448 6085568    0    0     0   296 4000 3794 94  4  2  0  0
10  0   4884 18234452  14448 6085440    0    0     0     0 3482 3286 94  4  2  0  0
14  0   4884 18110740  14448 6085436    0    0     0     0 7095 2918 92  4  4  0  0
11  0   4884 18011176  14448 6085332    0    0     0     6 7270 4454 85  3 12  0  0
 1  0   4884 17830088  14448 6085340    0    0     0     0 3385 1733 65  2 33  0  0
 1  0   4884 17828672  14448 6085120    0    0     0     0 1005  637  9  0 91  0  0
 1  0   4884 17828860  14448 6085040    0    0     0     0  991  632  8  0 92  0  0
 1  0   4884 17826652  14448 6084972    0    0     0     0 1099  687  9  0 91  0  0
13  0   4884 18051944  14456 5878324    0    0     0    58 6432 3432 55  3 42  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  0   4884 18055324  14456 5878284    0    0     0     0 8750 5102 94  4  2  0  0
15  0   4884 18048852  14456 5878276    0    0     0     8 12988 5227 93  5  2  0  0
16  0   4884 18054776  14456 5878232    0    0     0     0 8363 3655 96  4  1  0  0
14  0   4884 18056380  14456 5878228    0    0     0     0 9690 2960 95  4  1  0  0
12  0   4884 18056248  14456 5878204    0    0     0     4 7731 4530 91  4  4  0  0
 8  0   4884 18029368  14456 5878208    0    0     0     0 6713 3392 82  3 15  0  0
 7  0   4884 18030040  14456 5878164    0    0     0   138 4634 2920 68  3 30  0  0
 4  0   4884 18029816  14468 5878176    0    0     0   150 2656 2730 54  1 44  0  0
 2  0   4884 18029592  14468 5878172    0    0     0     0 1710 1774 23  0 76  0  0
