procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0  46264 9768860   8252 5764784    0    0 18194     0 9788 4063 73  4 22  0  1
19  0  46264 9701348   8292 5806936    0    0 20756     0 7007 2956 93  3  3  0  1
 5  0  46264 9620812   8300 5816008    0    0  4612     0 8635 4408 64  2 34  0  0
 3  0  46264 9617772   8300 5818064    0    0  1024     0 2934 1817 33  0 67  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  46264 9594068   8304 5820116    0    0  1026     0 2751 1592 26  0 74  0  0
 3  0  46264 9591972   8312 5822240    0    0  1024    56 2262 1298 17  0 83  0  0
 0  0  46264 9590764   8316 5824288    0    0  1026     0 1716  947  3  0 97  0  0
 0  0  46264 9588964   8316 5826340    0    0  1024    46 1485  879  0  0 100  0  0
 0  0  46264 9587324   8320 5828376    0    0  1026     0 1496  865  0  0 100  0  0
 0  0  46264 9585196   8320 5830428    0    0  1024     0 1433  827  0  0 100  0  0
18  0  46264 9446276   8336 5833096    0    0  1282     0 9332 4667 46  2 53  0  0
11  0  46264 9466788   8336 5835076    0    0  1024     0 25631 10532 69  5 26  0  0
 3  0  46264 9238788   8400 5878420    0    0  1028    24 16326 8711 43  3 54  0  0
 0  2  46264 9197132   8444 5919776    0    0  1024 36270 8561 4548  9  1 82  8  0
11  0  46264 9164468   8520 5972844    0    0  1026   142 14673 13737 20  2 78  0  0
11  0  46264 9061572   8532 5982412    0    0  4614     0 5195 3168 41  2 57  0  0
17  0  46264 8818132   8540 5992036    0    0  4868     0 4185 3884 47  2 51  0  0
16  0  46264 8720796   8560 6011148    0    0  9480     0 3267 2543 76  2 22  0  0
 4  0  46264 8510732   8652 6082952    0    0 10128     0 3363 2413 70  2 27  0  1
10  0  46264 8311764   8752 6162264    0    0 11786     0 4221 2472 77  2 20  0  0
 6  1  46264 8106692   8816 6213584    0    0 10252 37538 11235 5226 74  3 23  0  0
10  2  46264 8076276   8896 6273456    0    0  5892 53268 6808 4459 56  2 34  6  1
10  0  46264 7905604   8956 6315412    0    0  9482   198 8337 3279 66  2 27  5  0
 2  0  46264 7654036   9020 6369508    0    0  5894     0 3398 2221 60  2 38  0  0
 8  0  46264 7383956   9072 6414756    0    0  3460     6 2901 1953 46  2 52  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0  46264 7316476   9072 6416808    0    0  1024     0 3348 3027 62  1 37  0  0
 7  0  46264 7186996   9076 6418860    0    0  1026     0 3942 2427 57  2 42  0  0
 5  0  46264 7055844   9088 6420896    0    0  1026     0 2761 2505 50  1 49  0  0
11  1  46264 6989436   9160 6480104    0    0   770 80770 2361 1670 32  1 61  5  0
 5  0  46264 6866260   9244 6527020    0    0  1030   412 2066 1135 15  1 75  9  0
 1  0  46264 6864500   9252 6529252    0    0  1026     0 1864 1253 12  0 88  0  0
 0  0  46264 6862364   9252 6531308    0    0  1024     0 1461  901  1  0 99  0  0
 0  0  46264 6860244   9256 6533376    0    0  1026    24 1504  908  0  0 100  0  0
 0  0  46264 6858140   9256 6535428    0    0  1024     0 1344  864  0  0 100  0  0
 0  0  46264 6856020   9260 6537448    0    0  1026     0 1395  850  0  0 100  0  0
 0  0  46264 6854828   9260 6539500    0    0  1024     0 1272  857  0  0 100  0  0
 0  0  46264 6853740   9272 6539364    0    0  1026 45648 1475  869  0  0 93  7  0
 0  0  46264 6852092   9272 6541620    0    0  1024     0 1317  848  0  0 100  0  0
 0  0  46264 6851356   9276 6543416    0    0  1026     0 1416  851  0  0 100  0  0
17  0  46264 7242460   9296 6065124    0    0  7944     6 4423 2898 49  2 48  0  1
 9  1  46264 7103380   9328 6099824    0    0 17580     0 11160 6410 91  5  4  0  0
16  0  46264 6839956   9360 6133152    0    0 16502     0 3621 3033 89  3  6  0  2
25  0  46264 6703764   9392 6160116    0    0 13328     0 3306 2659 89  3  6  0  2
10  0  46264 6563164   9428 6188104    0    0 14220   168 3917 3095 83  2 11  0  3
10  0  46264 6413628   9432 6190552    0    0  1026    18 6276 4745 71  2 26  0  0
13  0  46264 6369868   9432 6192604    0    0  1024     0 9689 6820 68  3 29  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0  46264 6385716   9436 6194564    0    0  1026   104 8297 6361 64  2 34  0  0
21  0  46264 6264116   9436 6196548    0    0  1024     0 4930 3281 64  2 33  0  0
 8  0  46264 6262308   9440 6198940    0    0  1282     0 5890 2823 70  2 26  0  2
10  0  46264 6148732   9440 6201104    0    0  1024     6 13654 14358 52  3 45  0  0
15  0  46264 6118220   9444 6203128    0    0  1026     0 18340 12191 76  4 20  0  0
18  0  46264 6114108   9452 6206064    0    0  1536    86 5408 2969 70  2 27  0  0
10  0  46264 6041300   9456 6208268    0    0  1026     8 14817 11460 47  2 51  0  0
 9  0  46264 5985060   9456 6211160    0    0  1536     0 10099 9789 54  2 44  0  0
 8  0  46264 5904508   9480 6226544    0    0  7692     6 2234 2153 48  1 51  0  0
 6  0  46264 5863044   9492 6242860    0    0  8198     0 2139 2038 46  1 52  0  0
 3  0  46264 5843908   9512 6262020    0    0  9612     0 2002 1630 31  0 69  0  0
 2  0  46264 5812460   9548 6293984    0    0 15804     0 2648 1706 24  0 76  0  0
 2  0  46264 5780860   9588 6325428    0    0 15888    58 2446 1282 17  0 82  1  0
 0  0  46264 5753508   9612 6352620    0    0 13452    16 2043 1018  8  0 92  0  0
 0  0  46264 5751988   9616 6354220    0    0   770     0 1442  861  0  0 100  0  0
 0  0  46264 5750780   9616 6356204    0    0  1024     0 1547  851  0  0 100  0  0
 0  0  46264 5748052   9620 6358228    0    0  1026    10 1501  882  0  0 100  0  0
 0  0  46264 5746684   9620 6360280    0    0  1024     0 1343  876  0  0 100  0  0
 0  0  46264 5745012   9624 6362336    0    0  1026     4 1326  854  0  0 100  0  0
 0  0  46264 5742580   9624 6364392    0    0  1024     0 1441  884  0  0 100  0  0
 0  0  46264 5740772   9636 6366448    0    0  1026    72 1464  925  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0  46264 5739252   9636 6368504    0    0  1024     0 1424  869  0  0 100  0  0
 0  0  46264 5736820   9640 6370548    0    0  1026     0 1454  867  0  0 100  0  0
 0  0  46264 5734724   9640 6372604    0    0  1024     2 1564  912  0  0 100  0  0
 0  0  46264 5732948   9644 6374652    0    0  1026     0 1421  812  0  0 100  0  0
10  0  46264 5692068   9652 6376804    0    0  1024     6 27264 17003 45  2 53  0  0
 9  0  46264 5712596   9656 6378860    0    0  1026     0 30153 24528 41  3 56  0  0
16  0  46264 5530188   9672 6385504    0    0  3332    98 20736 17742 46  4 49  0  0
14  0  46264 5322724   9688 6401448    0    0  7944     2 8686 4724 52  2 46  0  0
13  0  46264 5023132   9712 6426660    0    0 12686     0 5155 2216 60  2 37  0  1
16  0  46264 4823244   9736 6446196    0    0  9738    16 7657 3510 64  2 34  0  0
11  0  46264 4707100   9780 6478128    0    0  9736     0 17843 9696 69  3 28  0  0
11  0  46264 4518324   9864 6551356    0    0  7690     0 4976 1886 63  2 35  0  0
11  0  46264 4428628   9900 6582644    0    0 11018    10 5213 2521 79  2 18  0  1
 3  0  46264 4234372   9948 6625016    0    0  9226     0 6740 2992 76  3 21  0  0
 8  1  46264 4051644  10100 6728024    0    0  1280 56996 5233 2056 61  2 32  4  0
 5  0  46264 3986284  10180 6794144    0    0  3462     0 7519 7181 57  2 39  2  0
 6  0  46264 3866500  10224 6835144    0    0  1280     0 6897 3393 57  2 41  0  0
 4  0  46264 3767444  10244 6842048    0    0  1030     6 8743 6955 41  1 57  0  0
 4  0  46264 3735820  10248 6848320    0    0  1024     0 18752 12193 30  1 69  0  0
 5  0  46264 3633700  10256 6856116    0    0  1538    22 13102 14440 37  1 62  0  0
 5  0  46264 3602684  10292 6886460    0    0 14354     0 2682 1746 36  0 63  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  2  46264 3433660  10328 6921408    0    0 17298 80166 3985 1934 30  1 63  7  0
 3  1  46264 3415588  10356 6941896    0    0 12812 14778 2591 1187 16  0 69 15  0
 1  0  46264 3398276  10380 6960120    0    0  8970     2 1703  958  8  0 82 10  0
 1  0  46264 3369244  10404 6988784    0    0 14348    20 1753 1101  8  0 92  0  0
 0  0  46264 3363932  10412 6994632    0    0  2948     0 1499  915  2  0 97  0  0
 0  0  46264 3362564  10412 6996684    0    0  1024     0 1331  883  0  0 100  0  0
 0  0  46264 3361196  10416 6998696    0    0  1026    10 1413  895  0  0 100  0  0
 0  0  46264 3359676  10424 7000732    0    0  1024    42 1158  853  0  0 100  0  0
 0  0  46264 3357852  10428 7002776    0    0  1026     2 1153  838  0  0 100  0  0
 0  0  46264 3355716  10428 7004792    0    0  1024     0 1095  804  0  0 100  0  0
 0  0  46264 3352572  10432 7006776    0    0  1026     0 2070  848  0  0 100  0  0
 0  0  46264 3350900  10432 7008816    0    0  1024     2 1153  807  0  0 100  0  0
 0  0  46264 3349228  10436 7010876    0    0  1026     0 1304  815  0  0 100  0  0
 0  0  46264 3347252  10436 7012928    0    0  1024     8 1098  862  0  0 100  0  0
 1  0  46264 3345732  10440 7014976    0    0  1282     0 1192  853  0  0 100  0  0
 0  0  46264 3343148  10448 7017464    0    0  1024    28 1226  871  0  0 100  0  0
 0  0  46264 3342100  10448 7018820    0    0   640     8 1241  830  0  0 100  0  0
 0  0  46264 3342252  10448 7018820    0    0     0     0 1323  808  0  0 100  0  0
 0  0  46264 3342556  10448 7018820    0    0     0   214 1361  844  0  0 100  0  0
 0  0  46264 3342404  10448 7018820    0    0     0     0 1088  794  0  0 100  0  0
 0  0  46264 3342404  10448 7018808    0    0     0     0 1231  787  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  0  46264 3436708  10452 6865036    0    0     0     0 9245 4262 70  3 26  0  1
12  0  46264 3143348  10464 6864984    0    0     0   138 15932 7111 84  4 11  0  0
 1  0  46264 3032532  10464 6864992    0    0     0    10 16855 8896 87  4  9  0  0
21  0  46264 2797076  10464 6864908    0    0     0     0 3259 2600 89  3  7  0  2
10  0  46264 2704972  10464 6864932    0    0     0     0 10191 3862 81  3 16  0  0
18  0  46264 2587804  10464 6864864    0    0     0     0 11359 6001 82  4 14  0  0
11  0  46264 2484740  10464 6864760    0    0     0     0 4659 3519 88  2 10  0  0
11  0  46264 2445684  10464 6864768    0    0     0     4 10217 6172 76  3 21  0  0
12  0  46264 2414668  10464 6864736    0    0     0     0 8414 7537 58  3 39  0  0
10  0  46264 2299892  10472 6864752    0    0     0   102 3173 3206 68  2 30  0  0
14  0  46264 2284244  10472 6864764    0    0     0    16 3629 3094 53  1 46  0  0
14  0  46264 2268428  10472 6864780    0    0     0     0 6878 7773 61  2 37  0  0
12  0  46264 2233012  10472 6864760    0    0     0    20 3444 2509 58  1 41  0  0
11  0  46264 2186644  10472 6864776    0    0     0     0 11999 8099 63  2 34  0  0
 9  0  46264 2070844  10472 6864780    0    0     0     0 8500 5281 74  2 24  0  0
 9  0  46264 1928724  10472 6864788    0    0     0     0 8099 4787 63  3 35  0  0
 5  0  46264 1862324  10472 6864792    0    0     0     0 7854 7194 52  2 46  0  0
 5  0  46264 1862204  10480 6864784    0    0     0   178 3863 1713 33  1 66  0  0
 3  0  46264 1836996  10480 6864784    0    0     0     0 2461 1469 28  0 72  0  0
 1  0  46264 1837308  10480 6864784    0    0     0     0 2028 1339 21  0 79  0  0
 1  0  46264 1837500  10480 6864784    0    0     0     2 1569  988  8  0 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  46264 1838268  10480 6864784    0    0     0     0 1786  997  8  0 92  0  0
 0  0  46264 1837828  10480 6864792    0    0     0     2 1547  826  1  0 98  0  0
 0  0  46264 1838300  10480 6864792    0    0     0     0 1553  794  0  0 100  0  0
 0  0  46264 1837836  10480 6864784    0    0     0     0 1660  782  0  0 100  0  0
 0  0  46264 1839068  10488 6864776    0    0     0    36 1351  778  0  0 100  0  0
 0  0  46264 1839364  10488 6864776    0    0     0     0 1378  849  0  0 100  0  0
 0  0  46264 1839516  10488 6864776    0    0     0    22 1398  860  0  0 100  0  0
 0  0  46264 1839988  10488 6864756    0    0     0     0 1210  883  0  0 100  0  0
 0  0  46264 1839836  10488 6864756    0    0     0     0 1477  860  0  0 100  0  0
 0  0  46264 1839724  10488 6864724    0    0     0     8 1424  903  0  0 100  0  0
 0  0  46264 1839580  10488 6864724    0    0     0     0 1224  861  0  0 100  0  0
 0  0  46264 1839260  10488 6865132    0    0   256     0 1435  844  0  0 100  0  0
 0  0  46264 1839260  10496 6865200    0    0     0    30 1323  804  0  0 100  0  0
 0  0  46264 1839556  10496 6865204    0    0     0     0 1174  781  0  0 100  0  0
 8  0  46264 1834228  10500 6865312    0    0     0     8 8269 3975 33  1 66  0  0
11  0  46264 1739548  10500 6865312    0    0     0     0 31130 24744 53  3 44  0  0
13  0  46264 1740148  10500 6865316    0    0     0     0 15516 11484 43  3 54  0  0
13  0  46264 1456972  10504 6867064    0    0     0     0 7444 3133 63  2 35  0  0
14  0  46264 1193236  10564 6918252    0    0     0     0 7619 3328 56  2 42  0  0
16  0  46264 1082260  10564 6918236    0    0     0     4 4784 3757 63  2 35  0  0
13  0  46264 1009444  10584 6917060    0    0     4 25576 4091 2567 67  2 26  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0  46264 784004  10584 6916996    0    0     0   102 3009 2308 77  2 19  0  2
 7  0  46264 704796  10612 6939516    0    0     0     0 3485 2501 84  2 14  0  0
17  0  46264 544252  10716 7012308    0    0     0     0 3774 2410 85  2 12  0  0
11  0  46264 307916  10848 7124116    0    0     0    14 5957 3577 86  3 11  0  0
 7  0  46264 233420  10908 7174176    0    0     0     0 6426 3349 75  2 23  0  0
12  1  46264 148732  10952 7206048    0    0  5536    64 5717 4145 55  2 43  0  0
12  5  46264 142036  10724 7130504    0    0 16258 36340 4206 8724 76  2 13  9  0
 9  4  46264 175636  11308 7057580    0    0 22138 33048 7640 5828 65  2 21 12  0
10  3  46264 147068  11632 7004900    0    0 10412 32936 3468 2653 69  2 20  9  0
12  3  46008 143380  11772 6927096    0    0  9798 27470 3198 2398 68  2 22  8  0
11  2  45752 142060  11880 6796000    0    0  3118 10590 6168 4574 74  3 15  8  0
 8  1  45368 143124  12548 6670088    0    0   332     2 4596 2608 69  2 26  3  0
 4  0  45240 147436  13148 6663460    0    0   272     0 3823 2112 45  1 50  4  0
 5  3  44984 142420  13168 6607364    0    0     2 40456 3740 1980 36  1 63  1  0
 4  0  44856 223980  13176 6526808    0    0     2 21998 5122 3026 30  1 61  8  0
 3  0  44728 144964  13172 6484476    0    0     0    18 2364 1286 27  1 72  0  0
 2  0  44728 143908  13172 6485216    0    0   384     0 1879 1087  8  0 91  0  0
 3  0  44728 144076  13172 6485132    0    0     0     0 1569 1071  8  0 92  0  0
 0  0  44728 142556  13172 6487092    0    0  1024    10 1673 1118  6  0 94  0  0
 0  0  44600 146740  13180 6483276    0    0  1028     0 1487  823  0  0 100  0  0
 1  0  44600 144308  13180 6485312    0    0  1024     6 1489  807  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  44600 142804  13192 6487264    0    0  1026    54 1382  811  0  0 100  0  0
 0  0  44600 146604  13192 6483680    0    0  1024     0 1446  794  0  0 100  0  0
 1  0  44600 144644  13196 6485648    0    0  1026     0 1272  811  0  0 100  0  0
12  0  44600 372428  13212 6256440    0    0 15368     0 3767 2172 28  1 70  2  0
11  2  44472 145492  13240 6262240    0    0 36242    10 22077 11273 77  4 18  0  0
22  3  43448 146684  13252 6024996    0    0 54284     0 14737 5538 85  5  6  3  0
15  0  42680 142908  13288 5865616    0    0 51730     0 6150 3395 83  3 11  3  0
14  4  42424 151868  13304 5874332    0    0 58252   248 7750 4444 75  3 12 11  0
 6  3  42040 146996  13296 5845620    0    0 42244   164 3874 2292 53  1 20 26  0
 9  0  41656 143228  13264 5752756    0    0 34688    20 9324 6864 52  2 45  1  0
 9  0  41144 143980  13268 5629860    0    0 25218     0 4871 2343 55  2 43  0  0
 1  0  41144 146564  13268 5627216    0    0  1278     0 1523 1078 10  0 90  0  0
 2  0  41144 142444  13272 5631552    0    0  2360     2 1411  581  8  0 91  0  0
 1  0  41144 145020  13272 5628584    0    0  1664     0 1401  541  8  0 91  0  0
13  0  41144 171252  13280 5603304    0    0 26510     8 2703 1807 36  1 63  0  0
11  5  41016 144644  13280 5626108    0    0 49280     0 7210 2756 69  2 25  5  0
20  1  40760 146004  13296 5625744    0    0 44802    96 7782 2511 72  2 19  6  0
24  0  40504 143284  13296 5631448    0    0 33396     4 4782 2635 74  2 24  0  0
12  0  40376 151036  13300 5619808    0    0 23072     0 7394 3493 59  2 39  0  0
13  0  40376 146940  13332 5630776    0    0 20608    20 4969 3562 60  2 38  0  0
10  0  40376 146940  13408 5631536    0    0  7682     0 2823 2572 49  1 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  40376 147716  13424 5629044    0    0 16484     0 2769 2220 40  1 58  0  0
 6  0  40376 147596  13420 5629044    0    0  6274    10 4717 3375 43  1 55  0  0
 8  1  40376 143668  13420 5629596    0    0 16768 50694 6552 5098 51  2 42  5  0
 4  0  40376 145060  13432 5630644    0    0  1914   288 3305 3252 50  1 45  4  0
 4  0  40376 142348  13432 5633096    0    0 24448     0 3242 2219 33  1 66  0  0
